image_id,lesion_area_px,total_area_px,relative_size
ISIC_0028194,27183.0,270000.0,0.10067777777777778
ISIC_0031404,150258.0,270000.0,0.5565111111111111
ISIC_0026569,39111.0,270000.0,0.14485555555555554
ISIC_0027848,36441.0,270000.0,0.13496666666666668
ISIC_0028971,114547.0,270000.0,0.42424814814814815
ISIC_0031145,6995.0,270000.0,0.025907407407407407
ISIC_0028430,49024.0,270000.0,0.18157037037037038
ISIC_0024642,6702.0,270000.0,0.02482222222222222
ISIC_0025959,61429.0,270000.0,0.2275148148148148
ISIC_0028633,30452.0,270000.0,0.11278518518518518
ISIC_0024798,4229.0,270000.0,0.015662962962962962
ISIC_0025152,24618.0,270000.0,0.09117777777777777
ISIC_0027235,25148.0,270000.0,0.09314074074074075
ISIC_0027152,66324.0,270000.0,0.24564444444444444
ISIC_0029045,3812.0,270000.0,0.014118518518518518
ISIC_0031160,29221.0,270000.0,0.10822592592592592
ISIC_0029735,19870.0,270000.0,0.0735925925925926
ISIC_0028010,7239.0,270000.0,0.026811111111111112
ISIC_0026666,119251.0,270000.0,0.4416703703703704
ISIC_0026552,45460.0,270000.0,0.16837037037037036
ISIC_0029985,28406.0,270000.0,0.1052074074074074
ISIC_0024891,52178.0,270000.0,0.19325185185185184
ISIC_0024934,74155.0,270000.0,0.27464814814814814
ISIC_0025442,25826.0,270000.0,0.09565185185185185
ISIC_0028461,20326.0,270000.0,0.07528148148148148
ISIC_0031474,116766.0,270000.0,0.43246666666666667
ISIC_0029719,77594.0,270000.0,0.2873851851851852
ISIC_0027684,13240.0,270000.0,0.04903703703703704
ISIC_0032158,19236.0,270000.0,0.07124444444444444
ISIC_0031678,83850.0,270000.0,0.31055555555555553
ISIC_0028453,24209.0,270000.0,0.08966296296296296
ISIC_0028154,4191.0,270000.0,0.015522222222222222
ISIC_0025672,3926.0,270000.0,0.014540740740740741
ISIC_0030664,15182.0,270000.0,0.05622962962962963
ISIC_0031733,14362.0,270000.0,0.05319259259259259
ISIC_0027240,2042.0,270000.0,0.007562962962962963
ISIC_0028332,122829.0,270000.0,0.45492222222222223
ISIC_0032334,18293.0,270000.0,0.06775185185185185
ISIC_0030858,4879.0,270000.0,0.018070370370370372
ISIC_0030609,70708.0,270000.0,0.2618814814814815
ISIC_0027987,14480.0,270000.0,0.05362962962962963
ISIC_0032257,42341.0,270000.0,0.15681851851851852
ISIC_0024314,28700.0,270000.0,0.10629629629629629
ISIC_0026722,4273.0,270000.0,0.015825925925925927
ISIC_0031663,4357.0,270000.0,0.016137037037037037
ISIC_0031883,33340.0,270000.0,0.12348148148148148
ISIC_0025943,2843.0,270000.0,0.01052962962962963
ISIC_0025568,1389.0,270000.0,0.0051444444444444445
ISIC_0026887,7223.0,270000.0,0.026751851851851853
ISIC_0027077,20748.0,270000.0,0.07684444444444445
ISIC_0032096,8637.0,270000.0,0.031988888888888886
ISIC_0029366,30144.0,270000.0,0.11164444444444445
ISIC_0032378,3591.0,270000.0,0.0133
ISIC_0027679,2157.0,270000.0,0.007988888888888889
ISIC_0024604,2467.0,270000.0,0.009137037037037037
ISIC_0027358,2799.0,270000.0,0.010366666666666666
ISIC_0030247,23265.0,270000.0,0.08616666666666667
ISIC_0030426,93972.0,270000.0,0.34804444444444443
ISIC_0027734,41684.0,270000.0,0.15438518518518518
ISIC_0030786,14943.0,270000.0,0.055344444444444446
ISIC_0027662,138110.0,270000.0,0.5115185185185185
ISIC_0029104,2629.0,270000.0,0.009737037037037037
ISIC_0030520,1335.0,270000.0,0.004944444444444444
ISIC_0032341,11751.0,270000.0,0.04352222222222222
ISIC_0029756,13233.0,270000.0,0.04901111111111111
ISIC_0030874,3022.0,270000.0,0.011192592592592593
ISIC_0031629,21427.0,270000.0,0.07935925925925925
ISIC_0027284,39122.0,270000.0,0.1448962962962963
ISIC_0024697,126835.0,270000.0,0.46975925925925927
ISIC_0027537,15719.0,270000.0,0.05821851851851852
ISIC_0027002,7748.0,270000.0,0.028696296296296296
ISIC_0026223,4903.0,270000.0,0.01815925925925926
ISIC_0029389,1639.0,270000.0,0.00607037037037037
ISIC_0024789,4983.0,270000.0,0.018455555555555555
ISIC_0030312,50239.0,270000.0,0.18607037037037036
ISIC_0026080,8537.0,270000.0,0.03161851851851852
ISIC_0029430,3141.0,270000.0,0.011633333333333334
ISIC_0027312,14570.0,270000.0,0.05396296296296296
ISIC_0031143,16980.0,270000.0,0.06288888888888888
ISIC_0031863,101998.0,270000.0,0.37777037037037037
ISIC_0031515,5880.0,270000.0,0.021777777777777778
ISIC_0029854,50331.0,270000.0,0.1864111111111111
ISIC_0031418,26471.0,270000.0,0.09804074074074073
ISIC_0027911,3985.0,270000.0,0.014759259259259258
ISIC_0026874,4068.0,270000.0,0.015066666666666667
ISIC_0031705,1657.0,270000.0,0.006137037037037037
ISIC_0031435,17631.0,270000.0,0.0653
ISIC_0029615,28191.0,270000.0,0.10441111111111111
ISIC_0030432,90268.0,270000.0,0.3343259259259259
ISIC_0027427,4023.0,270000.0,0.0149
ISIC_0026389,2534.0,270000.0,0.009385185185185186
ISIC_0025428,12380.0,270000.0,0.04585185185185185
ISIC_0031618,29770.0,270000.0,0.11025925925925927
ISIC_0025847,16924.0,270000.0,0.06268148148148148
ISIC_0025958,77554.0,270000.0,0.287237037037037
ISIC_0028385,9786.0,270000.0,0.03624444444444445
ISIC_0027403,78596.0,270000.0,0.2910962962962963
ISIC_0031142,12884.0,270000.0,0.04771851851851852
ISIC_0024618,2698.0,270000.0,0.009992592592592593
ISIC_0031059,7843.0,270000.0,0.02904814814814815
ISIC_0030355,26574.0,270000.0,0.09842222222222222
ISIC_0024906,10869.0,270000.0,0.04025555555555556
ISIC_0025073,2245.0,270000.0,0.008314814814814815
ISIC_0027031,7584.0,270000.0,0.02808888888888889
ISIC_0024813,26590.0,270000.0,0.09848148148148148
ISIC_0028401,48258.0,270000.0,0.17873333333333333
ISIC_0030371,7428.0,270000.0,0.02751111111111111
ISIC_0028367,16554.0,270000.0,0.06131111111111111
ISIC_0030741,3315.0,270000.0,0.012277777777777778
ISIC_0024986,17608.0,270000.0,0.06521481481481481
ISIC_0031555,2279.0,270000.0,0.00844074074074074
ISIC_0027462,15287.0,270000.0,0.05661851851851852
ISIC_0025254,92759.0,270000.0,0.34355185185185183
ISIC_0031660,6648.0,270000.0,0.024622222222222222
ISIC_0024824,46098.0,270000.0,0.17073333333333332
ISIC_0030666,7691.0,270000.0,0.028485185185185186
ISIC_0031293,11656.0,270000.0,0.04317037037037037
ISIC_0026376,95408.0,270000.0,0.353362962962963
ISIC_0031560,43503.0,270000.0,0.16112222222222222
ISIC_0025809,9576.0,270000.0,0.03546666666666667
ISIC_0025108,22589.0,270000.0,0.08366296296296297
ISIC_0029296,3866.0,270000.0,0.014318518518518519
ISIC_0031646,5384.0,270000.0,0.01994074074074074
ISIC_0031385,32735.0,270000.0,0.12124074074074075
ISIC_0027878,6483.0,270000.0,0.02401111111111111
ISIC_0032055,41376.0,270000.0,0.15324444444444443
ISIC_0027738,8581.0,270000.0,0.03178148148148148
ISIC_0031518,35205.0,270000.0,0.1303888888888889
ISIC_0027497,39616.0,270000.0,0.14672592592592593
ISIC_0028255,150281.0,270000.0,0.5565962962962963
ISIC_0028371,21170.0,270000.0,0.07840740740740741
ISIC_0030063,2995.0,270000.0,0.011092592592592593
ISIC_0029475,70894.0,270000.0,0.26257037037037034
ISIC_0029894,9969.0,270000.0,0.036922222222222224
ISIC_0024378,1538.0,270000.0,0.0056962962962962965
ISIC_0029986,91480.0,270000.0,0.3388148148148148
ISIC_0027010,11162.0,270000.0,0.04134074074074074
ISIC_0026501,18917.0,270000.0,0.07006296296296297
ISIC_0026006,2684.0,270000.0,0.009940740740740741
ISIC_0030064,51355.0,270000.0,0.1902037037037037
ISIC_0027861,187596.0,270000.0,0.6948
ISIC_0031817,99488.0,270000.0,0.36847407407407406
ISIC_0032421,17541.0,270000.0,0.06496666666666667
ISIC_0029409,13562.0,270000.0,0.05022962962962963
ISIC_0032364,71389.0,270000.0,0.2644037037037037
ISIC_0026541,15538.0,270000.0,0.05754814814814815
ISIC_0031281,61421.0,270000.0,0.22748518518518518
ISIC_0030829,17464.0,270000.0,0.06468148148148148
ISIC_0025367,4459.0,270000.0,0.016514814814814816
ISIC_0025335,17127.0,270000.0,0.06343333333333333
ISIC_0025869,80658.0,270000.0,0.29873333333333335
ISIC_0025588,97551.0,270000.0,0.3613
ISIC_0027772,17718.0,270000.0,0.06562222222222222
ISIC_0030688,91308.0,270000.0,0.3381777777777778
ISIC_0029825,17943.0,270000.0,0.06645555555555556
ISIC_0028373,42297.0,270000.0,0.15665555555555555
ISIC_0024714,8714.0,270000.0,0.03227407407407407
ISIC_0028636,141106.0,270000.0,0.5226148148148149
ISIC_0025687,54393.0,270000.0,0.20145555555555555
ISIC_0024855,81728.0,270000.0,0.3026962962962963
ISIC_0026497,22440.0,270000.0,0.08311111111111111
ISIC_0031959,6984.0,270000.0,0.025866666666666666
ISIC_0032078,27511.0,270000.0,0.10189259259259259
ISIC_0027812,5061.0,270000.0,0.018744444444444446
ISIC_0026561,1478.0,270000.0,0.005474074074074074
ISIC_0025129,12038.0,270000.0,0.044585185185185186
ISIC_0027049,18062.0,270000.0,0.0668962962962963
ISIC_0027209,93886.0,270000.0,0.34772592592592594
ISIC_0028966,9735.0,270000.0,0.036055555555555556
ISIC_0032443,61878.0,270000.0,0.22917777777777779
ISIC_0028851,55943.0,270000.0,0.2071962962962963
ISIC_0027408,15152.0,270000.0,0.05611851851851852
ISIC_0030460,72395.0,270000.0,0.2681296296296296
ISIC_0030793,33479.0,270000.0,0.1239962962962963
ISIC_0031221,5601.0,270000.0,0.020744444444444444
ISIC_0025370,21119.0,270000.0,0.07821851851851852
ISIC_0027768,19837.0,270000.0,0.07347037037037037
ISIC_0027410,5627.0,270000.0,0.02084074074074074
ISIC_0030194,66150.0,270000.0,0.245
ISIC_0027103,134275.0,270000.0,0.4973148148148148
ISIC_0028527,132915.0,270000.0,0.49227777777777776
ISIC_0027244,26747.0,270000.0,0.09906296296296296
ISIC_0027907,152083.0,270000.0,0.5632703703703704
ISIC_0025870,29949.0,270000.0,0.11092222222222223
ISIC_0031380,56656.0,270000.0,0.20983703703703704
ISIC_0029543,102031.0,270000.0,0.3778925925925926
ISIC_0029254,22677.0,270000.0,0.08398888888888889
ISIC_0029223,47202.0,270000.0,0.1748222222222222
ISIC_0030930,27559.0,270000.0,0.10207037037037037
ISIC_0028488,124169.0,270000.0,0.4598851851851852
ISIC_0025863,46992.0,270000.0,0.17404444444444445
ISIC_0024387,7468.0,270000.0,0.02765925925925926
ISIC_0028528,105418.0,270000.0,0.390437037037037
ISIC_0029945,11410.0,270000.0,0.04225925925925926
ISIC_0026148,90456.0,270000.0,0.3350222222222222
ISIC_0028810,37981.0,270000.0,0.14067037037037036
ISIC_0024869,18221.0,270000.0,0.06748518518518519
ISIC_0024723,129272.0,270000.0,0.4787851851851852
ISIC_0031720,10079.0,270000.0,0.03732962962962963
ISIC_0026382,2352.0,270000.0,0.00871111111111111
ISIC_0029720,15150.0,270000.0,0.05611111111111111
ISIC_0032150,3049.0,270000.0,0.011292592592592592
ISIC_0029725,9659.0,270000.0,0.035774074074074076
ISIC_0024924,47005.0,270000.0,0.1740925925925926
ISIC_0031094,59413.0,270000.0,0.22004814814814816
ISIC_0032345,12894.0,270000.0,0.04775555555555556
ISIC_0031676,103346.0,270000.0,0.38276296296296297
ISIC_0032151,27878.0,270000.0,0.10325185185185186
ISIC_0031615,75470.0,270000.0,0.2795185185185185
ISIC_0031592,17144.0,270000.0,0.0634962962962963
ISIC_0029488,9116.0,270000.0,0.03376296296296296
ISIC_0027099,25886.0,270000.0,0.09587407407407407
ISIC_0025458,12268.0,270000.0,0.04543703703703704
ISIC_0024664,2140.0,270000.0,0.007925925925925927
ISIC_0026303,14247.0,270000.0,0.05276666666666667
ISIC_0030125,33182.0,270000.0,0.1228962962962963
ISIC_0025008,82210.0,270000.0,0.30448148148148146
ISIC_0025735,13011.0,270000.0,0.04818888888888889
ISIC_0028804,22832.0,270000.0,0.08456296296296296
ISIC_0032191,2470.0,270000.0,0.009148148148148148
ISIC_0026911,6779.0,270000.0,0.025107407407407408
ISIC_0030464,42273.0,270000.0,0.15656666666666666
ISIC_0028015,8318.0,270000.0,0.03080740740740741
ISIC_0026781,69987.0,270000.0,0.2592111111111111
ISIC_0026777,115406.0,270000.0,0.4274296296296296
ISIC_0031268,16983.0,270000.0,0.0629
ISIC_0025327,91192.0,270000.0,0.33774814814814813
ISIC_0026839,24090.0,270000.0,0.08922222222222222
ISIC_0029402,11130.0,270000.0,0.04122222222222222
ISIC_0027571,49729.0,270000.0,0.18418148148148147
ISIC_0025812,20451.0,270000.0,0.07574444444444445
ISIC_0029357,6637.0,270000.0,0.024581481481481482
ISIC_0032309,18553.0,270000.0,0.06871481481481481
ISIC_0028759,44487.0,270000.0,0.16476666666666667
ISIC_0029846,6791.0,270000.0,0.025151851851851852
ISIC_0029194,3490.0,270000.0,0.012925925925925926
ISIC_0024340,60120.0,270000.0,0.22266666666666668
ISIC_0027361,19940.0,270000.0,0.07385185185185185
ISIC_0025823,96280.0,270000.0,0.35659259259259257
ISIC_0027458,26630.0,270000.0,0.09862962962962964
ISIC_0027034,57438.0,270000.0,0.21273333333333333
ISIC_0031887,9402.0,270000.0,0.03482222222222222
ISIC_0025094,10977.0,270000.0,0.040655555555555556
ISIC_0026421,41262.0,270000.0,0.15282222222222222
ISIC_0026215,5118.0,270000.0,0.018955555555555555
ISIC_0032029,21488.0,270000.0,0.07958518518518519
ISIC_0028534,35636.0,270000.0,0.13198518518518518
ISIC_0030139,11867.0,270000.0,0.04395185185185185
ISIC_0031713,36354.0,270000.0,0.13464444444444446
ISIC_0032027,9170.0,270000.0,0.033962962962962966
ISIC_0029976,68640.0,270000.0,0.25422222222222224
ISIC_0031001,9016.0,270000.0,0.03339259259259259
ISIC_0030406,22909.0,270000.0,0.08484814814814814
ISIC_0026633,3277.0,270000.0,0.012137037037037036
ISIC_0027421,74096.0,270000.0,0.27442962962962963
ISIC_0028222,31068.0,270000.0,0.11506666666666666
ISIC_0027086,8741.0,270000.0,0.032374074074074076
ISIC_0025689,22682.0,270000.0,0.0840074074074074
ISIC_0026055,11900.0,270000.0,0.04407407407407407
ISIC_0027645,3293.0,270000.0,0.012196296296296297
ISIC_0030979,10111.0,270000.0,0.03744814814814815
ISIC_0028145,50091.0,270000.0,0.18552222222222223
ISIC_0027709,76636.0,270000.0,0.28383703703703705
ISIC_0031674,134391.0,270000.0,0.49774444444444443
ISIC_0025834,55581.0,270000.0,0.20585555555555557
ISIC_0029982,8029.0,270000.0,0.029737037037037038
ISIC_0031622,33488.0,270000.0,0.12402962962962963
ISIC_0028368,49681.0,270000.0,0.1840037037037037
ISIC_0028843,9758.0,270000.0,0.036140740740740744
ISIC_0026237,10550.0,270000.0,0.039074074074074074
ISIC_0025547,22980.0,270000.0,0.08511111111111111
ISIC_0027548,33124.0,270000.0,0.12268148148148147
ISIC_0026826,6802.0,270000.0,0.025192592592592593
ISIC_0028961,18226.0,270000.0,0.0675037037037037
ISIC_0031080,5842.0,270000.0,0.021637037037037038
ISIC_0025909,49261.0,270000.0,0.18244814814814814
ISIC_0028831,15345.0,270000.0,0.05683333333333333
ISIC_0028045,5992.0,270000.0,0.022192592592592594
ISIC_0030053,5945.0,270000.0,0.022018518518518517
ISIC_0026743,14463.0,270000.0,0.053566666666666665
ISIC_0028793,10202.0,270000.0,0.037785185185185186
ISIC_0025671,44114.0,270000.0,0.1633851851851852
ISIC_0026341,29399.0,270000.0,0.10888518518518518
ISIC_0027697,5854.0,270000.0,0.021681481481481482
ISIC_0025789,23634.0,270000.0,0.08753333333333334
ISIC_0028509,4043.0,270000.0,0.014974074074074074
ISIC_0029435,36647.0,270000.0,0.13572962962962962
ISIC_0026608,52988.0,270000.0,0.19625185185185184
ISIC_0030334,12625.0,270000.0,0.04675925925925926
ISIC_0028235,87431.0,270000.0,0.3238185185185185
ISIC_0025850,11641.0,270000.0,0.043114814814814814
ISIC_0029187,3925.0,270000.0,0.014537037037037038
ISIC_0025905,2717.0,270000.0,0.010062962962962963
ISIC_0030184,12858.0,270000.0,0.047622222222222226
ISIC_0028098,163273.0,270000.0,0.6047148148148148
ISIC_0025631,55000.0,270000.0,0.2037037037037037
ISIC_0031337,25053.0,270000.0,0.09278888888888889
ISIC_0030473,30907.0,270000.0,0.11447037037037038
ISIC_0025907,25472.0,270000.0,0.09434074074074074
ISIC_0027113,6789.0,270000.0,0.025144444444444445
ISIC_0030859,7016.0,270000.0,0.025985185185185184
ISIC_0030350,1541.0,270000.0,0.005707407407407408
ISIC_0024831,2424.0,270000.0,0.008977777777777777
ISIC_0026869,17798.0,270000.0,0.06591851851851852
ISIC_0026186,3127.0,270000.0,0.01158148148148148
ISIC_0025156,10008.0,270000.0,0.037066666666666664
ISIC_0031440,18607.0,270000.0,0.06891481481481482
ISIC_0027852,29121.0,270000.0,0.10785555555555555
ISIC_0031975,7827.0,270000.0,0.02898888888888889
ISIC_0028195,5290.0,270000.0,0.019592592592592592
ISIC_0025300,25885.0,270000.0,0.09587037037037037
ISIC_0028823,3766.0,270000.0,0.013948148148148149
ISIC_0031501,19040.0,270000.0,0.07051851851851852
ISIC_0032910,17305.0,270000.0,0.06409259259259259
ISIC_0025610,1939.0,270000.0,0.007181481481481481
ISIC_0024615,6109.0,270000.0,0.022625925925925924
ISIC_0029354,11602.0,270000.0,0.04297037037037037
ISIC_0031748,41010.0,270000.0,0.15188888888888888
ISIC_0025555,68846.0,270000.0,0.2549851851851852
ISIC_0032242,21429.0,270000.0,0.07936666666666667
ISIC_0024317,98195.0,270000.0,0.36368518518518517
ISIC_0028751,122565.0,270000.0,0.45394444444444443
ISIC_0027024,50592.0,270000.0,0.18737777777777778
ISIC_0025402,35278.0,270000.0,0.13065925925925925
ISIC_0033745,34620.0,270000.0,0.1282222222222222
ISIC_0033112,78824.0,270000.0,0.2919407407407407
ISIC_0033380,87975.0,270000.0,0.3258333333333333
ISIC_0030326,36983.0,270000.0,0.13697407407407408
ISIC_0025598,94985.0,270000.0,0.3517962962962963
ISIC_0033356,10386.0,270000.0,0.03846666666666667
ISIC_0033998,36184.0,270000.0,0.1340148148148148
ISIC_0030303,43021.0,270000.0,0.15933703703703703
ISIC_0026544,19320.0,270000.0,0.07155555555555555
ISIC_0032470,35725.0,270000.0,0.1323148148148148
ISIC_0029826,57015.0,270000.0,0.21116666666666667
ISIC_0025352,15229.0,270000.0,0.056403703703703706
ISIC_0029179,70806.0,270000.0,0.26224444444444445
ISIC_0025158,12292.0,270000.0,0.04552592592592593
ISIC_0025336,24960.0,270000.0,0.09244444444444444
ISIC_0026403,228224.0,270000.0,0.8452740740740741
ISIC_0029491,179719.0,270000.0,0.665625925925926
ISIC_0025641,16867.0,270000.0,0.06247037037037037
ISIC_0026494,10564.0,270000.0,0.039125925925925925
ISIC_0025228,25311.0,270000.0,0.09374444444444445
ISIC_0029422,13381.0,270000.0,0.04955925925925926
ISIC_0031158,63479.0,270000.0,0.2351074074074074
ISIC_0029728,27973.0,270000.0,0.1036037037037037
ISIC_0032181,47849.0,270000.0,0.17721851851851853
ISIC_0033859,50511.0,270000.0,0.1870777777777778
ISIC_0031546,13740.0,270000.0,0.050888888888888886
ISIC_0025049,80698.0,270000.0,0.29888148148148147
ISIC_0028287,24712.0,270000.0,0.09152592592592593
ISIC_0026423,131479.0,270000.0,0.48695925925925926
ISIC_0026432,6877.0,270000.0,0.02547037037037037
ISIC_0033423,11332.0,270000.0,0.04197037037037037
ISIC_0033846,19671.0,270000.0,0.07285555555555556
ISIC_0033315,74560.0,270000.0,0.27614814814814814
ISIC_0032691,46660.0,270000.0,0.1728148148148148
ISIC_0032540,25265.0,270000.0,0.09357407407407407
ISIC_0032573,99392.0,270000.0,0.3681185185185185
ISIC_0032633,64236.0,270000.0,0.2379111111111111
ISIC_0032007,63857.0,270000.0,0.23650740740740742
ISIC_0034298,17740.0,270000.0,0.06570370370370371
ISIC_0033686,104267.0,270000.0,0.38617407407407406
ISIC_0033251,6030.0,270000.0,0.022333333333333334
ISIC_0033402,14311.0,270000.0,0.053003703703703706
ISIC_0034204,3372.0,270000.0,0.01248888888888889
ISIC_0030462,60475.0,270000.0,0.22398148148148148
ISIC_0033971,11658.0,270000.0,0.04317777777777778
ISIC_0032527,4342.0,270000.0,0.01608148148148148
ISIC_0032964,32268.0,270000.0,0.11951111111111111
ISIC_0033347,17011.0,270000.0,0.0630037037037037
ISIC_0032668,55199.0,270000.0,0.20444074074074073
ISIC_0032891,7330.0,270000.0,0.027148148148148147
ISIC_0033555,64057.0,270000.0,0.23724814814814815
ISIC_0033963,34163.0,270000.0,0.12652962962962963
ISIC_0033793,15592.0,270000.0,0.057748148148148146
ISIC_0033363,17010.0,270000.0,0.063
ISIC_0033058,30580.0,270000.0,0.11325925925925925
ISIC_0032924,67247.0,270000.0,0.24906296296296296
ISIC_0033712,11867.0,270000.0,0.04395185185185185
ISIC_0032771,68876.0,270000.0,0.2550962962962963
ISIC_0033297,21656.0,270000.0,0.08020740740740741
ISIC_0030845,56961.0,270000.0,0.21096666666666666
ISIC_0032555,41842.0,270000.0,0.15497037037037037
ISIC_0034254,71616.0,270000.0,0.26524444444444445
ISIC_0033852,9452.0,270000.0,0.03500740740740741
ISIC_0033775,24552.0,270000.0,0.09093333333333334
ISIC_0033561,10825.0,270000.0,0.04009259259259259
ISIC_0034225,31219.0,270000.0,0.11562592592592592
ISIC_0032916,86376.0,270000.0,0.3199111111111111
ISIC_0033756,14855.0,270000.0,0.055018518518518515
ISIC_0025619,41563.0,270000.0,0.15393703703703704
ISIC_0033823,61165.0,270000.0,0.22653703703703704
ISIC_0032954,13704.0,270000.0,0.050755555555555554
ISIC_0033371,31482.0,270000.0,0.1166
ISIC_0033348,33843.0,270000.0,0.12534444444444445
ISIC_0033048,13207.0,270000.0,0.048914814814814814
ISIC_0033870,77887.0,270000.0,0.2884703703703704
ISIC_0033032,89008.0,270000.0,0.32965925925925926
ISIC_0034227,23438.0,270000.0,0.0868074074074074
ISIC_0033563,37422.0,270000.0,0.1386
ISIC_0031613,45738.0,270000.0,0.1694
ISIC_0029553,36007.0,270000.0,0.13335925925925926
ISIC_0029953,100363.0,270000.0,0.37171481481481483
ISIC_0033276,24764.0,270000.0,0.09171851851851852
ISIC_0034083,39029.0,270000.0,0.14455185185185185
ISIC_0033316,143877.0,270000.0,0.5328777777777778
ISIC_0026618,74756.0,270000.0,0.27687407407407405
ISIC_0026670,42496.0,270000.0,0.15739259259259258
ISIC_0025456,28742.0,270000.0,0.10645185185185185
ISIC_0034079,23913.0,270000.0,0.08856666666666667
ISIC_0033327,94046.0,270000.0,0.3483185185185185
ISIC_0032871,54612.0,270000.0,0.20226666666666668
ISIC_0034290,40088.0,270000.0,0.14847407407407406
ISIC_0033165,98644.0,270000.0,0.36534814814814814
ISIC_0033430,18843.0,270000.0,0.06978888888888889
ISIC_0027643,37197.0,270000.0,0.13776666666666668
ISIC_0027087,140058.0,270000.0,0.5187333333333334
ISIC_0030851,7669.0,270000.0,0.028403703703703705
ISIC_0033227,27441.0,270000.0,0.10163333333333334
ISIC_0033365,47720.0,270000.0,0.17674074074074075
ISIC_0033767,8191.0,270000.0,0.030337037037037037
ISIC_0033755,19151.0,270000.0,0.07092962962962963
ISIC_0033625,49842.0,270000.0,0.1846
ISIC_0032362,13981.0,270000.0,0.051781481481481484
ISIC_0032739,108435.0,270000.0,0.4016111111111111
ISIC_0032874,59316.0,270000.0,0.21968888888888888
ISIC_0032590,11109.0,270000.0,0.04114444444444444
ISIC_0033549,45670.0,270000.0,0.16914814814814816
ISIC_0033921,28819.0,270000.0,0.10673703703703703
ISIC_0033959,8648.0,270000.0,0.03202962962962963
ISIC_0032914,42851.0,270000.0,0.1587074074074074
ISIC_0033309,19174.0,270000.0,0.07101481481481481
ISIC_0034267,32504.0,270000.0,0.12038518518518518
ISIC_0033137,10079.0,270000.0,0.03732962962962963
ISIC_0032953,4282.0,270000.0,0.01585925925925926
ISIC_0026584,61027.0,270000.0,0.22602592592592594
ISIC_0028110,28237.0,270000.0,0.10458148148148148
ISIC_0034110,57378.0,270000.0,0.21251111111111112
ISIC_0025160,135526.0,270000.0,0.5019481481481481
ISIC_0033389,37993.0,270000.0,0.14071481481481482
ISIC_0031904,205165.0,270000.0,0.7598703703703704
ISIC_0025239,172216.0,270000.0,0.6378370370370371
ISIC_0034234,68613.0,270000.0,0.25412222222222225
ISIC_0033308,97574.0,270000.0,0.3613851851851852
ISIC_0034274,29668.0,270000.0,0.10988148148148148
ISIC_0033331,23250.0,270000.0,0.08611111111111111
ISIC_0034192,124964.0,270000.0,0.46282962962962965
ISIC_0033689,45566.0,270000.0,0.16876296296296298
ISIC_0030546,60121.0,270000.0,0.22267037037037038
ISIC_0033989,89269.0,270000.0,0.33062592592592593
ISIC_0032977,18459.0,270000.0,0.06836666666666667
ISIC_0033664,37336.0,270000.0,0.13828148148148148
ISIC_0033759,20886.0,270000.0,0.07735555555555555
ISIC_0034144,64770.0,270000.0,0.2398888888888889
ISIC_0032992,88209.0,270000.0,0.3267
ISIC_0026177,40114.0,270000.0,0.14857037037037038
ISIC_0026979,25864.0,270000.0,0.0957925925925926
ISIC_0032950,23150.0,270000.0,0.08574074074074074
ISIC_0034156,59512.0,270000.0,0.2204148148148148
ISIC_0025713,13789.0,270000.0,0.05107037037037037
ISIC_0034136,5186.0,270000.0,0.019207407407407406
ISIC_0033386,51601.0,270000.0,0.19111481481481482
ISIC_0033003,12470.0,270000.0,0.04618518518518518
ISIC_0033253,11134.0,270000.0,0.04123703703703704
ISIC_0033974,28790.0,270000.0,0.10662962962962963
ISIC_0033941,93802.0,270000.0,0.3474148148148148
ISIC_0033919,62490.0,270000.0,0.23144444444444445
ISIC_0033640,31939.0,270000.0,0.11829259259259259
ISIC_0033927,90809.0,270000.0,0.33632962962962965
ISIC_0032664,31067.0,270000.0,0.11506296296296296
ISIC_0033461,8530.0,270000.0,0.031592592592592596
ISIC_0033511,18355.0,270000.0,0.06798148148148148
ISIC_0025990,67875.0,270000.0,0.2513888888888889
ISIC_0025778,20784.0,270000.0,0.07697777777777778
ISIC_0027250,3641.0,270000.0,0.013485185185185185
ISIC_0025309,22066.0,270000.0,0.08172592592592592
ISIC_0031466,61572.0,270000.0,0.22804444444444444
ISIC_0031048,18933.0,270000.0,0.07012222222222222
ISIC_0031694,18045.0,270000.0,0.06683333333333333
ISIC_0025978,4651.0,270000.0,0.017225925925925926
ISIC_0027432,5539.0,270000.0,0.020514814814814816
ISIC_0024907,14882.0,270000.0,0.05511851851851852
ISIC_0028214,61372.0,270000.0,0.2273037037037037
ISIC_0025453,105571.0,270000.0,0.3910037037037037
ISIC_0026883,24673.0,270000.0,0.09138148148148148
ISIC_0031412,6236.0,270000.0,0.023096296296296295
ISIC_0025261,23748.0,270000.0,0.08795555555555555
ISIC_0027654,35510.0,270000.0,0.1315185185185185
ISIC_0029656,6261.0,270000.0,0.023188888888888887
ISIC_0025421,29904.0,270000.0,0.11075555555555555
ISIC_0029405,15413.0,270000.0,0.05708518518518518
ISIC_0025786,4604.0,270000.0,0.017051851851851853
ISIC_0025525,9069.0,270000.0,0.03358888888888889
ISIC_0027847,5240.0,270000.0,0.019407407407407408
ISIC_0030709,10039.0,270000.0,0.03718148148148148
ISIC_0024730,16330.0,270000.0,0.06048148148148148
ISIC_0030765,61640.0,270000.0,0.2282962962962963
ISIC_0028780,30359.0,270000.0,0.11244074074074074
ISIC_0029902,8004.0,270000.0,0.029644444444444445
