pair,idx,label,msp_score,odin_score,energy_score,mds_score,knn_score,vim_score,gradnorm_score,residual_score,she_score,nnguide_score,fdbd_score,dice_score,ash_score
HAM_NV_vs_ISIC2020_benign,428,0,0.052456,0.499277,-3.476285,67337.570312,0.328158,3.702655,0.359324,1e-06,-0.914501,-3.644138,11.03036,-3.352823,-3.525696
HAM_NV_vs_ISIC2020_benign,429,0,0.387325,0.499886,-1.543413,13198.557617,0.361184,2.010577,0.454139,1e-06,-0.960423,-1.631702,10.85833,-1.737044,-1.700591
HAM_NV_vs_ISIC2020_benign,430,0,0.523483,0.500024,-1.125746,36928.074219,0.425369,2.310394,0.339223,1e-06,-0.87331,-1.221341,85.421761,-1.418208,-1.211952
HAM_NV_vs_ISIC2020_benign,431,0,0.351805,0.499847,-1.592146,27773.203125,0.438115,2.278216,0.237388,1e-06,-0.910072,-1.734346,14.376651,-1.818294,-1.617408
HAM_NV_vs_ISIC2020_benign,432,0,0.474826,0.499975,-1.226235,79348.375,0.68322,2.664252,0.463163,1e-06,-0.750117,-1.56036,108.158791,-1.704773,-1.503848
HAM_NV_vs_ISIC2020_benign,433,0,0.294962,0.499782,-1.748643,84410.132812,0.394529,2.788004,0.31085,1e-06,-0.813787,-1.879294,27.773018,-1.701826,-1.75942
HAM_NV_vs_ISIC2020_benign,434,0,0.206409,0.499664,-1.672647,62388.785156,0.667172,3.101178,0.388298,1e-06,-0.807406,-2.077727,11.170897,-1.838048,-1.882059
HAM_NV_vs_ISIC2020_benign,435,0,0.815772,0.500372,0.19808,64048.839844,0.565738,1.945271,0.232842,1e-06,-0.873352,0.231683,5.600166,-1.270817,-0.533914
HAM_NV_vs_ISIC2020_benign,436,0,0.330996,0.499824,-1.635968,44258.410156,0.53446,2.610138,0.527797,1e-06,-0.864752,-1.87378,22.959391,-1.842195,-1.716112
HAM_NV_vs_ISIC2020_benign,437,0,0.494378,0.499995,-1.294935,69355.546875,0.612452,2.500442,0.691091,1e-06,-0.75889,-1.555753,507.98587,-1.882783,-1.580831
HAM_NV_vs_ISIC2020_benign,438,0,0.3426,0.499837,-2.307306,64825.136719,0.727249,2.956961,1.183831,1e-06,-0.69742,-3.043437,313.377655,-2.358341,-2.37595
HAM_NV_vs_ISIC2020_benign,439,0,0.53656,0.500037,-0.8278,92364.320312,0.480916,2.951196,0.273695,1e-06,-0.764751,-0.921739,92.185066,-1.226658,-1.02756
HAM_NV_vs_ISIC2020_benign,440,0,0.225715,0.499692,-1.59622,47263.394531,0.401153,2.345529,0.346935,1e-06,-0.872366,-1.715043,9.049545,-1.717167,-1.703966
HAM_NV_vs_ISIC2020_benign,441,0,0.416254,0.499916,-1.198816,111195.921875,0.483236,2.832887,0.391181,1e-06,-0.829735,-1.335679,167.305542,-2.089576,-1.619734
HAM_NV_vs_ISIC2020_benign,442,0,0.784122,0.500323,0.286603,289502.5,0.639416,3.704664,0.134612,2e-06,-0.749052,0.350779,14.706498,-1.638467,-0.561534
HAM_NV_vs_ISIC2020_benign,443,0,0.29145,0.499778,-1.88369,51762.015625,0.532314,2.545631,0.686501,1e-06,-0.876966,-2.157713,10.957579,-2.006157,-2.305241
HAM_NV_vs_ISIC2020_benign,444,0,0.012873,0.498916,-4.755942,76723.734375,0.39383,4.848929,0.469138,1e-06,-0.902129,-5.102918,68.08577,-4.029594,-5.016194
HAM_NV_vs_ISIC2020_benign,445,0,0.234692,0.499705,-2.073218,23711.363281,0.356282,2.419605,0.30297,1e-06,-0.93423,-2.182581,17.714573,-2.040815,-2.018225
HAM_NV_vs_ISIC2020_benign,446,0,0.270557,0.499752,-1.552124,119454.875,0.717008,2.984942,0.195299,1e-06,-0.669647,-2.030237,384.103363,-1.790957,-1.811831
HAM_NV_vs_ISIC2020_benign,447,0,0.054557,0.499288,-3.556582,105831.203125,0.347519,3.812348,0.284502,1e-06,-0.879845,-3.750471,6.994703,-3.470036,-3.815134
HAM_NV_vs_ISIC2020_benign,448,0,0.175339,0.499613,-2.120167,68072.195312,0.455371,2.808612,0.441513,1e-06,-0.873816,-2.338533,9.959395,-2.485078,-2.463501
HAM_NV_vs_ISIC2020_benign,449,0,0.457635,0.499958,-1.110814,74805.914062,0.415287,2.948903,0.173146,1e-06,-0.801094,-1.196904,63.057438,-1.344566,-1.189816
HAM_NV_vs_ISIC2020_benign,450,0,0.174216,0.499611,-2.022314,122441.195312,0.597066,3.56406,0.287999,2e-06,-0.739982,-2.406238,30.817822,-2.016072,-2.208928
HAM_NV_vs_ISIC2020_benign,451,0,0.03732,0.499188,-3.861172,101604.484375,0.34638,4.181285,0.367047,1e-06,-0.881674,-4.065235,11.029407,-3.708931,-4.045277
HAM_NV_vs_ISIC2020_benign,452,0,0.452238,0.499952,-1.079333,81030.976562,0.484551,2.695414,0.218741,1e-06,-0.774398,-1.198021,60.913296,-1.366184,-1.222147
HAM_NV_vs_ISIC2020_benign,453,0,0.875521,0.500488,1.069633,284324.65625,0.776413,4.043273,0.097634,2e-06,-0.63305,1.502727,8.567691,-1.007868,0.393829
HAM_NV_vs_ISIC2020_benign,454,0,0.444507,0.499944,-1.386465,39032.433594,0.377949,2.329195,0.282701,1e-06,-0.879345,-1.474895,238.916046,-1.50075,-1.406825
HAM_NV_vs_ISIC2020_benign,455,0,0.160992,0.499588,-2.070693,51871.808594,0.536761,2.852488,0.728114,1e-06,-0.83159,-2.376969,53.610794,-2.278053,-2.306462
HAM_NV_vs_ISIC2020_benign,456,0,0.443105,0.499943,-1.020294,95633.320312,0.530618,2.501792,0.430004,1e-06,-0.861076,-1.166372,2039.528442,-1.612392,-1.470924
HAM_NV_vs_ISIC2020_benign,457,0,0.247826,0.499723,-1.6576,32743.822266,0.361945,2.349465,0.321398,1e-06,-0.926338,-1.754455,51.314674,-1.789518,-1.746262
HAM_NV_vs_ISIC2020_benign,458,0,0.782701,0.500321,-0.771508,118041.960938,0.747063,2.770742,0.315685,1e-06,-0.652291,-1.03968,11.209729,-1.417446,-1.10307
HAM_NV_vs_ISIC2020_benign,459,0,0.050916,0.499269,-3.468594,44568.691406,0.414108,3.642802,0.516021,1e-06,-0.905873,-3.746527,7.033567,-3.155011,-4.019625
HAM_NV_vs_ISIC2020_benign,460,0,0.423814,0.499924,-1.787274,41824.695312,0.592951,2.558598,1.57212,1e-06,-0.793651,-2.106311,148.196976,-1.90525,-1.914187
HAM_NV_vs_ISIC2020_benign,461,0,0.139469,0.499545,-2.37246,30283.316406,0.444661,2.795782,0.479692,1e-06,-0.924497,-2.587105,10.247395,-2.27151,-2.483668
HAM_NV_vs_ISIC2020_benign,462,0,0.323785,0.499816,-1.649427,18727.855469,0.326794,2.13941,0.384553,1e-06,-0.943344,-1.7213,14.601514,-1.79087,-1.711839
HAM_NV_vs_ISIC2020_benign,463,0,0.250127,0.499726,-2.036558,25962.800781,0.464165,2.460139,0.94651,1e-06,-0.915936,-2.247348,9.751379,-2.109136,-2.271072
HAM_NV_vs_ISIC2020_benign,464,0,0.486631,0.499987,-1.374452,36407.925781,0.353981,2.223248,0.243125,1e-06,-0.884873,-1.452488,582.977661,-1.609839,-1.560789
HAM_NV_vs_ISIC2020_benign,465,0,0.536984,0.500037,-1.058693,107541.851562,0.489319,3.2978,0.258515,2e-06,-0.739835,-1.184561,93.668419,-1.314069,-1.18437
HAM_NV_vs_ISIC2020_benign,466,0,0.325673,0.499818,-1.804078,60630.421875,0.550589,2.569274,0.557228,1e-06,-0.8592,-2.08061,12.065001,-1.914579,-2.139919
HAM_NV_vs_ISIC2020_benign,467,0,0.380653,0.499879,-1.495584,17681.417969,0.415123,2.014649,0.59098,1e-06,-0.94848,-1.611281,16.71781,-1.770918,-1.730939
HAM_NV_vs_ISIC2020_benign,468,0,0.246519,0.499721,-2.101084,51621.167969,0.496568,2.744267,0.716203,1e-06,-0.850271,-2.357887,8.793952,-2.363504,-2.299047
HAM_NV_vs_ISIC2020_benign,469,0,0.547784,0.500048,-0.888129,38940.292969,0.38692,1.963587,0.315171,1e-06,-0.890112,-0.94787,41.891422,-1.426394,-1.179617
HAM_NV_vs_ISIC2020_benign,470,0,0.416703,0.499916,-1.75824,32993.910156,0.493592,2.630189,0.836824,1e-06,-0.875261,-1.962862,135.694244,-1.79236,-1.825082
HAM_NV_vs_ISIC2020_benign,471,0,0.057712,0.499302,-3.095177,213118.46875,0.468523,3.985512,0.279935,2e-06,-0.833489,-3.429366,10.896543,-3.939493,-3.942489
HAM_NV_vs_ISIC2020_benign,472,0,0.161928,0.499589,-2.089054,31919.675781,0.36219,2.54915,0.605016,1e-06,-0.923526,-2.21575,17.49486,-2.008945,-2.088794
HAM_NV_vs_ISIC2020_benign,473,0,0.706558,0.50022,-0.233093,129521.296875,0.596839,2.772303,0.259633,1e-06,-0.786278,-0.275577,14.589004,-1.712365,-0.998738
HAM_NV_vs_ISIC2020_benign,474,0,0.274392,0.499757,-1.899586,68388.992188,0.465559,2.694074,0.505818,1e-06,-0.853406,-2.101107,10.407285,-2.192101,-2.087481
HAM_NV_vs_ISIC2020_benign,475,0,0.512943,0.500013,-1.187384,50218.835938,0.592424,2.228063,0.333802,1e-06,-0.819257,-1.412851,183.080811,-1.454828,-1.366241
HAM_NV_vs_ISIC2020_benign,476,0,0.074879,0.499372,-3.181037,107730.734375,0.338459,3.586763,0.316765,1e-06,-0.907761,-3.332127,5.798472,-3.28886,-3.592986
HAM_NV_vs_ISIC2020_benign,477,0,0.176164,0.499615,-2.191531,20411.650391,0.356087,2.524965,0.278724,1e-06,-0.96903,-2.306428,5.374447,-2.251097,-2.34835
HAM_NV_vs_ISIC2020_benign,478,0,0.151596,0.49957,-2.393352,36864.339844,0.393793,2.823269,0.624826,1e-06,-0.930316,-2.560429,13.327637,-2.34125,-2.429838
HAM_NV_vs_ISIC2020_benign,479,0,0.203242,0.499659,-2.024653,14724.920898,0.396524,2.388624,0.632687,1e-06,-0.961391,-2.170662,6.041208,-2.144639,-2.347159
HAM_NV_vs_ISIC2020_benign,480,0,0.327318,0.49982,-1.629239,12226.657227,0.343482,2.008045,0.412198,0.0,-0.963845,-1.710538,7.127425,-1.889518,-1.756276
HAM_NV_vs_ISIC2020_benign,481,0,0.703107,0.500216,0.145446,376843.21875,0.725907,4.762768,0.117972,2e-06,-0.681684,0.189839,21.422911,-1.449726,-0.601033
HAM_NV_vs_ISIC2020_benign,482,0,0.295567,0.499783,-1.682747,30281.625,0.35979,2.23246,0.397114,1e-06,-0.951955,-1.776562,8.513516,-2.223186,-2.08728
HAM_NV_vs_ISIC2020_benign,483,0,0.047266,0.499249,-3.605591,35062.203125,0.327238,3.824431,0.495134,1e-06,-0.921841,-3.766706,7.410975,-3.345177,-3.793182
HAM_NV_vs_ISIC2020_benign,484,0,0.43386,0.499934,-1.370709,28003.722656,0.411021,2.254601,0.337572,1e-06,-0.901917,-1.473355,130.451111,-1.598925,-1.485481
HAM_NV_vs_ISIC2020_benign,485,0,0.478101,0.499978,-1.040515,86551.554688,0.434736,3.455465,0.339338,2e-06,-0.78181,-1.13587,167.840897,-1.324812,-1.295453
HAM_NV_vs_ISIC2020_benign,486,0,0.056784,0.499298,-3.27913,52841.335938,0.316802,3.474463,0.293028,1e-06,-0.926881,-3.421165,8.845802,-3.143266,-3.526728
HAM_NV_vs_ISIC2020_benign,487,0,0.117072,0.499495,-2.606817,47670.519531,0.335805,2.915111,0.352916,1e-06,-0.956469,-2.732126,5.091685,-2.711572,-2.819106
HAM_NV_vs_ISIC2020_benign,488,0,0.283875,0.499769,-1.561445,67553.226562,0.632998,3.009272,0.486032,1e-06,-0.715997,-1.907097,15.639187,-1.733899,-1.610282
HAM_NV_vs_ISIC2020_benign,489,0,0.002835,0.498535,-6.547095,170946.234375,0.470192,6.642516,0.579384,2e-06,-0.794025,-7.229223,105.229012,-5.621155,-6.858889
HAM_NV_vs_ISIC2020_benign,490,0,0.152793,0.499572,-2.118301,29647.767578,0.49724,2.684214,0.752692,1e-06,-0.893476,-2.375853,294.802673,-2.115494,-2.361509
HAM_NV_vs_ISIC2020_benign,491,0,0.089923,0.499422,-2.648087,63234.707031,0.471416,3.26428,0.706255,1e-06,-0.917188,-2.933208,13.939359,-2.502292,-2.696944
HAM_NV_vs_ISIC2020_benign,492,0,0.422029,0.499922,-1.478119,26689.705078,0.410865,2.156277,0.411161,1e-06,-0.909372,-1.589814,329.364777,-1.644909,-1.527607
HAM_NV_vs_ISIC2020_benign,493,0,0.049889,0.499264,-3.365329,205935.71875,0.435778,3.957527,0.237689,2e-06,-0.821586,-3.671994,11.50052,-3.795876,-3.838919
HAM_NV_vs_ISIC2020_benign,494,0,0.192198,0.499641,-2.042009,17071.568359,0.344042,2.339478,0.41699,0.0,-0.967463,-2.139805,6.221637,-2.169979,-2.119128
HAM_NV_vs_ISIC2020_benign,495,0,0.105904,0.499467,-2.884254,35852.121094,0.479007,3.184459,1.083455,1e-06,-0.894598,-3.20647,18.40325,-2.645169,-2.982648
HAM_NV_vs_ISIC2020_benign,496,0,0.394984,0.499894,-1.43016,22527.205078,0.329214,2.022525,0.307609,1e-06,-0.928741,-1.493455,26.639215,-1.679345,-1.640539
HAM_NV_vs_ISIC2020_benign,497,0,0.554278,0.500055,-0.710376,99999.484375,0.688389,2.609699,0.350077,1e-06,-0.732259,-0.904532,53.080887,-1.46608,-1.177493
HAM_NV_vs_ISIC2020_benign,498,0,0.286197,0.499772,-1.449188,21035.757812,0.444107,1.991907,0.776799,1e-06,-0.941022,-1.583808,16.580669,-1.842553,-1.80375
HAM_NV_vs_ISIC2020_benign,499,0,0.162734,0.499591,-2.486292,41738.914062,0.410741,2.86883,0.394503,1e-06,-0.914174,-2.673475,35.162888,-2.337609,-2.541157
HAM_NV_vs_ISIC2020_benign,500,1,0.514731,0.500015,-0.87803,106293.5,0.501714,161194.53125,0.175523,0.080593,-0.727699,-0.983869,280.149658,-1.261708,-1.062903
HAM_NV_vs_ISIC2020_benign,501,1,0.343945,0.499839,-1.3629,142318.171875,0.541232,125927.773438,0.200782,0.06296,-0.710907,-1.565801,29.469343,-1.501617,-1.487918
HAM_NV_vs_ISIC2020_benign,502,1,0.093106,0.499431,-2.89402,170736.875,0.942785,239828.328125,1.420785,0.119907,-0.417847,-5.01106,1223.888916,-2.748981,-2.966053
HAM_NV_vs_ISIC2020_benign,503,1,0.869398,0.500474,0.735213,279426.5,0.789765,446930.25,0.086982,0.223453,-0.696412,1.029449,8.545348,-1.557432,-0.244911
HAM_NV_vs_ISIC2020_benign,504,1,0.055918,0.499294,-3.490455,172613.234375,1.006355,381317.375,0.471604,0.190648,-0.380785,-6.706248,88.372398,-3.094336,-3.566187
HAM_NV_vs_ISIC2020_benign,505,1,0.001215,0.498323,-7.206592,247638.0,0.499144,186463.34375,0.576645,0.093226,-0.767237,-8.119239,72.115639,-5.967201,-7.407147
HAM_NV_vs_ISIC2020_benign,506,1,0.636935,0.500141,-0.770923,294460.96875,1.000035,680924.1875,0.443514,0.340443,-0.498724,-1.440055,30.244108,-2.442314,-1.457785
HAM_NV_vs_ISIC2020_benign,507,1,0.446489,0.499946,-1.3702,34514.9375,0.376515,69903.835938,0.290747,0.03495,-0.894219,-1.456974,945.671265,-1.518815,-1.406558
HAM_NV_vs_ISIC2020_benign,508,1,0.442802,0.499943,-1.340388,25745.318359,0.420872,111275.679688,0.321631,0.055635,-0.913019,-1.455519,49.760151,-1.662173,-1.474466
HAM_NV_vs_ISIC2020_benign,509,1,0.233367,0.499703,-1.811264,24662.099609,0.366061,97503.078125,0.442433,0.048749,-0.932918,-1.918928,12.393723,-2.042544,-1.971261
HAM_NV_vs_ISIC2020_benign,510,1,0.100837,0.499454,-2.933986,23372.248047,0.38288,147034.171875,0.69435,0.073513,-0.961069,-3.125741,11.271091,-2.699803,-3.380394
HAM_NV_vs_ISIC2020_benign,511,1,0.830456,0.500397,0.277089,215704.5625,0.771561,351117.53125,0.161659,0.175549,-0.715149,0.38219,9.034808,-1.118054,-0.251517
HAM_NV_vs_ISIC2020_benign,512,1,0.434157,0.499934,-1.41406,73699.328125,0.446359,95047.453125,0.383353,0.047521,-0.808478,-1.54824,58.712517,-1.610427,-1.462037
HAM_NV_vs_ISIC2020_benign,513,1,0.253888,0.499731,-1.629086,169447.859375,0.620289,168759.515625,0.164505,0.084375,-0.667934,-1.963484,27.738441,-1.61996,-1.734905
HAM_NV_vs_ISIC2020_benign,514,1,0.177278,0.499617,-2.196277,26154.244141,0.421011,120332.351562,0.423089,0.060163,-0.92786,-2.376639,5.489079,-2.250269,-2.569559
HAM_NV_vs_ISIC2020_benign,515,1,0.320846,0.499813,-1.49807,21093.869141,0.396729,93517.117188,0.360365,0.046756,-0.93402,-1.607361,129.589676,-1.772762,-1.690819
HAM_NV_vs_ISIC2020_benign,516,1,0.600539,0.500102,-0.459385,193729.5625,0.527661,198933.015625,0.451683,0.099461,-0.844537,-0.522431,38.315258,-1.900779,-0.967792
HAM_NV_vs_ISIC2020_benign,517,1,0.378756,0.499877,-1.166819,77583.421875,0.41947,117877.039062,0.283327,0.058935,-0.803722,-1.265541,27.285242,-1.313924,-1.372323
HAM_NV_vs_ISIC2020_benign,518,1,0.463696,0.499964,-1.318299,121895.507812,0.55472,129934.546875,0.157864,0.064964,-0.726613,-1.522063,118.898445,-1.519372,-1.403812
HAM_NV_vs_ISIC2020_benign,519,1,0.951974,0.500747,2.279824,1074933.875,1.070052,1238506.125,0.026565,0.619218,-0.413784,4.90553,8.539341,-1.4011,1.47796
HAM_NV_vs_ISIC2020_benign,520,1,0.50279,0.500003,-1.323349,42252.386719,0.404042,81282.96875,0.27336,0.040639,-0.869609,-1.423652,767.606567,-1.458699,-1.369368
HAM_NV_vs_ISIC2020_benign,521,1,0.306746,0.499797,-1.493017,144523.15625,0.530495,119294.078125,0.181887,0.059644,-0.705058,-1.709977,74.391632,-1.518559,-1.54028
HAM_NV_vs_ISIC2020_benign,522,1,0.382905,0.499881,-1.318646,120546.578125,0.483998,89943.609375,0.228528,0.044969,-0.739769,-1.468337,36.30798,-1.411771,-1.352533
HAM_NV_vs_ISIC2020_benign,523,1,0.308932,0.499799,-1.515822,143965.3125,0.553273,111532.898438,0.133519,0.055763,-0.709282,-1.752035,37.266678,-1.546113,-1.588727
HAM_NV_vs_ISIC2020_benign,524,1,0.533184,0.500033,-0.884516,120470.3125,0.49351,127237.851562,0.206884,0.063615,-0.734093,-0.991259,133.732788,-1.208574,-1.034289
HAM_NV_vs_ISIC2020_benign,525,1,0.374117,0.499872,-0.813228,718416.0,0.889097,475741.6875,0.170094,0.237858,-0.574221,-1.247841,49.185413,-1.277694,-1.802161
HAM_NV_vs_ISIC2020_benign,526,1,0.414199,0.499914,-1.446453,104891.171875,0.469164,120471.085938,0.38585,0.060232,-0.787377,-1.597817,910.760254,-1.571154,-1.512512
HAM_NV_vs_ISIC2020_benign,527,1,0.300795,0.499789,-1.547587,140741.984375,0.506592,126541.375,0.25565,0.063267,-0.729204,-1.749907,1931.699219,-1.541962,-1.681161
HAM_NV_vs_ISIC2020_benign,528,1,0.612526,0.500115,-0.541882,213318.921875,0.584923,225438.671875,0.204499,0.112713,-0.790324,-0.637291,38.597477,-1.888612,-1.184086
HAM_NV_vs_ISIC2020_benign,529,1,0.548089,0.500048,-1.277641,92572.609375,0.511128,158375.921875,0.298723,0.079184,-0.771995,-1.455725,68.217331,-1.387265,-1.368902
HAM_NV_vs_ISIC2020_benign,530,1,0.516667,0.500017,-0.956766,32278.099609,0.518785,112342.679688,0.445669,0.056168,-0.884135,-1.087447,119.971199,-1.519853,-1.213447
HAM_NV_vs_ISIC2020_benign,531,1,0.426566,0.499926,-1.253405,109105.84375,0.480293,223930.90625,0.374435,0.111959,-0.789802,-1.401055,246.413757,-1.513471,-1.471139
HAM_NV_vs_ISIC2020_benign,532,1,0.317916,0.499809,-1.876485,23649.160156,0.455122,86016.070312,0.964277,0.043006,-0.920104,-2.061587,15.138186,-1.953345,-1.991451
HAM_NV_vs_ISIC2020_benign,533,1,0.261687,0.499741,-1.858874,54110.371094,0.414804,97209.054688,0.471639,0.048602,-0.868714,-2.012644,32.413113,-1.901022,-1.910851
HAM_NV_vs_ISIC2020_benign,534,1,0.256072,0.499734,-1.608216,138437.921875,0.574619,163327.90625,0.167591,0.081659,-0.688343,-1.887684,19.401836,-1.592957,-1.669246
HAM_NV_vs_ISIC2020_benign,535,1,0.946958,0.500721,1.496509,416519.0,0.788324,640866.875,0.077434,0.320415,-0.662421,2.123312,6.611155,-1.331825,0.95003
HAM_NV_vs_ISIC2020_benign,536,1,0.547066,0.500047,-0.694316,70414.539062,0.501635,277095.46875,0.41983,0.13854,-0.85626,-0.783175,50.723408,-1.437222,-1.137118
HAM_NV_vs_ISIC2020_benign,537,1,0.736828,0.500258,-0.38645,230671.5,0.807755,434848.78125,0.232787,0.217412,-0.61565,-0.552468,14.778132,-1.893291,-1.049436
HAM_NV_vs_ISIC2020_benign,538,1,0.174249,0.499611,-2.297632,62366.390625,0.365757,126927.953125,0.316923,0.06346,-0.897319,-2.437254,6.072271,-2.580481,-2.566083
HAM_NV_vs_ISIC2020_benign,539,1,0.379071,0.499877,-1.081371,256650.140625,0.70917,332907.125,0.128496,0.166444,-0.72101,-1.401827,3550.395508,-2.277716,-1.617116
HAM_NV_vs_ISIC2020_benign,540,1,0.175018,0.499613,-2.392776,63719.121094,0.542683,167292.078125,0.690645,0.083641,-0.815642,-2.755497,9.75781,-2.529749,-2.679128
HAM_NV_vs_ISIC2020_benign,541,1,0.168627,0.499601,-2.201637,14077.666992,0.331781,78318.148438,0.562338,0.039157,-0.965505,-2.305259,4.885038,-2.250712,-2.261078
HAM_NV_vs_ISIC2020_benign,542,1,0.627891,0.500131,-0.793304,51477.234375,0.407005,134048.90625,0.325609,0.067021,-0.855384,-0.856573,18.058186,-1.218484,-1.0522
HAM_NV_vs_ISIC2020_benign,543,1,0.08641,0.499411,-2.606777,162899.4375,0.609549,218484.734375,0.769022,0.109236,-0.776987,-3.143171,45.559204,-2.174597,-2.703303
HAM_NV_vs_ISIC2020_benign,544,1,0.354858,0.499851,-1.400392,78471.664062,0.479958,150507.984375,0.529743,0.07525,-0.820666,-1.56118,50.81863,-1.538323,-1.569447
HAM_NV_vs_ISIC2020_benign,545,1,0.346922,0.499842,-1.335933,158228.015625,0.564517,141649.625,0.212291,0.070821,-0.68952,-1.556127,31.551788,-1.460964,-1.478622
HAM_NV_vs_ISIC2020_benign,546,1,0.128712,0.499522,-2.517609,175240.046875,0.886608,225836.59375,1.93609,0.112912,-0.468841,-4.005004,144.037018,-2.425466,-2.529894
HAM_NV_vs_ISIC2020_benign,547,1,0.479928,0.49998,-1.289962,117540.9375,0.456818,110690.96875,0.358481,0.055342,-0.763663,-1.419735,419.819244,-1.428932,-1.411599
HAM_NV_vs_ISIC2020_benign,548,1,0.089597,0.499421,-2.849932,64464.597656,0.349634,87707.023438,0.429932,0.043851,-0.900936,-3.006376,7.480081,-2.911348,-2.939063
HAM_NV_vs_ISIC2020_benign,549,1,0.079842,0.499389,-3.12824,51926.734375,0.323392,74023.367188,0.309793,0.03701,-0.935941,-3.267803,5.735317,-3.053566,-3.184609
HAM_NV_vs_ISIC2020_benign,550,1,0.234548,0.499704,-1.58101,232442.6875,0.536115,233568.21875,0.226524,0.116778,-0.839913,-1.807732,58.116772,-2.704651,-1.9967
HAM_NV_vs_ISIC2020_benign,551,1,0.285137,0.49977,-1.563122,128569.375,0.53798,134832.453125,0.394585,0.067412,-0.702939,-1.800923,27.009569,-1.565145,-1.618571
HAM_NV_vs_ISIC2020_benign,552,1,0.010644,0.498868,-5.168596,84865.703125,0.426328,141105.390625,0.448552,0.070549,-0.893713,-5.598235,36.089233,-4.286595,-5.473916
HAM_NV_vs_ISIC2020_benign,553,1,0.16749,0.4996,-2.127159,31032.802734,0.416234,93828.039062,0.762194,0.046911,-0.924829,-2.301162,9.189784,-2.099926,-2.162118
HAM_NV_vs_ISIC2020_benign,554,1,0.928168,0.50064,1.635889,481185.5,0.774479,693725.0625,0.069515,0.346843,-0.700367,2.266543,9.84683,-1.360456,0.649063
HAM_NV_vs_ISIC2020_benign,555,1,0.266672,0.499747,-1.54111,154202.4375,0.553296,94391.132812,0.14816,0.047193,-0.698908,-1.777359,21.935801,-1.500969,-1.584383
HAM_NV_vs_ISIC2020_benign,556,1,0.328147,0.499821,-1.449481,149257.71875,0.596004,167942.3125,0.171185,0.083966,-0.679641,-1.724686,25.891258,-1.588428,-1.578732
HAM_NV_vs_ISIC2020_benign,557,1,0.242645,0.499716,-2.10223,39974.75,0.558647,113568.507812,1.501328,0.056781,-0.832214,-2.451908,23.185375,-2.231478,-2.329889
HAM_NV_vs_ISIC2020_benign,558,1,0.414894,0.499914,-1.411411,66812.21875,0.395379,86088.484375,0.294428,0.043042,-0.833581,-1.515484,52.426949,-1.549006,-1.523382
HAM_NV_vs_ISIC2020_benign,559,1,0.600742,0.500102,0.275009,2398234.5,1.249586,2110203.5,0.041529,1.055043,-0.168477,1.013674,90.672951,-2.167889,-0.888336
HAM_NV_vs_ISIC2020_benign,560,1,0.496361,0.499996,-1.099275,45250.886719,0.363988,97889.789062,0.242437,0.048942,-0.886845,-1.164922,663.752747,-1.507894,-1.259735
HAM_NV_vs_ISIC2020_benign,561,1,0.518536,0.500019,-0.868101,113556.382812,0.509248,176955.671875,0.406517,0.088473,-0.764997,-0.986483,194.248062,-1.363302,-1.080324
HAM_NV_vs_ISIC2020_benign,562,1,0.432547,0.499932,-1.419225,99812.78125,0.485836,115021.921875,0.308216,0.057508,-0.786882,-1.586522,149.69902,-1.628354,-1.541957
HAM_NV_vs_ISIC2020_benign,563,1,0.44891,0.499949,-1.108225,65309.304688,0.411973,138220.546875,0.383752,0.069106,-0.851735,-1.197791,94.013184,-1.470257,-1.233111
HAM_NV_vs_ISIC2020_benign,564,1,0.133202,0.499532,-2.396983,115983.476562,0.61897,480752.6875,1.063326,0.240363,-0.817641,-2.927538,10.852914,-2.660195,-3.060474
HAM_NV_vs_ISIC2020_benign,565,1,0.233348,0.499703,-1.921088,11546.114258,0.333076,61990.910156,0.389416,0.030994,-0.971257,-2.011978,5.495208,-1.968052,-1.953619
HAM_NV_vs_ISIC2020_benign,566,1,0.735806,0.500256,-0.282249,151099.15625,0.57164,308286.5,0.262099,0.154135,-0.726461,-0.331438,15.912569,-1.239634,-0.570169
HAM_NV_vs_ISIC2020_benign,567,1,0.458679,0.499959,-1.233862,101823.148438,0.486824,93427.625,0.230976,0.046711,-0.750529,-1.379009,99.476669,-1.443769,-1.310818
HAM_NV_vs_ISIC2020_benign,568,1,0.036091,0.499179,-3.927428,93823.546875,0.580158,258724.234375,1.118591,0.129355,-0.814322,-4.631423,26.525692,-2.993903,-4.243668
HAM_NV_vs_ISIC2020_benign,569,1,0.766332,0.500297,0.319193,526854.1875,0.777452,458030.875,0.096015,0.229003,-0.678713,0.436797,23.001934,-2.039108,-0.622476
HAM_NV_vs_ISIC2020_benign,570,1,0.062197,0.499322,-3.378711,273394.0625,0.694294,625599.1875,0.495958,0.312782,-0.682134,-4.361962,9.842146,-4.165029,-4.043651
HAM_NV_vs_ISIC2020_benign,571,1,0.490774,0.499991,-1.047106,148573.90625,0.604527,278883.46875,0.189452,0.139434,-0.69286,-1.251415,542.748901,-1.408789,-1.290312
HAM_NV_vs_ISIC2020_benign,572,1,0.317127,0.499809,-1.64918,82258.960938,0.452849,132943.984375,0.290413,0.066468,-0.828351,-1.820217,54.550789,-1.743097,-1.693307
HAM_NV_vs_ISIC2020_benign,573,1,0.382237,0.49988,-1.131083,138970.171875,0.807638,230198.09375,0.253741,0.115093,-0.673837,-1.617123,26.352654,-1.699219,-1.525209
