bb_idx,MT_MHCnuggets,WT_MHCnuggets
1934,-5625.36,-5636.42
1935,-5678.26,-5648.22
1936,-34259.37,-32598.73
1937,-29333.08,-29906.32
1938,-11117.39,-947.35
1939,-5636.11,-5634.92
1940,-5736.93,-5738.07
1941,-37774.49,-37812.03
1942,-31962.32,-30982.53
1943,-25615.83,-16596.48
1944,-5627.64,-5643.4
1945,-5693.54,-5744.55
1946,-37509.1,-36751.79
1947,-35262.68,-35505.18
1948,-15679.08,-22452.14
1949,-5603.13,-5583.04
1950,-5708.55,-5656.53
1951,-25736.34,-21554.31
1952,-26597.34,-14850.26
1953,-4123.16,-1586.84
1954,-5613.75,-5618.48
1955,-5698.3,-5742.21
1956,-18646.77,-12667.8
1957,-34595.85,-34201.94
1958,-21498.76,-23259.88
1959,-5646.45,-5645.02
1960,-5703.38,-5727.87
1961,-38312.8,-38131.68
1962,-32702.2,-33214.04
1963,-21371.78,-23845.75
1964,-5692.88,-5707.71
1965,-5731.44,-5763.01
1966,-37590.82,-37902.56
1967,-9191.88,-8670.87
1968,-229.33,-523.87
1969,-5641.19,-5654.18
1970,-5781.82,-5766.84
1971,-38287.13,-38648.52
1972,-24975.72,-28267.91
1973,-16973.35,-19848.38
1974,-5632.76,-5629.88
1975,-5712.75,-5733.26
1976,-29820.94,-30985.85
1977,-29950.12,-25334.58
1978,-968.79,-394.8
1979,-5601.64,-5602.39
1980,-5735.6,-5734.07
1981,-30308.27,-37151.47
1982,-33794.99,-31350.88
1983,-26056.98,-14132.75
1984,-5619.38,-5636.35
1985,-5673.59,-5688.15
1986,-37983.21,-38423.48
1987,-34888.38,-33503.49
1988,-20976.54,-16449.83
1989,-5613.52,-5645.58
1990,-5641.5,-5614.59
1991,-32210.23,-8370.94
1992,-33481.94,-33069.17
1993,-5673.14,-6179.71
1994,-5643.69,-5657.47
1995,-5714.59,-5699.27
1996,-7637.1,-3755.11
1997,-34637.19,-33765.35
1998,-2713.57,-2156.27
1999,-5644.95,-5649.24
2000,-5709.63,-5715.22
2001,-38034.89,-37594.42
2002,-33225.93,-34873.53
2003,-24709.45,-20145.16
2004,-5645.82,-5605.3
2005,-5575.5,-5376.88
2006,-35345.81,-35116.58
2007,-453.91,-1170.36
2008,-2.07,-2.36
2009,-5689.48,-5684.55
2010,-5740.14,-5758.66
2011,-38476.35,-38156.24
2012,-25018.54,-27792.3
2013,-11113.28,-8435.98
2014,-5653.49,-5655.95
2015,-5654.53,-5635.92
2016,-32669.62,-30355.29
2017,-19147.57,-22633.42
2018,-17776.69,-19728.74
2019,-5646.43,-5656.1
2020,-5708.5,-5722.29
2021,-38459.35,-38302.84
2022,-24232.95,-28127.68
2023,-7064.23,-2407.98
2024,-5721.8,-5703.09
2025,-5817.48,-5797.39
2026,-38043.73,-37597.66
2027,-19341.66,-16531.13
2028,-1745.85,-652.37
2029,-5669.28,-5664.99
2030,-5771.03,-5796.19
2031,-38560.51,-38898.77
2032,-28268.39,-24922.15
2033,-8377.38,-7129.21
2034,-5620.77,-5654.53
2035,-5708.41,-5706.94
2036,-30908.39,-38281.95
2037,-19333.49,-35772.2
2038,-18248.3,-37587.95
2039,-5618.63,-5644.29
2040,-5757.14,-5748.28
2041,-38042.62,-38065.57
2042,-34519.53,-29659.4
2043,-35465.09,-36292.64
2044,-5608.45,-5621.31
2045,-5767.98,-5791.77
2046,-38686.14,-38939.32
2047,-35977.94,-35279.14
2048,-6089.06,-10937.2
2049,-5628.31,-5634.49
2050,-5713.64,-5724.56
2051,-36604.64,-37139.67
2052,-30905.79,-30639.79
2053,-22679.45,-19879.49
2054,-5686.78,-5707.55
2055,-5712.65,-5709.0
2056,-37979.48,-38097.33
2057,-33748.6,-33633.65
2058,-24382.2,-19166.11
2059,-5663.46,-5666.04
2060,-5721.89,-5739.76
2061,-36835.96,-37225.41
2062,-33442.49,-33083.4
2063,-11256.55,-11700.39
2064,-5646.54,-5660.6
2065,-5729.11,-5717.78
2066,-39010.01,-37759.25
2067,-35157.02,-35442.25
2068,-1421.79,-1734.97
2069,-5549.02,-5624.24
2070,-5671.71,-5699.79
2071,-35828.04,-34026.16
2072,-23139.98,-1894.91
2073,-2855.76,-12277.18
2074,-5643.42,-5640.95
2075,-5716.66,-5721.41
2076,-36764.03,-36419.65
2077,-36954.82,-35836.17
2078,-5468.03,-9293.77
2079,-5670.24,-5672.11
2080,-5685.77,-5746.96
2081,-37636.22,-38266.19
2082,-27040.71,-24958.94
2083,-2718.39,-489.22
2084,-4415.19,-2952.37
2085,-5450.74,-5361.79
2086,-38207.3,-39555.54
2087,-31682.0,-35140.7
2088,-10933.67,-8218.44
2089,-5650.82,-5651.97
2090,-5659.32,-5670.4
2091,-35155.82,-35262.81
2092,-36877.48,-36844.5
2093,-20476.0,-14039.29
2094,-5624.81,-5621.56
2095,-5589.91,-5583.13
2096,-17007.77,-16356.08
2097,-35899.89,-36079.75
2098,-30636.98,-31829.09
2099,-5648.12,-5654.67
2100,-5754.22,-5754.5
2101,-39525.02,-39445.43
2102,-34183.67,-34032.53
2103,-22387.29,-21422.49
2104,-5713.12,-5732.77
2105,-5774.74,-5764.42
2106,-36481.07,-36755.58
2107,-34275.83,-34952.35
2108,-112.25,-72.91
2109,-5723.71,-5709.42
2110,-5722.0,-5806.31
2111,-27029.48,-29209.19
2112,-28529.11,-32518.93
2113,-3533.01,-537.62
2114,-5662.61,-5655.53
2115,-5706.0,-5636.54
2116,-39493.0,-39119.37
2117,-19760.19,-29216.36
2118,-21030.96,-11312.17
2119,-5638.66,-5643.17
2120,-5723.93,-5728.03
2121,-37949.43,-36956.11
2122,-15975.42,-22554.89
2123,-14578.78,-9714.89
2124,-5648.74,-5650.72
2125,-5821.86,-5763.44
2126,-35369.35,-37992.72
2127,-10401.05,-19193.06
2128,-26.51,-32.32
2129,-5545.26,-5581.06
2130,-5785.79,-5703.6
2131,-39234.78,-39082.95
2132,-31640.14,-23982.94
2133,-24.91,-10.45
2134,-5720.78,-5710.22
2135,-5794.53,-5807.81
2136,-39364.82,-39512.22
2137,-34947.81,-32887.33
2138,-43.93,-69.09
2139,-5710.54,-5724.98
2140,-5811.57,-5748.39
2141,-38961.74,-39625.18
2142,-35990.87,-36350.58
2143,-121.06,-272.39
2144,-5658.63,-5659.29
2145,-5773.71,-5753.97
2146,-30848.85,-34361.18
2147,-28952.47,-30479.18
2148,-9575.35,-3946.02
2149,-5637.66,-5640.4
2150,-5763.52,-5748.81
2151,-37357.59,-38102.64
2152,-33982.55,-34352.91
2153,-931.12,-400.48
2154,-5657.61,-5657.49
2155,-5741.45,-5732.49
2156,-38784.03,-39014.76
2157,-31892.37,-26502.1
2158,-1.57,-1.72
2159,-5646.51,-5630.36
2160,-5770.33,-5742.57
2161,-36992.21,-34759.97
2162,-30257.28,-31967.0
2163,-75.21,-53.11
2164,-5666.73,-5668.45
2165,-5830.63,-5796.65
2166,-35261.97,-35258.77
2167,-28177.15,-30037.56
2168,-26.07,-764.44
2169,-5614.82,-5570.73
2170,-5707.84,-5636.93
2171,-9799.22,-6884.06
2172,-26280.38,-27329.02
2173,-10.46,-29.3
2174,-5594.0,-5566.17
2175,-5675.81,-5693.9
2176,-4388.13,-5875.51
2177,-29034.03,-30920.75
2178,-3668.68,-5636.8
2179,-5530.93,-5492.71
2180,-5728.35,-5728.24
2181,-32186.93,-32056.92
2182,-22922.7,-23675.9
2183,-44.05,-30.53
2184,-5416.18,-5162.31
2185,-5710.29,-5753.86
2186,-38436.21,-38313.93
2187,-32027.06,-32654.68
2188,-1161.66,-1687.45
2189,-5641.17,-5643.49
2190,-5293.57,-5197.07
2191,-33074.31,-32538.42
2192,-35689.65,-35331.48
2193,-2551.56,-2117.58
2194,-1181.49,-1484.53
2195,-5422.74,-5244.42
2196,-37174.82,-37784.17
2197,-35729.89,-35845.01
2198,-3513.68,-2629.14
2199,-5629.88,-5633.95
2200,-5628.55,-5613.04
2201,-38334.04,-38334.58
2202,-35350.34,-35937.31
2203,-701.14,-757.42
2204,-5662.73,-5675.94
2205,-5718.73,-5724.91
2206,-38757.44,-38702.91
2207,-23335.46,-14602.38
2208,-202.37,-253.14
2209,-5653.17,-5657.59
2210,-5708.47,-5733.65
2211,-39377.98,-39436.99
2212,-9758.54,-10613.23
2213,-6965.66,-6407.31
2214,-5645.62,-5634.2
2215,-5726.72,-5720.76
2216,-38723.45,-37250.62
2217,-35919.21,-33719.6
2218,-18770.83,-33260.76
2219,-5641.8,-5623.07
2220,-5705.11,-5729.54
2221,-38892.32,-38470.88
2222,-37424.87,-38152.77
2223,-24741.92,-29442.91
2224,-5663.22,-5653.99
2225,-5708.0,-5690.43
2226,-35798.11,-35761.72
2227,-37874.6,-37804.68
2228,-32716.31,-35670.97
2229,-5669.48,-5660.05
2230,-5778.23,-5775.37
2231,-14483.63,-13884.15
2232,-35393.27,-36023.73
2233,-27688.92,-29558.53
2234,-5684.42,-5673.84
2235,-5687.59,-5692.48
2236,-34249.22,-34847.05
2237,-38290.88,-38268.11
2238,-35111.05,-35932.05
2239,-5641.12,-5640.83
2240,-5742.96,-5742.24
2241,-33062.3,-31992.25
2242,-37265.56,-37256.37
2243,-52.84,-356.03
2244,-5646.61,-5646.65
2245,-5731.46,-5726.06
2246,-36715.84,-35883.5
2247,-36528.01,-36096.09
2248,-11249.33,-17783.12
2249,-5671.43,-5650.54
2250,-5655.78,-5690.5
2251,-30906.91,-31673.41
2252,-18388.65,-13130.48
2253,-205.03,-1905.49
2254,-5647.11,-5642.64
2255,-5765.55,-5758.51
2256,-36769.25,-36536.96
2257,-6150.45,-11258.23
2258,-17207.62,-25928.43
2259,-5601.67,-5595.59
2260,-19384.65,-37058.56
2261,-4989.52,-4994.53
2262,-23362.79,-20832.01
2263,-5621.14,-5616.42
2264,-39021.09,-35182.94
2265,-4967.27,-4963.13
2266,-18047.45,-28731.52
2267,-5615.61,-5649.58
2268,-3026.51,-20502.05
2269,-4970.5,-4969.25
2270,-74.37,-427.93
2271,-5614.33,-5602.83
2272,-24007.64,-28090.4
2273,-4983.1,-4984.46
2274,-135.36,-452.85
2275,-5582.16,-5581.96
2276,-22619.13,-29830.36
2277,-4918.78,-4940.65
2278,-8646.18,-10867.2
2279,-5572.51,-5571.4
2280,-34282.42,-36798.06
2281,-4993.66,-4993.47
2282,-18155.31,-13494.37
2283,-5599.02,-5595.34
2284,-5033.49,-11808.55
2285,-4968.22,-4967.97
2286,-30542.71,-15593.13
2287,-5611.3,-5607.94
2288,-23581.38,-4618.59
2289,-4996.4,-4997.27
2290,-23104.66,-13117.95
2291,-5984.35,-5872.56
2292,-6222.93,-2728.28
2293,-4995.92,-4995.44
2294,-2350.42,-3112.39
2295,-5613.59,-5628.53
2296,-25737.65,-35265.41
2297,-4996.03,-4987.07
2298,-8224.79,-5848.38
2299,-5609.96,-5601.47
2300,-38931.53,-39225.98
2301,-4972.77,-4972.73
2302,-24143.84,-21051.28
2303,-5591.44,-5571.3
2304,-40787.92,-40469.83
2305,-4987.88,-4987.11
2306,-21146.43,-24287.52
2307,-5585.13,-5583.7
2308,-42096.25,-41953.3
2309,-4991.5,-4991.07
2310,-28677.43,-32763.14
2311,-5588.82,-5591.53
2312,-41847.58,-41489.12
2313,-4974.11,-4974.3
2314,-21081.02,-26293.34
2315,-5600.77,-5600.24
2316,-39690.38,-37819.42
2317,-4969.51,-4969.73
2318,-30936.22,-33864.08
2319,-5586.63,-5595.0
2320,-37005.9,-35379.78
2321,-4975.8,-4976.42
2322,-11440.25,-18833.48
2323,-5596.92,-5619.9
2324,-28292.15,-28915.56
2325,-4965.4,-4973.9
2326,-8103.05,-10620.64
2327,-5591.18,-5430.34
2328,-22579.33,-14819.65
2329,-4978.63,-4978.58
2330,-3280.38,-740.66
2331,-5589.76,-5578.34
2332,-30320.23,-19957.93
2333,-4982.81,-5001.8
2334,-4490.46,-1291.57
2335,-5630.09,-5626.02
2336,-34495.32,-32251.79
2337,-4973.18,-4980.89
2338,-10716.63,-12050.8
2339,-5628.64,-5631.12
2340,-37079.49,-38534.8
2341,-4974.75,-4969.62
2342,-30563.01,-27742.87
2343,-5599.3,-5598.99
2344,-23816.15,-26066.72
2345,-4983.93,-4983.87
2346,-9494.6,-12302.92
2347,-5775.54,-5740.47
2348,-23127.66,-23846.88
2349,-4986.42,-4985.84
2350,-4765.11,-9195.19
2351,-5587.52,-5575.78
2352,-26568.22,-26824.36
2353,-4964.99,-4964.93
2354,-2365.16,-390.34
2355,-5560.09,-5492.5
2356,-24830.52,-27768.99
2357,-4988.01,-4987.77
2358,-485.41,-55.05
2359,-5597.8,-5596.94
2360,-11648.97,-13038.08
2361,-4997.81,-4995.82
2362,-3813.47,-2246.74
2363,-5596.04,-5599.34
2364,-41554.09,-40926.97
2365,-4985.34,-4985.94
2366,-21933.13,-19937.32
2367,-5586.34,-5623.09
2368,-21691.25,-18393.43
2369,-4961.57,-4985.96
2370,-789.95,-1359.48
2371,-5189.66,-4902.15
2372,-19250.94,-11201.61
2373,-4981.82,-4982.07
2374,-73.82,-126.37
2375,-5572.12,-5570.7
2376,-32263.21,-35395.39
2377,-4704.43,-4723.12
2378,-9220.71,-7546.92
2379,-5595.93,-5597.13
2380,-32110.78,-36033.97
2381,-4963.83,-4962.9
2382,-14870.67,-18329.11
2383,-5587.31,-5581.07
2384,-31108.72,-35604.67
2385,-4986.88,-4986.45
2386,-20208.14,-19965.38
2387,-5627.33,-5630.79
2388,-26526.19,-32076.91
2389,-4978.1,-4980.33
2390,-20043.64,-22610.69
2391,-5595.64,-5592.7
2392,-23579.96,-28813.72
2393,-4976.49,-4978.19
2394,-13033.63,-16278.14
2395,-5825.53,-5612.46
2396,-26371.74,-33188.77
2397,-4985.82,-4985.86
2398,-19362.34,-25228.95
2399,-5449.83,-5461.04
2400,-17329.9,-16135.32
2401,-4963.62,-4961.41
2402,-6360.02,-5584.48
2403,-5715.45,-5678.46
2404,-31067.93,-30140.6
2405,-4983.69,-4996.23
2406,-16104.72,-11802.38
2407,-5689.42,-5641.88
2408,-38109.63,-37501.55
2409,-4974.46,-4972.3
2410,-9966.2,-11315.07
2411,-5577.64,-5586.92
2412,-18636.96,-35826.14
2413,-4977.57,-4978.06
2414,-8383.77,-9033.91
2415,-5625.47,-5616.91
2416,-8255.42,-17201.7
2417,-4974.35,-4973.67
2418,-3530.89,-3824.81
2419,-5577.66,-5575.65
2420,-27098.35,-33989.17
2421,-4998.89,-4998.7
2422,-24786.03,-20194.9
2423,-5593.96,-5593.12
2424,-23101.19,-29703.63
2425,-4996.7,-4996.54
2426,-16345.07,-6337.93
2427,-6039.71,-5769.38
2428,-197.14,-2411.13
2429,-4982.05,-4980.55
2430,-33.25,-6.82
2431,-5584.59,-5589.3
2432,-41247.65,-39689.7
2433,-4984.66,-4961.01
2434,-6975.67,-1803.77
2435,-5581.37,-5598.07
2436,-40348.21,-38005.62
2437,-4793.3,-4916.41
2438,-23790.14,-11750.93
2439,-5613.92,-5586.23
2440,-39742.8,-36238.57
2441,-4982.49,-4982.26
2442,-28189.44,-17866.21
2443,-5767.25,-5776.42
2444,-16631.81,-19197.69
2445,-4986.76,-4987.31
2446,-4104.45,-12056.95
2447,-5574.13,-5767.82
2448,-19665.23,-23500.11
2449,-4970.57,-4974.71
2450,-11273.21,-15059.15
2451,-5600.59,-5603.72
2452,-42737.16,-43163.98
2453,-4974.35,-4973.5
2454,-1973.44,-2636.68
2455,-5576.89,-5575.47
2456,-41704.53,-42198.22
2457,-4988.15,-4988.22
2458,-14848.67,-20425.16
2459,-5532.25,-5528.85
2460,-39411.0,-41013.54
2461,-4988.79,-4988.73
2462,-19223.6,-22150.83
2463,-5592.15,-5590.63
2464,-35954.83,-38781.63
2465,-4866.52,-4786.95
2466,-19756.19,-25779.88
2467,-5600.35,-5600.34
2468,-37032.67,-37569.08
2469,-4984.59,-4984.8
2470,-20787.55,-23252.48
2471,-5628.89,-5629.21
2472,-233.58,-5.32
2473,-4981.93,-4980.06
2474,-410.97,-152.21
2475,-5590.53,-5608.15
2476,-40633.78,-40592.7
2477,-4985.44,-4973.86
2478,-27742.37,-23534.99
2479,-5617.55,-5619.27
2480,-37393.67,-35849.74
2481,-4855.41,-4910.5
2482,-28535.24,-27630.92
2483,-5594.94,-5598.62
2484,-33617.9,-34157.51
2485,-4986.68,-4987.24
2486,-6532.7,-5187.52
2487,-5628.52,-5615.27
2488,-24893.37,-31288.07
2489,-4973.07,-4970.95
2490,-24462.47,-21893.75
2491,-5762.78,-5797.99
2492,-11056.83,-15447.67
2493,-4984.7,-4985.64
2494,-755.25,-700.25
2495,-5618.22,-5639.28
2496,-23205.95,-13866.89
2497,-4973.24,-4974.21
2498,-4257.54,-2536.34
2499,-5575.34,-5565.64
2500,-38112.61,-36962.94
2501,-4986.82,-4982.91
2502,-30488.69,-14921.7
2503,-5623.52,-5625.2
2504,-31982.41,-39289.6
2505,-4964.76,-5076.95
2506,-29383.52,-31938.55
2507,-5619.54,-5612.92
2508,-4441.6,-34841.85
2509,-4978.31,-4979.34
2510,-7908.99,-22499.26
2511,-5589.22,-5586.59
2512,-38504.86,-40110.93
2513,-4978.12,-4943.51
2514,-16988.61,-23868.16
2515,-5594.11,-5600.9
2516,-35152.66,-37430.45
2517,-4985.3,-4988.06
2518,-8561.03,-16335.54
2519,-5557.96,-5565.37
2520,-38327.98,-39125.99
2521,-4820.38,-4867.31
2522,-26894.65,-30293.63
2523,-5593.71,-5592.95
2524,-41918.41,-42126.79
2525,-4990.23,-4990.09
2526,-21440.44,-23747.38
2527,-5573.52,-5579.41
2528,-9283.3,-12205.07
2529,-4965.91,-4965.64
2530,-3490.89,-3852.61
2531,-5576.03,-5578.96
2532,-40508.94,-40324.59
2533,-4990.7,-4990.27
2534,-8153.17,-8911.45
2535,-5605.93,-5604.44
2536,-36465.04,-38162.84
2537,-4973.08,-4972.32
2538,-19186.66,-20367.41
2539,-5635.17,-5583.14
2540,-30125.13,-40134.34
2541,-4982.24,-4982.24
2542,-4769.57,-22164.56
2543,-5586.62,-5598.44
2544,-33057.16,-40335.13
2545,-4944.35,-4945.19
2546,-767.97,-17131.28
2547,-5606.69,-5609.09
2548,-36115.76,-37117.56
2549,-14342.77,-10123.06
2550,-5614.88,-5605.67
2551,-33763.3,-34784.57
2552,-9225.36,-14390.65
2553,-5682.13,-5628.28
2554,-33889.1,-35185.26
2555,-4086.16,-5388.78
2556,-5612.97,-5617.73
2557,-37178.45,-37601.54
2558,-3213.26,-11021.9
2559,-5614.62,-5614.38
2560,-37997.9,-37900.7
2561,-16564.61,-19688.39
2562,-5601.51,-5593.1
2563,-38178.16,-37901.66
2564,-12898.36,-15228.42
2565,-676.97,-1105.08
2566,-22924.82,-26797.36
2567,-20.03,-21.99
2568,-5610.85,-5627.77
2569,-37226.76,-36001.55
2570,-3958.31,-5119.3
2571,-5582.47,-5581.6
2572,-28882.54,-32091.49
2573,-7582.57,-14095.24
2574,-5778.78,-5790.59
2575,-36133.97,-36664.72
2576,-14531.1,-5044.68
2577,-5574.04,-5574.0
2578,-36932.96,-37246.69
2579,-20673.01,-22476.08
2580,-5569.43,-5571.22
2581,-35402.4,-36003.83
2582,-18723.51,-20252.61
2583,-5597.16,-5591.86
2584,-35419.14,-35625.97
2585,-15213.0,-13170.73
2586,-5581.57,-5579.48
2587,-36900.12,-37953.17
2588,-30439.86,-30212.97
2589,-5592.46,-5596.07
2590,-31699.09,-34733.57
2591,-24989.68,-26147.48
2592,-5606.97,-5605.09
2593,-2147.24,-2434.98
2594,-24419.19,-20989.28
2595,-5593.71,-5616.95
2596,-2905.39,-6567.45
2597,-18578.95,-4307.25
2598,-5636.82,-5623.19
2599,-31998.32,-33704.09
2600,-28489.31,-27500.27
2601,-5599.02,-5596.36
2602,-2015.96,-3708.79
2603,-17210.74,-17635.59
2604,-5623.28,-5624.57
2605,-33775.9,-35830.22
2606,-13675.45,-19941.76
2607,-5633.38,-5620.23
2608,-37458.41,-37848.17
2609,-13558.55,-13637.78
2610,-3603.08,-4715.18
2611,-36888.57,-37650.85
2612,-144.5,-317.78
2613,-5518.59,-5523.48
2614,-34513.3,-34911.7
2615,-7049.27,-4836.39
2616,-5554.06,-5556.14
2617,-30838.4,-31873.26
2618,-15566.46,-16562.12
2619,-5589.15,-5586.2
2620,-23839.66,-32814.23
2621,-13721.67,-9510.21
2622,-5611.04,-5609.87
2623,-35632.24,-36088.36
2624,-18313.62,-24213.85
2625,-5611.16,-5619.25
2626,-38079.96,-37623.46
2627,-27013.69,-27524.37
2628,-5600.85,-5605.54
2629,-31958.41,-36776.98
2630,-21980.36,-17879.39
2631,-5608.95,-5592.44
2632,-33286.2,-35476.54
2633,-17512.61,-14317.89
2634,-5592.51,-5588.08
2635,-33175.75,-33097.92
2636,-9106.2,-7687.47
2637,-5590.79,-5584.55
2638,-34616.16,-33513.24
2639,-11078.69,-7066.31
2640,-5645.92,-5632.35
2641,-36093.32,-35595.43
2642,-3213.14,-1288.51
2643,-5565.42,-5565.29
2644,-36950.55,-37186.35
2645,-21933.75,-16720.48
2646,-5610.87,-5612.25
2647,-29935.87,-34438.2
2648,-26698.03,-23564.91
2649,-5597.37,-5599.0
2650,-8161.79,-37791.76
2651,-26976.93,-24638.9
2652,-5613.89,-5620.95
2653,-6192.54,-34418.31
2654,-21014.95,-19502.89
2655,-5606.69,-5609.09
2656,-36115.76,-37117.56
2657,-14342.77,-10123.06
2658,-5614.88,-5605.67
2659,-33763.3,-34784.57
2660,-9225.36,-14390.65
2661,-5682.13,-5628.28
2662,-33889.1,-35185.26
2663,-4086.16,-5388.78
2664,-5612.97,-5617.73
2665,-37178.45,-37601.54
2666,-3213.26,-11021.9
2667,-5614.62,-5614.38
2668,-37997.9,-37900.7
2669,-16564.61,-19688.39
2670,-5601.51,-5593.1
2671,-38178.16,-37901.66
2672,-12898.36,-15228.42
2673,-676.97,-1105.08
2674,-22924.82,-26797.36
2675,-20.03,-21.99
2676,-5610.85,-5627.77
2677,-37226.76,-36001.55
2678,-3958.31,-5119.3
2679,-5582.47,-5581.6
2680,-28882.54,-32091.49
2681,-7582.57,-14095.24
2682,-5601.25,-5563.18
2683,-33081.51,-21331.71
2684,-19742.25,-17409.09
2685,-5713.51,-5717.84
2686,-22308.86,-31524.6
2687,-4254.91,-10625.23
2688,-5556.48,-5566.24
2689,-35994.07,-36057.18
2690,-4700.8,-7790.87
2691,-5610.07,-5611.23
2692,-37034.66,-37008.39
2693,-20933.29,-25268.17
2694,-5579.14,-5585.27
2695,-35418.41,-35978.05
2696,-16451.86,-19125.02
2697,-4218.69,-5460.33
2698,-31628.76,-28314.49
2699,-382.84,-1198.42
2700,-5681.73,-5614.79
2701,-34337.69,-27980.59
2702,-17346.78,-22383.94
2703,-5602.74,-5598.37
2704,-37726.68,-2043.06
2705,-12167.08,-15898.78
2706,-5598.2,-5596.78
2707,-35248.11,-27494.69
2708,-23141.71,-21461.68
2709,-5587.22,-5608.51
2710,-36519.98,-36742.65
2711,-14105.61,-16413.66
2712,-5608.72,-5603.03
2713,-36447.58,-35985.29
2714,-10360.85,-5600.52
2715,-5592.0,-5592.72
2716,-30864.96,-29299.77
2717,-15003.66,-12587.27
2718,-5580.09,-5582.54
2719,-8601.42,-6605.4
2720,-13162.04,-9841.3
2721,-5582.73,-5584.13
2722,-20231.85,-17089.28
2723,-27120.36,-23358.2
2724,-5614.8,-5607.76
2725,-37064.44,-36643.07
2726,-21126.7,-19097.23
2727,-5569.62,-5568.16
2728,-36363.92,-36098.47
2729,-16135.33,-18267.48
2730,-5598.31,-5601.93
2731,-36913.32,-37435.44
2732,-23007.24,-25426.06
2733,-5584.48,-5585.82
2734,-36710.09,-37508.81
2735,-14100.09,-17854.54
2736,-5719.2,-5793.92
2737,-35540.17,-32568.08
2738,-2180.77,-7501.66
2739,-5748.84,-5720.16
2740,-36102.34,-36182.03
2741,-6155.58,-8474.8
2742,-5612.51,-5627.39
2743,-38407.23,-38151.98
2744,-15104.46,-19043.21
2745,-5593.7,-5599.34
2746,-28491.48,-28884.54
2747,-18657.43,-22479.63
2748,-5603.35,-5610.89
2749,-36848.48,-36105.2
2750,-22469.21,-22995.6
2751,-5605.24,-5603.77
2752,-37261.58,-36171.07
2753,-19931.8,-20697.68
2754,-5600.86,-5600.27
2755,-19831.23,-7098.04
2756,-21517.67,-24175.66
2757,-5617.73,-5618.47
2758,-36430.68,-2566.18
2759,-25155.76,-21906.81
2760,-5604.89,-5613.19
2761,-38801.87,-28446.26
2762,-21247.87,-17875.0
2763,-5570.61,-5568.68
2764,-28741.49,-32479.24
2765,-15705.07,-12806.41
2766,-5605.02,-5616.94
2767,-31051.26,-32794.37
2768,-13544.53,-19505.72
2769,-5600.08,-5590.89
2770,-37046.21,-37283.16
2771,-14170.59,-12777.39
2772,-5605.14,-5608.86
2773,-36622.06,-37216.91
2774,-17958.34,-22982.94
2775,-5598.66,-5602.99
2776,-36789.72,-37573.66
2777,-21933.89,-23390.83
2778,-5621.47,-5623.11
2779,-32978.48,-34660.56
2780,-16477.38,-19887.42
2781,-5590.7,-5590.73
2782,-31285.3,-31186.05
2783,-15751.17,-17862.48
2784,-5590.4,-5589.09
2785,-28960.07,-31436.83
2786,-15566.71,-19777.79
2787,-5605.57,-5604.49
2788,-30069.53,-32048.69
2789,-11266.79,-14401.65
2790,-5609.65,-5615.22
2791,-31068.87,-31348.89
2792,-7537.36,-12657.31
2793,-5603.42,-5625.27
2794,-36388.97,-36230.39
2795,-8771.89,-11072.82
2796,-5624.28,-5635.53
2797,-36668.9,-35208.96
2798,-18895.39,-19881.86
2799,-5571.43,-5573.15
2800,-36953.29,-35587.88
2801,-125.75,-151.3
2802,-5805.69,-5814.67
2803,-32880.02,-31090.34
2804,-589.95,-357.01
2805,-5638.02,-5621.8
2806,-8640.06,-13108.01
2807,-18229.9,-21518.27
2808,-5607.9,-5591.16
2809,-35258.54,-34483.94
2810,-6185.51,-623.51
2811,-5609.67,-5603.42
2812,-37009.13,-37488.36
2813,-23120.61,-20549.37
2814,-5607.18,-5615.12
2815,-15045.09,-3446.46
2816,-13524.33,-5090.38
2817,-5576.64,-5582.29
2818,-27763.46,-33896.77
2819,-6493.22,-20039.26
2820,-5613.72,-5605.77
2821,-4913.54,-4763.56
2822,-20698.92,-22053.02
2823,-5775.7,-5802.82
2824,-16045.92,-21160.2
2825,-13010.84,-14903.02
2826,-5521.47,-5484.59
2827,-36221.78,-35980.97
2828,-4681.56,-1916.95
2829,-5613.12,-5607.77
2830,-36055.04,-34661.88
2831,-15983.73,-9853.42
2832,-5579.09,-5576.25
2833,-18296.98,-19738.62
2834,-19629.44,-16363.9
2835,-5588.21,-5588.38
2836,-6375.32,-10742.61
2837,-11758.03,-8736.26
2838,-5613.91,-5616.24
2839,-1340.07,-23515.19
2840,-12009.64,-6721.62
2841,-5594.01,-5592.52
2842,-19555.16,-35720.37
2843,-12272.7,-9761.65
2844,-5574.11,-5585.38
2845,-33606.16,-37289.61
2846,-23451.46,-25504.56
2847,-5870.95,-5812.98
2848,-34281.67,-35065.19
2849,-3011.09,-2506.56
2850,-5574.78,-5590.22
2851,-33070.21,-33669.96
2852,-450.24,-121.19
2853,-5619.37,-5613.88
2854,-32434.99,-34280.86
2855,-13035.83,-8783.55
2856,-5597.85,-5593.63
2857,-33231.9,-35367.25
2858,-18562.06,-14201.33
2859,-5619.32,-5625.96
2860,-36335.66,-38271.63
2861,-12825.76,-12780.12
2862,-5636.37,-5645.5
2863,-34847.91,-37496.27
2864,-5453.79,-2478.74
2865,-5592.32,-5629.06
2866,-1704.82,-33380.09
2867,-12895.75,-8006.38
2868,-5578.37,-5577.67
2869,-12060.78,-33803.22
