bb_idx,MT_NetTepi,WT_NetTepi
4215,,
4216,,
4217,,
4218,0.051,0.024
4219,,
4220,,
4221,,
4222,,
4223,,
4224,0.065,0.035
4225,,
4226,,
4227,,
4228,,
4229,,
4230,0.067,0.037
4231,,
4232,,
4233,,
4234,,
4235,,
4236,0.05,0.043
4237,,
4238,,
4239,,
4240,,
4241,,
4242,0.053,0.055
4243,,
4244,,
4245,,
4246,,
4247,,
4248,0.045,0.055
4249,,
4250,,
4251,,
4252,,
4253,,
4254,0.043,0.428
4255,,
4256,,
4257,,
4258,,
4259,,
4260,0.022,0.023
4261,,
4262,,
4263,,
4264,,
4265,,
4266,0.024,0.027
4267,,
4268,,
4269,,
4270,,
4271,,
4272,0.026,0.026
4273,,
4274,,
4275,,
4276,,
4277,,
4278,0.026,0.027
4279,,
4280,,
4281,,
4282,,
4283,,
4284,0.04,0.041
4285,,
4286,,
4287,,
4288,,
4289,,
4290,0.027,0.028
4291,,
4292,,
4293,,
4294,,
4295,,
4296,0.04,0.033
4297,,
4298,,
4299,,
4300,,
4301,,
4302,0.025,0.027
4303,,
4304,,
4305,,
4306,,
4307,,
4308,0.045,0.046
4309,,
4310,,
4311,,
4312,,
4313,,
4314,0.047,0.048
4315,,
4316,,
4317,,
4318,,
4319,,
4320,0.048,0.048
4321,,
4322,,
4323,,
4324,,
4325,,
4326,0.042,0.042
4327,,
4328,,
4329,,
4330,,
4331,,
4332,0.031,0.035
4333,,
4334,,
4335,,
4336,,
4337,,
4338,0.032,0.034
4339,,
4340,,
4341,,
4342,,
4343,,
4344,0.033,0.024
4345,,
4346,,
4347,,
4348,,
4349,,
4350,0.047,0.047
4351,,
4352,,
4353,,
4354,,
4355,,
4356,0.055,0.057
4357,,
4358,,
4359,,
4360,,
4361,,
4362,0.064,0.057
4363,,
4364,,
4365,,
4366,,
4367,,
4368,0.065,0.065
4369,,
4370,,
4371,,
4372,,
4373,,
4374,0.076,0.084
4375,,
4376,,
4377,,
4378,,
4379,,
4380,0.077,0.075
4381,,
4382,,
4383,,
4384,,
4385,,
4386,0.058,0.053
4387,,
4388,,
4389,,
4390,,
4391,,
4392,0.042,0.039
4393,,
4394,,
4395,,
4396,,
4397,,
4398,0.034,0.033
4399,,
4400,,
4401,,
4402,,
4403,,
4404,0.068,0.058
4405,,
4406,,
4407,,
4408,,
4409,,
4410,0.027,0.027
4411,,
4412,,
4413,,
4414,,
4415,,
4416,0.059,0.054
4417,,
4418,,
4419,,
4420,,
4421,,
4422,0.065,0.064
4423,,
4424,,
4425,,
4426,,
4427,,
4428,0.069,0.069
4429,,
4430,,
4431,,
4432,,
4433,,
4434,0.057,0.057
4435,,
4436,,
4437,,
4438,,
4439,,
4440,0.043,0.041
4441,,
4442,,
4443,,
4444,,
4445,,
4446,0.015,0.013
4447,,
4448,,
4449,,
4450,,
4451,,
4452,-0.01,-0.01
4453,,
4454,,
4455,,
4456,,
4457,,
4458,-0.021,-0.021
4459,,
4460,,
4461,,
4462,,
4463,,
4464,-0.003,-0.014
4465,,
4466,,
4467,,
4468,,
4469,,
4470,0.016,0.014
4471,,
4472,,
4473,,
4474,,
4475,,
4476,-0.007,0.012
4477,,
4478,,
4479,,
4480,,
4481,,
4482,-0.035,-0.008
4483,,
4484,,
4485,,
4486,,
4487,,
4488,-0.049,-0.019
4489,,
4490,,
4491,,
4492,,
4493,,
4494,-0.036,-0.005
4495,,
4496,,
4497,,
4498,,
4499,,
4500,-0.015,0.016
4501,,
4502,,
4503,,
4504,,
4505,,
4506,0.009,0.02
4507,,
4508,,
4509,,
4510,,
4511,,
4512,0.025,0.026
4513,,
4514,,
4515,,
4516,,
4517,,
4518,0.028,0.028
4519,,
4520,,
4521,,
4522,,
4523,,
4524,0.041,0.054
4525,,
4526,,
4527,,
4528,,
4529,,
4530,0.049,0.028
4531,,
4532,,
4533,,
4534,,
4535,,
4536,0.034,0.006
4537,,
4538,,
4539,,
4540,,
4541,,
4542,0.033,0.001
4543,,
4544,,
4545,,
4546,,
4547,,
4548,0.054,0.02
4549,,
4550,,
4551,,
4552,,
4553,,
4554,0.052,0.02
4555,,
4556,,
4557,,
4558,,
4559,,
4560,0.074,0.048
4561,,
4562,,
4563,,
4564,,
4565,,
4566,0.051,0.049
4567,,
4568,,
4569,,
4570,,
4571,,
4572,0.036,0.035
4573,,
4574,,
4575,,
4576,,
4577,,
4578,0.067,0.054
4579,,
4580,,
4581,,
4582,,
4583,,
4584,0.053,0.05
4585,,
4586,,
4587,,
4588,,
4589,,
4590,0.045,0.037
4591,,
4592,,
4593,,
4594,,
4595,,
4596,0.02,0.02
4597,,
4598,,
4599,,
4600,,
4601,,
4602,-0.019,-0.02
4603,,
4604,,
4605,,
4606,,
4607,,
4608,-0.02,-0.019
4609,,
4610,,
4611,,
4612,,
4613,,
4614,-0.009,-0.011
4615,,
4616,,
4617,,
4618,,
4619,,
4620,0.043,0.014
4621,,
4622,,
4623,,
4624,,
4625,,
4626,0.077,0.037
4627,,
4628,,
4629,,
4630,,
4631,,
4632,0.062,0.033
4633,,
4634,,
4635,,
4636,,
4637,,
4638,0.021,0.019
4639,,
4640,,
4641,,
4642,,
4643,,
4644,0.033,0.034
4645,,
4646,,
4647,,
4648,,
4649,,
4650,0.024,0.024
4651,,
4652,,
4653,,
4654,,
4655,,
4656,0.035,0.034
4657,,
4658,,
4659,,
4660,,
4661,,
4662,0.033,0.03
4663,,
4664,,
4665,,
4666,,
4667,,
4668,0.038,0.038
4669,,
4670,,
4671,,
4672,,
4673,,
4674,0.028,0.028
4675,,
4676,,
4677,,
4678,,
4679,,
4680,0.06,0.058
4681,,
4682,,
4683,,
4684,,
4685,,
4686,0.024,0.031
4687,,
4688,,
4689,,
4690,,
4691,,
4692,0.045,0.074
4693,,
4694,,
4695,,
4696,,
4697,,
4698,0.059,0.089
4699,,
4700,,
4701,,
4702,,
4703,,
4704,0.148,0.143
4705,,
4706,,
4707,,
4708,,
4709,,
4710,0.014,0.027
4711,,
4712,,
4713,,
4714,,
4715,,
4716,0.006,0.016
4717,,
4718,,
4719,,
4720,,
4721,,
4722,-0.003,-0.002
4723,,
4724,,
4725,,
4726,,
4727,,
4728,-0.007,-0.005
4729,,
4730,,
4731,,
4732,,
4733,,
4734,-0.004,-0.003
4735,,
4736,,
4737,,
4738,,
4739,,
4740,0.016,0.012
4741,,
4742,,
4743,,
4744,,
4745,,
4746,0.027,0.019
4747,,
4748,,
4749,,
4750,,
4751,,
4752,0.027,0.009
4753,,
4754,,
4755,,
4756,,
4757,,
4758,0.194,0.183
4759,,
4760,,
4761,,
4762,,
4763,,
4764,0.039,0.024
4765,,
4766,,
4767,,
4768,,
4769,,
4770,0.057,0.04
4771,,
4772,,
4773,,
4774,,
4775,,
4776,0.07,0.068
4777,,
4778,,
4779,,
4780,,
4781,,
4782,0.051,0.055
4783,,
4784,,
4785,,
4786,,
4787,,
4788,0.035,0.033
4789,,
4790,,
4791,,
4792,,
4793,,
4794,0.026,0.02
4795,,
4796,,
4797,,
4798,,
4799,,
4800,0.055,0.058
4801,,
4802,,
4803,,
4804,,
4805,,
4806,0.044,0.043
4807,,
4808,,
4809,,
4810,,
4811,,
4812,0.044,0.044
4813,,
4814,,
4815,,
4816,,
4817,,
4818,0.037,0.037
4819,,
4820,,
4821,,
4822,,
4823,,
4824,0.036,0.038
4825,,
4826,,
4827,,
4828,,
4829,,
4830,0.021,0.024
4831,,
4832,,
4833,,
4834,,
4835,,
4836,0.015,0.015
4837,,
4838,,
4839,,
4840,,
4841,,
4842,0.025,0.024
4843,,
4844,,
4845,,
4846,,
4847,,
4848,0.033,0.033
4849,,
4850,,
4851,0.027,0.028
4852,,
4853,,
4854,0.023,0.024
4855,,
4856,,
4857,0.03,0.032
4858,,
4859,,
4860,0.016,0.018
4861,,
4862,,
4863,0.029,0.029
4864,,
4865,,
4866,0.22,0.077
4867,,
4868,,
4869,0.056,0.056
4870,,
4871,,
4872,0.068,0.071
4873,,
4874,,
4875,0.036,0.047
4876,,
4877,,
4878,0.048,0.051
4879,,
4880,,
4881,0.049,0.051
4882,,
4883,,
4884,0.07,0.072
4885,,
4886,,
4887,0.076,0.076
4888,,
4889,,
4890,0.079,0.081
4891,,
4892,,
4893,0.062,0.061
4894,,
4895,,
4896,0.081,0.073
4897,,
4898,,
4899,0.096,0.13
4900,,
4901,,
4902,0.058,0.053
4903,,
4904,,
4905,0.021,0.034
4906,,
4907,,
4908,0.014,0.033
4909,,
4910,,
4911,0.022,0.041
4912,,
4913,,
4914,0.05,0.072
4915,,
4916,,
4917,0.014,0.034
4918,,
4919,,
4920,0.09,0.065
4921,,
4922,,
4923,0.033,0.033
4924,,
4925,,
4926,0.029,0.026
4927,,
4928,,
4929,0.013,0.019
4930,,
4931,,
4932,0.014,0.015
4933,,
4934,,
4935,0.029,0.029
4936,,
4937,,
4938,0.08,0.068
4939,,
4940,,
4941,0.03,0.03
4942,,
4943,,
4944,0.141,0.14
4945,,
4946,,
4947,0.111,0.136
4948,,
4949,,
4950,0.182,0.105
4951,,
4952,,
4953,0.059,0.057
4954,,
4955,,
4956,0.033,0.033
4957,,
4958,,
4959,0.027,0.028
4960,,
4961,,
4962,0.023,0.024
4963,,
4964,,
4965,0.03,0.032
4966,,
4967,,
4968,0.016,0.018
4969,,
4970,,
4971,0.029,0.029
4972,,
4973,,
4974,0.22,0.077
4975,,
4976,,
4977,0.056,0.056
4978,,
4979,,
4980,0.068,0.071
4981,,
4982,,
4983,0.045,0.066
4984,,
4985,,
4986,0.037,0.04
4987,,
4988,,
4989,0.044,0.053
4990,,
4991,,
4992,0.046,0.048
4993,,
4994,,
4995,0.398,0.514
4996,,
4997,,
4998,0.046,0.048
4999,,
5000,,
5001,0.018,0.02
5002,,
5003,,
5004,0.061,0.188
5005,,
5006,,
5007,0.01,0.013
5008,,
5009,,
5010,0.057,0.056
5011,,
5012,,
5013,0.084,0.083
5014,,
5015,,
5016,0.054,0.052
5017,,
5018,,
5019,0.048,0.046
5020,,
5021,,
5022,0.033,0.031
5023,,
5024,,
5025,0.06,0.065
5026,,
5027,,
5028,0.021,0.045
5029,,
5030,,
5031,0.023,0.023
5032,,
5033,,
5034,0.02,0.02
5035,,
5036,,
5037,0.038,0.05
5038,,
5039,,
5040,0.024,0.027
5041,,
5042,,
5043,0.04,0.053
5044,,
5045,,
5046,0.03,0.029
5047,,
5048,,
5049,0.02,0.023
5050,,
5051,,
5052,0.062,0.063
5053,,
5054,,
5055,0.051,0.058
5056,,
5057,,
5058,0.056,0.062
5059,,
5060,,
5061,0.057,0.063
5062,,
5063,,
5064,0.038,0.041
5065,,
5066,,
5067,0.046,0.047
5068,,
5069,,
5070,0.046,0.047
5071,,
5072,,
5073,0.153,0.128
5074,,
5075,,
5076,0.045,0.048
5077,,
5078,,
5079,0.032,0.034
5080,,
5081,,
5082,0.027,0.028
5083,,
5084,,
5085,0.039,0.039
5086,,
5087,,
5088,0.036,0.037
5089,,
5090,,
5091,0.058,0.053
5092,,
5093,,
5094,0.021,0.034
5095,,
5096,,
5097,0.014,0.033
5098,,
5099,,
5100,0.022,0.041
5101,,
5102,,
5103,0.05,0.072
5104,,
5105,,
5106,0.014,0.034
5107,,
5108,,
5109,0.09,0.065
5110,,
5111,,
5112,0.033,0.033
5113,,
5114,,
5115,0.029,0.026
5116,,
5117,,
5118,0.025,0.026
5119,,
5120,,
5121,0.017,0.023
5122,,
5123,,
5124,0.023,0.032
5125,,
5126,,
5127,0.039,0.046
5128,,
5129,,
5130,0.036,0.046
5131,,
5132,,
5133,0.05,0.061
5134,,
5135,,
5136,0.083,0.092
5137,,
5138,,
5139,0.218,0.109
5140,,
5141,,
5142,0.06,0.068
5143,,
5144,,
5145,0.052,0.077
5146,,
5147,,
5148,0.041,0.049
5149,,
5150,,
5151,0.127,0.13
5152,,
5153,,
5154,0.053,0.067
5155,,
5156,,
5157,0.08,0.1
5158,,
5159,,
5160,0.07,0.087
5161,,
5162,,
5163,0.021,0.026
5164,,
5165,,
5166,-0.0,-0.001
5167,,
5168,,
5169,-0.002,0.0
5170,,
5171,,
5172,0.025,0.026
5173,,
5174,,
5175,0.017,0.023
5176,,
5177,,
5178,0.023,0.032
5179,,
5180,,
5181,0.039,0.046
5182,,
5183,,
5184,0.036,0.046
5185,,
5186,,
5187,0.05,0.061
5188,,
5189,,
5190,0.083,0.092
5191,,
5192,,
5193,0.218,0.109
5194,,
5195,,
5196,0.06,0.068
5197,,
5198,,
5199,0.041,0.046
5200,,
5201,,
5202,0.082,0.077
5203,,
5204,,
5205,0.037,0.024
5206,,
5207,,
5208,0.028,0.011
5209,,
5210,,
5211,0.032,0.015
5212,,
5213,,
5214,0.05,0.035
5215,,
5216,,
5217,0.046,0.041
5218,,
5219,,
5220,0.059,0.064
5221,,
5222,,
5223,0.07,0.07
5224,,
5225,,
5226,-0.002,-0.012
5227,,
5228,,
5229,0.114,0.084
5230,,
5231,,
5232,0.022,0.01
5233,,
5234,,
5235,0.022,0.018
5236,,
5237,,
5238,0.018,0.014
5239,,
5240,,
5241,0.033,0.031
5242,,
5243,,
5244,0.027,0.027
5245,,
5246,,
5247,0.027,0.015
5248,,
5249,,
5250,0.028,0.022
5251,,
5252,,
5253,0.108,-0.005
5254,,
5255,,
5256,0.041,0.022
5257,,
5258,,
5259,0.14,0.116
5260,,
5261,,
5262,0.018,0.02
5263,,
5264,,
5265,0.023,0.023
5266,,
5267,,
5268,0.019,0.025
5269,,
5270,,
5271,0.015,0.047
5272,,
5273,,
5274,0.028,0.03
5275,,
5276,,
5277,0.021,0.014
5278,,
5279,,
5280,0.036,0.042
5281,,
5282,0.031,0.085
5283,,
5284,,
5285,0.021,0.034
5286,,
5287,0.033,0.037
5288,,
5289,,
5290,0.03,0.049
5291,,
5292,0.011,0.027
5293,,
5294,,
5295,0.016,0.031
5296,,
5297,0.013,0.027
5298,,
5299,,
5300,0.018,0.03
5301,,
5302,0.039,0.053
5303,,
5304,,
5305,0.042,0.047
5306,,
5307,0.015,0.029
5308,,
5309,,
5310,0.074,0.081
5311,,
5312,0.04,0.042
5313,,
5314,,
5315,0.045,0.056
5316,,
5317,0.047,0.045
5318,,
5319,,
5320,0.031,0.03
5321,,
5322,0.046,0.044
5323,,
5324,,
5325,0.044,0.051
5326,,
5327,0.03,0.032
5328,,
5329,,
5330,0.043,0.048
5331,,
5332,0.034,0.038
5333,,
5334,,
5335,0.044,0.052
5336,,
5337,0.05,0.058
5338,,
5339,,
5340,0.042,0.05
5341,,
5342,0.07,0.079
5343,,
5344,,
5345,0.044,0.051
5346,,
5347,0.03,0.037
5348,,
5349,,
5350,0.129,0.14
5351,,
5352,0.081,0.088
5353,,
5354,,
5355,0.022,0.023
5356,,
5357,0.027,0.028
5358,,
5359,,
5360,0.043,0.047
5361,,
5362,0.012,0.083
5363,,
5364,,
5365,0.003,0.005
5366,,
5367,0.012,0.022
5368,,
5369,,
5370,0.029,0.029
5371,,
5372,0.054,0.029
5373,,
5374,,
5375,-0.001,0.001
5376,,
5377,0.05,0.072
5378,,
5379,,
5380,0.018,0.015
5381,,
5382,-0.01,-0.005
5383,,
5384,,
5385,0.012,0.018
5386,,
5387,0.012,0.017
5388,,
5389,,
5390,0.03,0.037
5391,,
5392,0.027,0.033
5393,,
5394,,
5395,0.065,0.069
5396,,
5397,0.046,0.051
5398,,
5399,,
5400,0.123,0.103
5401,,
5402,0.05,0.052
5403,,
5404,,
5405,0.424,0.357
5406,,
5407,0.059,0.054
5408,,
5409,,
5410,0.061,0.065
5411,,
5412,0.026,0.024
5413,,
5414,,
5415,0.133,0.039
5416,,
5417,0.039,0.038
5418,,
5419,,
5420,0.049,0.062
5421,,
5422,0.025,0.037
5423,,
5424,,
5425,-0.001,0.017
5426,,
5427,0.088,0.17
5428,,
5429,,
5430,-0.002,0.018
5431,,
5432,-0.007,0.018
5433,,
5434,,
5435,-0.004,0.014
5436,,
5437,-0.009,0.016
5438,,
5439,,
5440,0.091,0.117
5441,,
5442,0.004,0.026
5443,,
5444,,
5445,0.041,0.062
5446,,
5447,-0.004,0.005
5448,,
5449,,
5450,0.01,0.016
5451,,
5452,0.006,0.006
5453,,
5454,,
5455,0.002,-0.002
5456,,
5457,-0.002,-0.004
5458,,
5459,,
5460,0.045,0.025
5461,,
5462,0.02,0.019
5463,,
5464,,
5465,0.047,0.038
5466,,
5467,0.059,0.053
5468,,
5469,,
5470,0.058,0.046
5471,,
5472,0.069,0.052
5473,,
5474,,
5475,0.059,0.044
5476,,
5477,0.06,0.042
5478,,
5479,,
5480,0.037,0.021
5481,,
5482,0.151,0.103
5483,,
5484,,
5485,0.171,0.116
5486,,
5487,0.046,0.034
5488,,
5489,,
5490,0.058,0.043
5491,,
5492,0.055,0.043
5493,,
5494,,
5495,0.027,0.041
5496,,
5497,0.058,0.146
5498,,
5499,,
5500,0.044,0.036
5501,,
5502,0.041,0.034
5503,,
5504,,
5505,0.006,0.007
5506,,
5507,0.014,0.015
5508,,
5509,,
5510,0.012,0.002
5511,,
5512,0.021,0.013
5513,,
5514,,
5515,0.251,0.295
5516,,
5517,0.033,0.015
5518,,
5519,,
5520,0.037,0.02
5521,,
5522,0.108,0.09
5523,,
5524,,
5525,0.07,0.057
5526,,
5527,0.089,0.064
5528,,
5529,,
5530,0.037,0.017
5531,,
5532,0.033,0.012
5533,,
5534,,
5535,0.06,0.068
5536,,
5537,0.025,0.02
5538,,
5539,,
5540,0.04,0.054
5541,,
5542,0.042,0.05
5543,,
5544,,
5545,0.041,0.042
5546,,
5547,0.045,0.044
5548,,
5549,,
5550,0.021,0.026
5551,,
5552,0.018,0.018
5553,,
5554,,
5555,0.021,0.026
5556,,
5557,0.032,0.032
5558,,
5559,,
5560,0.02,0.019
5561,,
5562,0.056,0.046
5563,,
5564,,
5565,0.018,0.017
5566,,
5567,0.03,0.032
5568,,
5569,,
5570,0.103,0.137
5571,,
5572,0.051,0.051
5573,,
5574,,
5575,0.045,0.047
5576,,
5577,0.046,0.041
5578,,
5579,,
5580,0.044,0.049
5581,,
5582,0.07,0.064
5583,,
5584,,
5585,0.043,0.045
5586,,
5587,0.052,0.05
5588,,
5589,,
5590,0.062,0.078
5591,,
5592,0.05,0.053
5593,,
5594,,
5595,0.044,0.051
5596,,
5597,0.042,0.061
5598,,
5599,,
5600,0.043,0.05
5601,,
5602,0.179,0.176
5603,,
5604,,
5605,0.022,0.03
5606,,
5607,0.022,0.032
5608,,
5609,,
5610,0.075,0.079
5611,,
5612,0.058,0.07
5613,,
5614,,
5615,0.039,0.052
5616,,
5617,0.022,0.035
5618,,
5619,,
5620,0.038,0.045
5621,,
5622,0.023,0.033
5623,,
5624,,
5625,0.014,0.017
5626,,
5627,0.018,0.027
5628,,
5629,,
5630,0.116,0.114
5631,,
5632,0.051,0.048
5633,,
5634,,
5635,0.042,0.045
5636,,
5637,0.045,0.047
5638,,
5639,,
5640,0.016,0.011
5641,,
5642,0.065,0.009
5643,,
5644,,
5645,-0.003,-0.004
5646,,
5647,-0.007,-0.005
5648,,
5649,,
5650,0.018,0.015
5651,,
5652,0.02,0.018
5653,,
5654,,
5655,0.019,0.018
5656,,
5657,0.033,0.027
5658,,
5659,,
5660,0.029,0.03
5661,,
5662,0.021,0.021
5663,,
5664,,
5665,0.032,0.034
5666,,
5667,0.067,0.069
5668,,
5669,,
5670,0.051,0.043
5671,,
5672,0.05,0.042
5673,,
5674,,
5675,0.066,0.04
5676,,
5677,0.11,0.072
5678,,
5679,,
5680,0.033,0.028
5681,,
5682,0.034,0.025
5683,,
5684,,
5685,0.082,0.09
5686,,
5687,0.05,0.058
5688,,
5689,,
5690,0.415,0.563
5691,,
5692,0.025,0.029
5693,,
5694,,
5695,0.002,0.01
5696,,
5697,-0.003,0.003
5698,,
5699,,
5700,0.008,0.02
5701,,
5702,0.01,0.026
5703,,
5704,,
5705,-0.02,-0.012
5706,,
5707,-0.024,-0.016
5708,,
5709,,
5710,0.0,0.012
5711,,
5712,-0.004,0.005
5713,,
5714,,
5715,0.003,0.018
5716,,
5717,0.021,0.032
5718,,
5719,,
5720,0.019,0.009
5721,,
5722,0.005,0.003
5723,,
5724,,
5725,0.018,0.016
5726,,
5727,0.011,0.018
5728,,
5729,,
5730,0.083,0.069
5731,,
5732,0.162,0.075
5733,,
5734,,
5735,0.228,0.163
5736,,
5737,0.087,0.079
5738,,
5739,,
5740,0.091,0.058
5741,,
5742,0.072,0.039
5743,,
5744,,
5745,0.11,0.077
5746,,
5747,0.076,0.045
5748,,
5749,,
5750,0.136,0.101
5751,,
5752,0.063,0.034
5753,,
5754,,
5755,0.054,0.023
5756,,
5757,0.054,0.025
5758,,
5759,,
5760,0.068,0.043
5761,,
5762,0.086,0.067
5763,,
5764,,
5765,0.073,0.111
5766,,
5767,0.064,0.07
5768,,
5769,,
5770,0.046,0.051
5771,,
5772,0.063,0.059
5773,,
5774,,
5775,0.057,0.058
5776,,
5777,0.145,0.217
5778,,
5779,,
5780,0.033,0.046
5781,,
5782,0.497,0.507
5783,,
5784,,
5785,0.049,0.065
5786,,
5787,0.058,0.074
5788,,
5789,,
5790,0.072,0.08
5791,,
5792,0.018,0.033
5793,,
5794,,
5795,0.109,0.116
5796,,
5797,0.013,0.028
5798,,
5799,,
5800,0.605,0.605
5801,,
5802,0.019,0.035
5803,,
5804,,
5805,0.016,0.019
5806,,
5807,0.013,0.016
5808,,
5809,,
5810,0.021,0.018
5811,,
5812,0.018,0.014
5813,,
5814,,
5815,0.04,0.026
5816,,
5817,-0.006,-0.008
5818,,
5819,,
5820,0.031,0.03
5821,,
5822,0.032,0.029
5823,,
5824,,
5825,0.033,0.041
5826,,
5827,0.042,0.044
5828,,
5829,,
5830,0.046,0.049
5831,,
5832,0.042,0.052
5833,,
5834,,
5835,0.011,0.025
5836,,
5837,0.066,0.094
5838,,
5839,,
5840,0.055,0.062
5841,,
5842,0.021,0.036
5843,,
5844,,
5845,0.02,0.036
5846,,
5847,0.016,0.032
5848,,
5849,,
5850,0.199,0.226
5851,,
5852,0.022,0.025
5853,,
5854,,
5855,0.046,0.033
5856,,
5857,0.033,0.029
5858,,
5859,,
5860,0.033,0.028
5861,,
5862,0.024,0.023
5863,,
5864,,
5865,0.055,0.05
5866,,
5867,,
5868,,
5869,0.07,0.05
5870,,
5871,,
5872,,
5873,0.268,0.121
5874,,
5875,,
5876,,
5877,0.048,0.014
5878,,
5879,,
5880,,
5881,0.045,0.006
5882,,
5883,,
5884,,
5885,0.016,-0.014
5886,,
5887,,
5888,,
5889,0.066,0.024
5890,,
5891,,
5892,,
5893,-0.0,0.001
5894,,
5895,,
5896,,
5897,0.199,0.087
5898,,
5899,,
5900,,
5901,0.039,0.048
5902,,
5903,,
5904,,
5905,0.048,0.06
5906,,
5907,,
5908,,
5909,0.013,0.015
5910,,
5911,,
5912,,
5913,-0.002,-0.001
5914,,
5915,,
5916,,
5917,-0.011,-0.009
5918,,
5919,,
5920,,
5921,0.012,0.012
5922,,
5923,,
5924,,
5925,0.036,0.025
5926,,
5927,,
5928,,
5929,0.025,0.026
5930,,
5931,,
5932,,
5933,0.102,0.341
5934,,
5935,,
5936,,
5937,0.033,0.032
5938,,
5939,,
5940,,
5941,0.037,0.037
5942,,
5943,,
5944,,
5945,0.035,0.036
5946,,
5947,,
5948,,
5949,0.065,0.06
5950,,
5951,,
5952,,
5953,0.114,0.108
5954,,
5955,,
5956,,
5957,0.11,0.157
5958,,
5959,,
5960,,
5961,0.45,0.493
5962,,
5963,,
5964,,
5965,-0.002,-0.003
5966,,
5967,,
5968,,
5969,-0.006,-0.01
5970,,
5971,,
5972,,
5973,0.131,0.063
5974,,
5975,,
5976,,
5977,0.305,0.296
5978,,
5979,,
5980,,
5981,0.067,0.047
5982,,
5983,,
5984,,
5985,0.071,0.05
5986,,
5987,,
5988,,
5989,0.039,0.024
5990,,
5991,,
5992,,
5993,0.044,0.028
5994,,
5995,,
5996,,
5997,0.031,0.024
5998,,
5999,,
6000,,
6001,0.072,0.042
6002,,
6003,,
6004,,
6005,0.116,0.101
6006,,
6007,,
6008,,
6009,-0.002,-0.019
6010,,
6011,,
6012,,
6013,-0.003,-0.011
6014,,
6015,,
6016,,
6017,0.059,0.025
6018,,
6019,,
6020,,
6021,0.018,0.018
6022,,
6023,,
6024,,
6025,0.03,0.031
6026,,
6027,,
6028,,
6029,0.042,0.044
6030,,
6031,,
6032,,
6033,0.211,0.151
6034,,
6035,,
6036,,
6037,0.049,0.047
6038,,
6039,,
6040,,
6041,0.05,0.034
6042,,
6043,,
6044,,
6045,0.043,0.044
6046,,
6047,,
6048,,
6049,0.072,0.069
6050,,
6051,,
6052,,
6053,0.12,0.073
6054,,
6055,,
6056,,
6057,0.026,0.025
6058,,
6059,,
6060,,
6061,0.015,0.016
6062,,
6063,,
6064,,
6065,0.012,0.01
6066,,
6067,,
6068,,
6069,0.033,0.015
6070,,
6071,,
6072,,
6073,0.011,0.011
6074,,
6075,,
6076,,
6077,0.068,0.091
6078,,
6079,,
6080,,
6081,0.02,0.019
6082,,
6083,,
6084,,
6085,0.008,0.032
6086,,
6087,,
6088,,
6089,-0.01,0.019
6090,,
6091,,
6092,,
6093,-0.015,0.016
6094,,
6095,,
6096,,
6097,0.114,0.139
6098,,
6099,,
6100,,
6101,0.008,0.06
6102,,
6103,,
6104,,
6105,-0.006,0.005
6106,,
6107,,
6108,,
6109,0.011,0.011
6110,,
6111,,
6112,,
6113,0.019,0.01
6114,,
6115,,
6116,,
6117,0.004,0.001
6118,,
6119,,
6120,,
6121,-0.008,-0.01
6122,,
6123,,
6124,,
6125,-0.008,-0.012
6126,,
6127,,
6128,,
6129,-0.008,-0.014
6130,,
6131,,
6132,,
6133,0.055,0.034
6134,,
6135,,
6136,,
6137,0.006,-0.001
6138,,
6139,,
6140,,
6141,0.0,-0.002
6142,,
6143,,
6144,,
6145,0.035,0.024
6146,,
6147,,
6148,,
6149,0.025,0.019
6150,,
6151,,
6152,,
6153,0.044,0.035
6154,0.061,0.048
6155,,
6156,0.039,0.036
6157,0.048,0.05
6158,,
6159,0.049,0.039
6160,0.031,0.032
6161,,
6162,0.197,0.159
6163,0.037,0.039
6164,,
6165,0.038,0.035
6166,0.035,0.035
6167,,
6168,-0.002,0.001
6169,-0.001,0.003
6170,,
6171,0.717,0.649
6172,0.045,0.03
6173,,
6174,0.01,0.002
6175,0.007,0.014
6176,,
6177,0.009,-0.001
6178,0.003,0.004
6179,,
6180,0.066,0.078
6181,0.071,0.043
6182,,
6183,0.01,0.018
6184,0.015,0.02
6185,,
6186,0.005,0.015
6187,0.011,0.021
6188,,
6189,0.001,0.023
6190,0.003,0.014
6191,,
6192,-0.003,0.006
6193,0.042,0.051
6194,,
6195,-0.013,-0.004
6196,-0.006,0.004
6197,,
6198,0.003,0.015
6199,0.296,0.326
6200,,
6201,0.019,0.144
6202,0.111,0.167
6203,,
6204,0.018,0.017
6205,0.049,0.039
6206,,
6207,0.005,0.005
6208,0.19,0.152
6209,,
6210,0.017,0.015
6211,0.025,0.023
6212,,
6213,0.018,0.019
6214,0.023,0.024
6215,,
6216,0.396,0.334
6217,0.038,0.036
6218,,
6219,0.076,0.068
6220,0.042,0.036
6221,,
6222,0.028,0.031
6223,0.047,0.046
6224,,
6225,0.064,0.067
6226,0.09,0.068
6227,,
6228,0.071,0.065
6229,0.073,0.069
6230,,
6231,0.047,0.041
6232,0.047,0.044
6233,,
6234,0.046,0.044
6235,0.072,0.056
6236,,
6237,0.031,0.03
6238,0.047,0.045
6239,,
6240,0.039,0.048
6241,0.044,0.046
6242,,
6243,0.084,0.113
6244,0.066,0.06
6245,,
6246,0.083,0.11
6247,0.056,0.053
6248,,
