bb_idx,MT_Andy90,WT_Andy90
8229,511.570368,862.404448
8230,39.846283,44.72878
8231,52.560748,53.908083
8232,72.802966,101.868826
8233,90.128205,102.28022
8234,92.5,94.253165
8235,117.056856,475.144293
8236,67.5139,39.323246
8237,55.951553,63.012346
8238,380.434783,612.284069
8239,63.978495,68.053333
8240,55.781599,63.012346
8241,160.693205,763.76989
8242,185.167048,83.252727
8243,50.414815,31.2
8244,43.909677,32.0
8245,86.151899,46.079716
8246,118.159722,69.333333
8247,119.81402,127.584468
8248,1483.121195,73.660714
8249,59.453823,23.76926
8250,82.956726,40.465972
8251,229.177356,31.957895
8252,495.378928,54.214286
8253,138.963661,26.351269
8254,326.956063,36.55064
8255,44.087035,15.347825
8256,45.166229,11.390728
8257,71.139437,16.125101
8258,119.134615,17.55102
8259,18.706393,17.718667
8260,16.533333,17.608696
8261,129.368805,64.079744
8262,45.860815,22.203034
8263,25.878261,21.6
8264,22.892308,19.058824
8265,11.801211,17.034738
8266,11.43195,16.796263
8267,34.804786,79.043484
8268,17.58475,29.580916
8269,11.6,18.599899
8270,10.917647,17.646154
8271,13.09598,17.450375
8272,29.441754,36.026763
8273,29.335196,45.34413
8274,36.672488,42.971148
8275,15.04886,18.300654
8276,11.55,14.358974
8277,7.359155,13.735425
8278,11.968504,20.675713
8279,14.061291,22.370253
8280,8.932769,13.837355
8281,7.431111,12.461462
8282,8.36,14.673913
8283,3.274088,6.057669
8284,9.563994,15.741751
8285,10.013042,14.402028
8286,12.515776,16.518368
8287,20.203735,28.857253
8288,13.057552,25.741351
8289,0.732824,1.126835
8290,1.049006,1.532948
8291,1.285017,1.425292
8292,1.07421,1.283333
8293,1.090909,1.571429
8294,1.0,1.443759
8295,0.352673,1.272723
8296,0.39094,1.354845
8297,0.388235,1.318681
8298,0.4,1.423724
8299,0.366667,1.333333
8300,0.388235,1.6
8301,0.705425,2.036583
8302,1.91334,6.074468
8303,0.691489,1.670103
8304,1.107627,2.36448
8305,0.65,1.62
8306,0.65,1.62
8307,27.747353,72.211821
8308,9.543542,11.254689
8309,19.80198,16.956604
8310,20.056739,18.824514
8311,8.769146,14.519251
8312,11.748792,22.44389
8313,6.947312,8.877053
8314,5.09477,4.750674
8315,5.664712,6.373922
8316,7.783584,7.814462
8317,4.515813,4.540516
8318,4.973913,5.250033
8319,555.023923,1298.024037
8320,131.173853,121.705249
8321,498.578856,973.2702
8322,414.620085,197.845189
8323,314.583151,342.304593
8324,276.615385,454.396349
8325,108.435233,109.255513
8326,64.21917,57.316268
8327,184.056849,242.764745
8328,90.680625,69.346151
8329,82.610961,77.026087
8330,83.712,77.026087
8331,253.801881,178.164308
8332,72.840567,48.577897
8333,69.538462,46.487179
8334,70.213592,48.707753
8335,72.32,48.346667
8336,83.446154,55.784615
8337,183.087521,102.500388
8338,144.975288,83.438685
8339,66.0,41.634468
8340,46.784731,30.520231
8341,88.988764,49.500309
8342,91.034483,53.877551
8343,71.748252,30.060497
8344,58.087528,26.397413
8345,40.768212,19.478227
8346,34.779661,17.534247
8347,48.600256,22.857143
8348,41.04,18.823529
8349,258.768153,138.242413
8350,226.010228,139.738402
8351,327.616279,226.354699
8352,239.608802,116.461454
8353,451.251251,228.831189
8354,289.847618,163.762682
8355,42.327791,33.463415
8356,85.316225,69.18461
8357,105.832047,92.565106
8358,38.974673,28.509091
8359,44.55,33.737428
8360,33.412709,26.554667
8361,26.280844,20.812516
8362,28.175076,23.939514
8363,20.365916,17.311688
8364,20.541415,15.882472
8365,18.911111,14.811111
8366,17.02,15.682353
8367,9.158579,9.764982
8368,27.857389,29.138001
8369,8.290544,12.079958
8370,8.337765,10.736882
8371,6.075,6.3
8372,6.48,6.72
8373,10.595174,11.401425
8374,55.668244,58.451047
8375,7.961963,11.489301
8376,7.827231,8.197701
8377,10.623656,10.549451
8378,8.981818,10.212766
8379,120.700619,58773.333333
8380,38.691028,303.059471
8381,26.1,168.649807
8382,26.941935,147.869842
8383,61.932728,8102.941176
8384,54.233766,13775.0
8385,68.544,5468.965517
8386,285.257691,1034.797738
8387,24.783348,80.455883
8388,32.481121,99.18906
8389,28.56,116.04878
8390,25.2,198.25
8391,54.527429,161.199361
8392,60.956838,184.5078
8393,53.562733,164.120068
8394,77.042802,231.934364
8395,273.291925,632.141541
8396,101.951496,345.626763
8397,14.106018,39.943563
8398,15.701367,46.576286
8399,25.187009,72.685296
8400,14.777778,42.219653
8401,30.692544,87.647299
8402,24.181818,68.475428
8403,30.926013,75.004252
8404,72.977481,197.831776
8405,47.053551,113.246309
8406,16.686532,44.031018
8407,19.687623,48.84893
8408,30.882353,77.068709
8409,20.908861,30.105634
8410,23.406163,32.201571
8411,18.116736,31.36924
8412,17.252174,25.307838
8413,22.044444,32.0627
8414,15.872,26.307692
8415,7.307692,8.270226
8416,26.642871,33.071785
8417,5.906541,7.015903
8418,7.028281,11.12056
8419,14.061291,30.238349
8420,15.292869,33.298511
8421,16.389604,19.822042
8422,40.443725,77.599586
8423,6.721334,9.446637
8424,8.659294,13.70155
8425,48.143054,134.208172
8426,80.091533,265.330189
8427,16.828571,20.06689
8428,20.115777,57.864789
8429,13.408152,15.89404
8430,15.602649,15.238095
8431,13.088889,18.461538
8432,15.706667,21.818182
8433,27.661017,37.749475
8434,69.68165,142.786193
8435,12.830189,14.83871
8436,13.421053,21.083509
8437,14.571429,20.0
8438,15.692308,23.0
8439,8.218681,17.469641
8440,8.284264,18.126316
8441,8.16,17.571429
8442,8.369231,19.240223
8443,8.16,17.22
8444,8.16,17.22
8445,7.753858,19.039939
8446,7.384615,18.27957
8447,7.272727,17.525773
8448,7.836735,21.062021
8449,7.2,17.0
8450,7.2,17.0
8451,19.715536,56.861538
8452,11.05915,34.397181
8453,19.264898,66.527468
8454,30.195382,93.132643
8455,11.2625,42.646154
8456,10.6,32.611765
8457,18.205388,75.512191
8458,11.074286,55.860994
8459,11.496571,47.079813
8460,16.023945,60.118972
8461,10.766667,42.222222
8462,9.69,44.705882
8463,168.116624,669.99105
8464,21.268052,97.513771
8465,35.439901,189.046829
8466,170.096348,1027.652481
8467,29.791667,135.751295
8468,28.6,139.733333
8469,35.550719,108.192308
8470,10.528578,41.91938
8471,18.562803,54.402692
8472,22.940075,78.358729
8473,13.344681,44.416023
8474,14.700092,52.74408
8475,9.682963,28.504871
8476,8.510417,25.608247
8477,11.063565,29.471087
8478,15.297047,39.182283
8479,8.17,24.84
8480,10.893333,38.215385
8481,57.793345,76.326774
8482,3.281768,15.139785
8483,8.469501,35.538504
8484,8.978235,39.172045
8485,6.801475,21.661538
8486,6.906977,27.251437
8487,10.355161,13.428964
8488,8.53125,11.057592
8489,9.1,14.374779
8490,9.80005,11.339597
8491,9.1,11.733333
8492,8.19,10.56
8493,45.038827,37.864445
8494,13.510541,25.387154
8495,17.013233,15.166717
8496,27.151439,76.873041
8497,19.885714,24.375152
8498,13.92,20.0
8499,5.929403,6.672241
8500,4.063492,4.384615
8501,4.085106,5.431379
8502,6.915679,6.860621
8503,4.266667,4.9875
8504,3.84,4.694118
8505,4.658824,9.783495
8506,4.774478,9.812447
8507,4.698289,9.0462
8508,5.568759,11.056188
8509,5.28,10.8
8510,6.092308,8.894118
8511,14.949495,30.156176
8512,12.525919,21.57193
8513,19.733333,28.450318
8514,14.881601,25.986981
8515,13.661538,24.92419
8516,14.208,23.646154
8517,133.628827,240.341313
8518,19.421645,23.561943
8519,126.387703,141.927357
8520,102.829712,132.575015
8521,59.852941,68.220809
8522,72.089625,82.215105
8523,79.847162,93.400891
8524,42.138133,52.672045
8525,68.307899,84.390513
8526,163.076923,192.46897
8527,48.76,57.375
8528,56.261538,54.0
8529,277.056277,285.326087
8530,185.391121,197.435222
8531,282.767013,278.504739
8532,402.91301,452.664252
8533,167.822222,175.0
8534,177.694118,185.294118
8535,886.756757,991.25
8536,819.200399,976.373498
8537,799.939048,928.777183
8538,1170.479376,1345.485395
8539,583.288889,652.022222
8540,617.6,690.376471
8541,1803.536021,2266.830019
8542,1395.51237,1742.784688
8543,6146.987047,8736.077482
8544,2023.044606,2659.884257
8545,1696.632124,1731.826145
8546,1889.116451,1924.266667
8547,1457.718121,1736.501293
8548,2114.142954,1391.359242
8549,1098.634294,1582.374189
8550,1150.322182,1824.880977
8551,1158.4,1200.476596
8552,1042.56,1128.448
8553,1947.33726,1755.514801
8554,2358.811762,1981.486341
8555,2217.601136,2351.498166
8556,1213.436893,1229.81018
8557,1688.972973,1605.437838
8558,1856.179642,1960.452303
8559,25.854801,14.936921
8560,55.491329,14.321832
8561,16.131389,13.295106
8562,36.291913,32.099352
8563,26.709893,17.464508
8564,20.700129,12.613333
8565,27.642857,25.53056
8566,42.563332,53.277567
8567,23.790984,23.598054
8568,28.485205,29.901498
8569,18.331675,20.969231
8570,15.48,18.173333
8571,18.827913,22.073025
8572,19.252632,22.268041
8573,21.699926,23.225806
8574,20.784091,23.351351
8575,20.322222,21.6
8576,21.517647,21.6
8577,35.74983,39.089347
8578,51.857762,31.534591
8579,36.587817,26.541755
8580,42.368936,33.535776
8581,30.333333,22.75
8582,27.3,22.75
8583,120.300752,168.921789
8584,124.956612,93.369554
8585,50.465226,37.12
8586,53.377815,63.337504
8587,41.142857,37.12
8588,46.08,42.830769
8589,19.24812,20.281705
8590,25.917227,35.100367
8591,31.92211,31.084155
8592,28.444444,30.305978
8593,42.105263,40.78534
8594,40.0,41.0
8595,14.404887,14.700049
8596,59.305483,32.91794
8597,36.454673,27.34553
8598,21.726611,23.753417
8599,49.8,56.738866
8600,45.549336,56.0
8601,24.868421,31.562789
8602,2793.103448,408.769063
8603,101.795332,63.561296
8604,42.748897,42.409516
8605,106.578947,52.359856
8606,122.158785,56.490158
8607,265.585478,269.446672
8608,55.859803,32.698184
8609,4343.065693,3934.42623
8610,94.745223,72.363887
8611,9444.444444,286.006129
8612,5204.081633,257.352941
8613,121.171258,54.937051
8614,45.604495,18.293
8615,284.615385,95.582911
8616,45.813759,26.545336
8617,27.955556,15.644444
8618,34.0,18.365217
8619,51.986348,18.125
8620,888.888889,51.843112
8621,27.948624,20.378334
8622,25.898067,15.890411
8623,31.733333,18.125
8624,38.08,17.058824
8625,22.353997,16.155324
8626,334.468407,264.769765
8627,26.561702,19.433418
8628,22.379747,15.729032
8629,50.756467,39.042983
8630,77.998853,63.628771
8631,23.502436,15.788235
8632,40.148391,25.217032
8633,38.048328,24.097684
8634,42.180235,40.407082
8635,48.824055,33.55
8636,49.011494,38.342857
8637,36.324324,25.551515
8638,291.009874,196.641791
8639,39.556403,25.465703
8640,37.395659,39.037037
8641,54.545455,30.258663
8642,65.242718,44.661017
8643,21.656148,15.698335
8644,33.680343,23.604521
8645,37.846207,19.435959
8646,21.55102,15.724138
8647,24.75,15.2
8648,23.294118,16.094118
8649,22.389673,15.742152
8650,36.619861,26.824053
8651,80.815963,62.284589
8652,22.307692,15.840055
8653,32.222222,27.6
8654,33.461538,25.3
8655,19.81313,16.93474
8656,33.135954,30.131931
8657,28.407273,26.223243
8658,20.69404,18.144444
8659,27.9,27.216667
8660,33.965217,33.326531
8661,23.612673,23.571316
8662,91.730547,42.939956
8663,46.643294,33.243453
8664,26.305125,32.917596
8665,47.076923,39.130435
8666,37.252174,31.304348
8667,31.563541,44.571656
8668,102.553499,62.623656
8669,59.759036,63.83865
8670,57.634209,81.295366
8671,65.406593,51.768889
8672,69.209302,48.533333
8673,58.079104,66.709677
8674,13669.527897,1088.803089
8675,46.752294,64.090909
8676,56.358714,41.981892
8677,100.931677,92.40118
8678,138.979797,97.700787
8679,19.862433,43.19962
8680,28.939348,663.749088
8681,15.542972,13.481481
8682,23.672094,30.12846
8683,19.762624,43.442975
8684,17.566667,40.746877
8685,180.00256,180.614407
8686,235.471445,246.743849
8687,40.593602,31.563845
8688,43.466164,38.019846
8689,134.249976,155.282332
8690,161.73933,139.439787
8691,25.723831,27.366966
8692,31.974089,46.363819
8693,19.878492,22.670767
8694,17.336616,18.852269
8695,16.5,22.475554
8696,21.0,24.104348
8697,21.767442,20.348548
8698,18.075779,27.493623
8699,26.590909,33.936502
8700,39.027645,36.429613
8701,20.571429,27.675676
8702,17.55011,19.819227
8703,5.109497,4.046721
8704,5.494505,4.562948
8705,6.493506,7.232084
8706,5.084763,4.027132
8707,5.555556,4.4
8708,5.0,4.658824
8709,7.218045,4.18899
8710,10.076413,7.755102
8711,11.388873,10.040691
8712,6.357616,3.931021
8713,8.0,5.066667
8714,8.0,5.066667
8715,22.013444,6.760611
8716,7.68629,9.170105
8717,14.624465,8.92185
8718,22.148394,14.702504
8719,15.849206,8.888889
8720,10.500066,5.818182
8721,54.012346,10.039216
8722,81.088908,72.218461
8723,16.296124,19.98002
8724,21.336585,13.887081
8725,15.135135,12.536238
8726,16.470588,13.150865
8727,22.539667,8.393102
8728,49.085038,43.241827
8729,14.917561,9.275656
8730,16.946003,8.954738
8731,25.4514,20.076046
8732,35.246377,27.5
8733,29.673913,18.839113
8734,26.331526,39.665324
8735,26.336607,15.17037
8736,31.772264,30.065475
8737,63.838743,83.374043
8738,43.68,73.431337
8739,206.557044,128.619048
8740,912.760709,559.850762
8741,396.454315,105.971438
8742,207.198493,147.0172
8743,600.649351,116.172043
8744,852.177554,150.055556
8745,64.399714,70.060606
8746,115.516616,141.618072
8747,98.703033,70.365095
8748,86.25,81.706507
8749,202.990929,145.408805
8750,232.58427,178.76473
8751,83.848364,134.045669
8752,334.668866,572.784157
8753,51.860779,101.408519
8754,98.34249,194.853801
8755,77.454545,151.454545
8756,79.875499,138.833333
8757,65.071174,158.210434
8758,90.477251,223.468753
8759,41.624458,100.625335
8760,63.023472,147.802245
8761,57.742409,143.75
8762,48.76,132.692308
8763,37.826866,182.212819
8764,57.284415,446.608281
8765,37.270588,160.798252
8766,52.063304,297.175719
8767,35.2,172.251852
8768,37.270588,178.876923
8769,31.390478,155.177832
8770,40.07988,260.43956
8771,29.587629,126.06383
8772,35.09158,169.941202
8773,28.7,148.125
8774,28.7,139.411765
8775,62.698265,332.463068
8776,83.796954,461.559243
8777,49.717154,269.763158
8778,70.688762,306.49405
8779,48.533333,315.415385
8780,43.68,241.2
8781,185.938069,1035.00761
8782,56.501428,276.576615
8783,96.94207,775.184496
8784,64.581435,252.210748
8785,68.510067,533.289305
8786,78.121652,572.111765
8787,106.293031,424.793775
8788,113.908485,431.919576
8789,37.880418,283.311873
8790,116.125627,216.371655
8791,34.623178,156.150538
8792,34.064296,179.283951
8793,305.797917,436.531713
8794,1015.420561,580.865604
8795,27.506329,66.666667
8796,29.782218,60.508269
8797,51.738095,97.142857
8798,79.986749,102.0
8799,34.890898,16.238806
8800,136.273398,29.519654
8801,16.203001,19.322299
8802,14.784615,19.22506
8803,22.007466,15.111111
8804,31.0,16.0
8805,24.161074,34.238806
8806,81.841432,109.760766
8807,23.380039,34.464109
8808,81.591025,116.040265
8809,22.153846,30.586667
8810,22.153846,30.586667
8811,113.41758,135.462451
8812,32727.272727,14571.428571
8813,54.787108,63.761386
8814,103.040326,114.160848
8815,88.043478,82.915594
8816,123.25953,154.841508
8817,65.399673,102.916082
8818,671.59581,668.884781
8819,358.493669,357.882244
8820,221.882952,421.199659
8821,576.414595,529.354398
8822,236.840676,316.317016
8823,130.088136,234.233144
8824,530.289631,523.020092
8825,309.743656,174.340031
8826,150.494118,238.89872
8827,391.751735,382.713608
8828,190.925373,215.0
8829,420.849793,599.775407
8830,15941.605839,16087.349398
8831,147.567568,126.81039
8832,123.219273,167.708104
8833,220.661783,265.999303
8834,677.52443,807.041402
8835,368.208352,490.863579
8836,560.364465,276.015764
8837,14954.407295,4387.024609
8838,718.667835,925.873466
8839,1006.958657,1180.140421
8840,739.62718,640.989322
8841,59.280871,75.181328
8842,135.037429,69.430927
8843,2447.385837,710.873388
8844,64.020221,88.639977
8845,146.682004,100.020619
8846,149.916893,90.956818
8847,52.301075,50.171821
8848,59.278036,46.530157
8849,469.40745,392.737054
8850,60.70136,55.860578
8851,378.344742,86.979834
8852,285.949442,69.52381
8853,4.5,8.113411
8854,14.924754,13.05798
8855,59.780804,66.09789
8856,8.358874,12.293713
8857,6.967697,10.514286
8858,8.0,11.323077
8859,2.065972,9.356269
8860,2.231264,5.236316
8861,1.863335,13.273419
8862,4.384834,23.250182
8863,2.531915,49.004594
8864,3.914474,58.411926
8865,8.042066,11.531175
8866,3.279929,4.085325
8867,9.274949,9.946714
8868,5.509642,6.949615
8869,24.685497,32.794565
8870,34.747745,42.257772
8871,7.921715,13.050988
8872,20.772873,33.870164
8873,5.649248,7.066403
8874,314.814815,404.761905
8875,17.534812,21.243361
8876,11.445885,17.219549
8877,26.92955,35.181404
8878,47.417443,91.540662
8879,2.258065,4.174509
8880,8.185938,19.662921
8881,2.776882,5.419399
8882,3.862069,9.774403
8883,8.976277,5.272077
8884,1.730353,1.651528
8885,1.632241,1.373986
8886,5.790308,5.589566
8887,1.68,1.527273
8888,2.04878,1.826087
8889,2.1361,2.753791
8890,9.171307,9.71456
8891,0.803582,1.085573
8892,2.310422,3.145509
8893,1.302326,1.408696
8894,1.217391,1.35
8895,1.013791,0.731252
8896,1.280748,0.864706
8897,1.053019,0.803715
8898,2.405315,1.625038
8899,0.9,0.771429
8900,0.84,0.635294
8901,1.3,0.416527
8902,2.193306,0.617146
8903,3.579418,1.421464
8904,2.148494,0.476821
8905,1.386667,0.4
8906,1.223529,0.423529
8907,2.907546,2.265184
8908,7.066898,3.749609
8909,7.057307,7.363469
8910,20.72952,4.970145
8911,4.378947,1.92
8912,3.328,1.694118
8913,5.353846,5.566156
8914,11.371063,13.310654
8915,41.86718,46.096307
8916,10.571595,10.145285
8917,4.833333,5.477778
8918,5.117647,5.8
8919,170.945798,26.708483
8920,32.033884,14.821053
8921,20.635762,13.2
8922,32.206718,17.490104
8923,25.264728,14.08
8924,31.16,12.423529
8925,85.948354,49.073064
8926,29.849256,15.903589
8927,62.676868,36.991369
8928,29.391527,16.170182
8929,26.577778,13.846154
8930,32.618182,16.875105
8931,88.537142,37.236373
8932,68.401561,28.038925
8933,111.647531,52.211302
8934,36.967385,15.905901
8935,44.626786,20.695652
8936,55.04,20.695652
8937,1264.25242,717.58794
8938,137.890579,53.437114
8939,191.974737,65.214413
8940,131.092687,65.432551
8941,122.99857,47.744826
8942,233.835135,88.388215
8943,185.40861,135.968497
8944,137.841153,57.166063
8945,164.178423,61.483672
8946,92.506367,63.583614
8947,75.705263,34.857143
8948,105.764706,45.185185
8949,52.898911,30.945455
8950,183.526012,105.100655
8951,73.152,45.007404
8952,52.251429,30.289728
8953,97.276596,49.412584
8954,118.753247,56.733333
8955,85.936396,57.208238
8956,733.634992,410.814607
8957,292.818012,202.26817
8958,1052.813853,1019.874477
8959,199.638811,112.24529
8960,198.985436,130.0
8961,128.0594,76.910345
8962,231.617342,82.169172
8963,3005.91716,1008.683068
8964,204.568751,140.396817
8965,623.451969,199.242478
8966,697.27976,189.016949
8967,51.335952,33.599851
8968,174.929312,328.51711
8969,130.131464,100.287863
8970,88.219217,308.880309
8971,141.172891,95.053688
8972,172.34655,60.0
8973,23.36549,17.058824
8974,107.729976,62.898538
8975,137.20395,90.744102
8976,34.571135,25.838412
8977,205.493161,107.208872
8978,250.610252,137.128807
8979,112.085317,108.478112
8980,157.063337,217.232376
8981,178.634575,136.55014
8982,292.573564,134.274763
8983,164.254248,94.634174
8984,161.710037,88.746667
8985,117.34288,107.936508
8986,798.791918,763.358779
8987,497.148043,724.328931
8988,207.241286,169.932027
8989,319.796531,250.20237
8990,333.65234,238.982217
8991,173.479225,143.941147
8992,2872.306464,1987.859425
8993,123.56233,120.171508
8994,331.277614,262.686819
8995,134.170892,95.356322
8996,101.859452,82.96
8997,23.319918,16.198851
8998,29.141129,17.459432
8999,31.962255,18.834478
9000,21.562504,14.239389
9001,33.267488,19.833333
9002,38.340426,23.8
9003,27.766376,10.029349
9004,139.326387,61.551553
9005,24.548521,8.930041
9006,26.312779,9.457604
9007,21.904762,7.715556
9008,33.495471,12.055556
9009,7.021738,3.090508
9010,15.288903,6.81431
9011,4.086957,1.538462
9012,5.564764,2.17594
9013,5.371429,2.074074
9014,5.784615,2.434783
9015,0.962495,0.588235
9016,1.876613,1.195858
9017,1.035294,0.593218
9018,0.99435,0.619471
9019,1.173333,0.769231
9020,1.173333,0.8
9021,2.082845,1.079995
9022,2.714671,1.311834
9023,2.306306,1.224636
9024,2.057878,1.135718
9025,2.0,1.028571
9026,1.882353,0.96
9027,4.05979,2.406417
9028,8.165862,3.744851
9029,3.347826,2.089573
9030,2.390043,1.367553
9031,2.887518,2.093023
9032,4.442265,2.621385
9033,9.985957,6.359662
9034,30.754445,32.393348
9035,5.950167,3.936939
9036,6.515852,4.645472
9037,5.565217,3.632413
9038,6.530612,5.463415
9039,8.143284,18.726101
9040,8.857143,29.124236
9041,11.366667,42.474827
9042,8.421836,26.702482
9043,8.27957,26.066667
9044,16.382979,53.318182
9045,13.075521,41.985445
9046,12.0,44.150943
9047,14.347826,53.181818
9048,52.745381,246.781449
9049,12.560266,52.241869
9050,20.125,89.214119
9051,449.888227,810.286586
9052,198.088832,387.35219
9053,168.881119,363.316558
9054,143.804348,163.525424
9055,122.551063,167.540722
9056,93.388235,128.64
9057,2892.363199,382.083333
9058,239.006211,206.954919
9059,1504.065041,1200.785683
9060,1179.365301,191.920026
9061,118.559744,91.098039
9062,290.896552,130.669567
9063,545.432017,193.649283
9064,352.988346,585.1654
9065,134.755102,245.517241
9066,69.232593,63.327726
9067,101.051383,66.547232
9068,61.32,56.09
9069,98.382749,242.058553
9070,210.022329,301.679369
9071,471.194605,2475.373547
9072,318.972659,307.980272
9073,829.642045,575.633052
9074,6446.511628,5984.988453
9075,188.339626,177.86521
9076,98.057143,78.78369
9077,410.972027,446.63998
9078,1063.432836,890.18729
9079,142.5,131.301207
9080,528.290229,453.256174
9081,250.470557,202.970872
9082,82.517606,77.733333
9083,93.15,81.348837
9084,119.27982,141.543214
9085,22.467465,26.181818
9086,29.812686,37.800236
9087,18.666492,47.084461
9088,33.421284,81.262822
9089,26.091733,86.424242
9090,19.240295,34.662162
9091,26.051963,67.660248
9092,13.418182,34.977273
9093,20.496937,24.342746
9094,45.588086,62.23961
9095,10.588235,20.416667
9096,4.01194,9.225866
9097,4.550009,12.08039
9098,3.36,6.6
9099,13.63351,9.896493
9100,11.526066,8.259846
9101,6.909091,6.9
9102,2.904243,4.638526
9103,4.903792,7.570678
9104,2.470588,4.117647
9105,4.334796,3.886579
9106,4.83634,4.413544
9107,4.917647,4.376471
9108,5.581395,5.205802
9109,6.824593,6.822563
9110,6.923077,6.261538
9111,91.609714,147.20426
9112,269.922879,555.236729
9113,58.155636,95.343681
9114,112.293144,115.975216
9115,53.745191,45.444949
9116,37.623762,40.701522
9117,3238.095238,2573.964497
9118,72.533333,60.129382
9119,6996.784566,3595.041322
9120,99.554176,86.318937
9121,47.693511,45.313208
9122,298.876673,223.729319
9123,67.042648,108.786611
9124,35.524827,41.751642
9125,76.014984,119.435895
9126,384.402946,408.598657
9127,114.135103,132.225902
9128,408.95418,329.275211
9129,11.232124,18.257729
9130,8.768633,13.554736
9131,8.96,11.244898
9132,9.6,11.235111
9133,10.242493,13.153843
9134,8.509091,9.966667
9135,12.582987,8.832442
9136,10.65923,8.021242
9137,8.094118,6.823529
9138,61.444272,61.708861
9139,81.770884,81.537472
9140,49.9805,51.341772
9141,56.038462,55.956107
9142,18.051391,18.561729
9143,19.426667,24.476923
9144,262.788569,216.522923
9145,91.375225,77.864838
9146,186.503067,156.260237
9147,207.389445,201.52116
9148,46.174611,43.10165
9149,92.857143,88.571429
9150,457.67008,427.319211
9151,125.031161,161.179226
9152,335.488666,376.872282
9153,906.826109,264.8614
9154,101.066193,110.2
9155,147.567568,135.863014
9156,443.747648,364.739629
9157,114.046257,93.94047
9158,206.099088,163.259259
9159,8.143284,18.726101
9160,8.857143,29.124236
9161,11.366667,42.474827
9162,8.421836,26.702482
9163,8.27957,26.066667
9164,16.382979,53.318182
9165,13.075521,41.985445
9166,12.0,44.150943
9167,14.347826,53.181818
9168,52.745381,246.781449
9169,12.560266,52.241869
9170,20.125,89.214119
9171,449.888227,810.286586
9172,198.088832,387.35219
9173,168.881119,363.316558
9174,143.804348,163.525424
9175,122.551063,167.540722
9176,93.388235,128.64
9177,2892.363199,382.083333
9178,239.006211,206.954919
9179,1504.065041,1200.785683
9180,1179.365301,191.920026
9181,118.559744,91.098039
9182,290.896552,130.669567
9183,545.432017,193.649283
9184,352.988346,585.1654
9185,134.755102,245.517241
9186,69.232593,63.327726
9187,101.051383,66.547232
9188,61.32,56.09
9189,63.968985,146.591492
9190,73.967536,776.420399
9191,74.250464,210.150632
9192,45.297576,63.044776
9193,52.717332,106.666667
9194,43.68,81.230769
9195,74.76,127.96875
9196,88.425933,113.797416
9197,228.335234,386.86821
9198,477.697575,417.173913
9199,576.673866,664.6578
9200,17092.715232,13785.91954
9201,13838.150289,8507.157464
9202,305.801804,241.359971
9203,6480.779643,3735.40856
9204,8830.841857,3385.146805
9205,685.72825,415.324631
9206,4522.159549,1323.60886
9207,540.277965,282.622533
9208,738.268646,588.619213
9209,574.998205,294.805659
9210,281.738552,249.332146
9211,905.882353,424.714329
9212,612.387532,201.27474
9213,64.428571,38.380633
9214,153.401361,41.767068
9215,53.058824,20.8
9216,15.71348,11.573372
9217,15.831579,11.972434
9218,15.04,9.92
9219,2.658985,1.95
9220,2.693878,1.95
9221,2.64,1.95
9222,9.771429,4.21034
9223,7.051546,3.363636
9224,9.12,3.917647
9225,9.6,7.616401
9226,8.226804,6.103093
9227,7.98,5.92
9228,33.89663,19.573921
9229,43.502156,24.275862
9230,52.55631,25.882353
9231,31.773205,20.479722
9232,25.081081,14.015417
9233,32.676056,19.800198
9234,24.410256,16.736085
9235,22.027247,13.006121
9236,27.674419,12.832175
9237,69.109884,65.414447
9238,64.922481,59.046816
9239,43.096598,31.111111
9240,39.624199,51.641461
9241,253.393665,39.935343
9242,43.261803,12.475124
9243,12.348993,4.105988
9244,55.825243,9.084051
9245,8.658824,3.4
9246,11.91938,8.494187
9247,9.806122,6.709677
9248,9.61,7.341176
9249,80.64,141.259564
9250,222.721414,2401.043932
9251,172.8,1965.811966
9252,31.515152,31.137006
9253,66.262297,241.429971
9254,137.166974,159.572746
9255,61.610667,38.666667
9256,60.395667,25.934959
9257,293.555601,166.95015
9258,33.041969,7.722811
9259,26.987342,6.624204
9260,34.112,8.32
9261,527.555346,47.14863
9262,142.336694,16.636035
9263,873.180873,71.128573
9264,165.46177,20.363636
9265,97.536195,15.269347
9266,460.984394,47.227926
9267,113.723785,19.511943
9268,107.659669,22.516873
9269,63.750398,10.053333
9270,73.294532,11.286221
9271,39.259044,8.685714
9272,34.656,7.152941
9273,97.414704,46.552592
9274,734.536082,131.322094
9275,154.182855,66.765913
9276,36.606892,32.772796
9277,75.151642,144.038201
9278,58.408163,88.835165
9279,106.400164,43.548951
9280,106.236559,30.862056
9281,131.733333,84.727891
9282,281.191489,70.736842
9283,200.430708,44.296496
9284,255.791898,59.733333
9285,163.438806,33.986168
9286,155.798627,35.137255
9287,161.035294,48.872727
9288,5415.314402,671.399071
9289,152.557143,40.72717
9290,410.730769,133.207006
9291,4072.559367,808.283233
9292,153.188322,46.47322
9293,348.53788,84.027778
9294,46.845553,20.906188
9295,34.8,26.782236
9296,30.309482,13.75
9297,12.696241,13.066646
9298,16.256825,20.066667
9299,11.88,12.04
9300,10.416071,20.430108
9301,18.108252,51.420839
9302,9.1,111.085126
9303,3.312465,10.191161
9304,6.716802,25.888444
9305,4.045135,62.971091
9306,2.626866,3.333333
9307,2.105994,2.405229
9308,1.76,2.164706
9309,13.63351,9.896493
