bb_idx,MT_TransHLA,WT_TransHLA
7720,0.127562,0.114697
7721,0.127562,0.114697
7722,0.127562,0.114697
7723,0.454869,0.222322
7724,0.454869,0.222322
7725,0.454869,0.222322
7726,0.454869,0.222322
7727,0.091059,0.048773
7728,0.091059,0.048773
7729,0.091059,0.048773
7730,0.091059,0.048773
7731,0.712382,0.477011
7732,0.712382,0.477011
7733,0.712382,0.477011
7734,0.712382,0.477011
7735,0.582149,0.407116
7736,0.582149,0.407116
7737,0.582149,0.407116
7738,0.582149,0.407116
7739,0.824819,0.181215
7740,0.824819,0.181215
7741,0.824819,0.181215
7742,0.824819,0.181215
7743,0.239444,0.182
7744,0.239444,0.182
7745,0.239444,0.182
7746,0.239444,0.182
7747,0.055511,0.023971
7748,0.055511,0.023971
7749,0.055511,0.023971
7750,0.055511,0.023971
7751,0.354458,0.379234
7752,0.354458,0.379234
7753,0.354458,0.379234
7754,0.354458,0.379234
7755,0.334636,0.323758
7756,0.334636,0.323758
7757,0.334636,0.323758
7758,0.334636,0.323758
7759,0.939932,0.956718
7760,0.939932,0.956718
7761,0.939932,0.956718
7762,0.939932,0.956718
7763,0.369848,0.483998
7764,0.369848,0.483998
7765,0.369848,0.483998
7766,0.369848,0.483998
7767,0.994089,0.99208
7768,0.994089,0.99208
7769,0.994089,0.99208
7770,0.994089,0.99208
7771,0.057817,0.520641
7772,0.057817,0.520641
7773,0.057817,0.520641
7774,0.057817,0.520641
7775,0.516535,0.168519
7776,0.516535,0.168519
7777,0.516535,0.168519
7778,0.516535,0.168519
7779,0.005215,0.015859
7780,0.005215,0.015859
7781,0.005215,0.015859
7782,0.005215,0.015859
7783,0.065959,0.043412
7784,0.065959,0.043412
7785,0.065959,0.043412
7786,0.065959,0.043412
7787,0.022555,0.017408
7788,0.022555,0.017408
7789,0.022555,0.017408
7790,0.022555,0.017408
7791,0.0488,0.028473
7792,0.0488,0.028473
7793,0.0488,0.028473
7794,0.0488,0.028473
7795,0.037128,0.020577
7796,0.037128,0.020577
7797,0.037128,0.020577
7798,0.037128,0.020577
7799,0.078691,0.055886
7800,0.078691,0.055886
7801,0.078691,0.055886
7802,0.078691,0.055886
7803,0.19158,0.145611
7804,0.19158,0.145611
7805,0.19158,0.145611
7806,0.19158,0.145611
7807,0.772526,0.802797
7808,0.772526,0.802797
7809,0.772526,0.802797
7810,0.772526,0.802797
7811,0.043671,0.031821
7812,0.043671,0.031821
7813,0.043671,0.031821
7814,0.043671,0.031821
7815,0.397972,0.456538
7816,0.397972,0.456538
7817,0.397972,0.456538
7818,0.397972,0.456538
7819,0.080709,0.057107
7820,0.080709,0.057107
7821,0.080709,0.057107
7822,0.080709,0.057107
7823,0.221095,0.46717
7824,0.221095,0.46717
7825,0.221095,0.46717
7826,0.221095,0.46717
7827,0.498493,0.750566
7828,0.498493,0.750566
7829,0.498493,0.750566
7830,0.498493,0.750566
7831,0.170311,0.149656
7832,0.170311,0.149656
7833,0.170311,0.149656
7834,0.170311,0.149656
7835,0.271904,0.283979
7836,0.271904,0.283979
7837,0.271904,0.283979
7838,0.271904,0.283979
7839,0.957355,0.952261
7840,0.957355,0.952261
7841,0.957355,0.952261
7842,0.957355,0.952261
7843,0.293144,0.364548
7844,0.293144,0.364548
7845,0.293144,0.364548
7846,0.293144,0.364548
7847,0.330007,0.262872
7848,0.330007,0.262872
7849,0.330007,0.262872
7850,0.330007,0.262872
7851,0.214308,0.690341
7852,0.214308,0.690341
7853,0.214308,0.690341
7854,0.214308,0.690341
7855,0.044154,0.060408
7856,0.044154,0.060408
7857,0.044154,0.060408
7858,0.044154,0.060408
7859,0.824819,0.181215
7860,0.824819,0.181215
7861,0.824819,0.181215
7862,0.824819,0.181215
7863,0.239444,0.182
7864,0.239444,0.182
7865,0.239444,0.182
7866,0.239444,0.182
7867,0.055511,0.023971
7868,0.055511,0.023971
7869,0.055511,0.023971
7870,0.055511,0.023971
7871,0.354458,0.379234
7872,0.354458,0.379234
7873,0.354458,0.379234
7874,0.354458,0.379234
7875,0.334636,0.323758
7876,0.334636,0.323758
7877,0.334636,0.323758
7878,0.334636,0.323758
7879,0.939932,0.956718
7880,0.939932,0.956718
7881,0.939932,0.956718
7882,0.939932,0.956718
7883,0.369848,0.483998
7884,0.369848,0.483998
7885,0.369848,0.483998
7886,0.369848,0.483998
7887,0.994089,0.99208
7888,0.994089,0.99208
7889,0.994089,0.99208
7890,0.994089,0.99208
7891,0.057817,0.520641
7892,0.057817,0.520641
7893,0.057817,0.520641
7894,0.057817,0.520641
7895,0.516535,0.168519
7896,0.516535,0.168519
7897,0.516535,0.168519
7898,0.516535,0.168519
7899,0.284102,0.350306
7900,0.284102,0.350306
7901,0.284102,0.350306
7902,0.284102,0.350306
7903,0.019222,0.027485
7904,0.019222,0.027485
7905,0.019222,0.027485
7906,0.019222,0.027485
7907,0.391591,0.340027
7908,0.391591,0.340027
7909,0.391591,0.340027
7910,0.391591,0.340027
7911,0.290864,0.318396
7912,0.290864,0.318396
7913,0.290864,0.318396
7914,0.290864,0.318396
7915,0.102872,0.096938
7916,0.102872,0.096938
7917,0.102872,0.096938
7918,0.102872,0.096938
7919,0.056252,0.035347
7920,0.056252,0.035347
7921,0.056252,0.035347
7922,0.056252,0.035347
7923,0.107055,0.111083
7924,0.107055,0.111083
7925,0.107055,0.111083
7926,0.107055,0.111083
7927,0.38723,0.289516
7928,0.38723,0.289516
7929,0.38723,0.289516
7930,0.38723,0.289516
7931,0.24274,0.285419
7932,0.24274,0.285419
7933,0.24274,0.285419
7934,0.24274,0.285419
7935,0.623761,0.807789
7936,0.623761,0.807789
7937,0.623761,0.807789
7938,0.623761,0.807789
7939,0.784764,0.114197
7940,0.784764,0.114197
7941,0.784764,0.114197
7942,0.784764,0.114197
7943,0.517778,0.422952
7944,0.517778,0.422952
7945,0.517778,0.422952
7946,0.517778,0.422952
7947,0.382752,0.194299
7948,0.382752,0.194299
7949,0.382752,0.194299
7950,0.382752,0.194299
7951,0.033671,0.011715
7952,0.033671,0.011715
7953,0.033671,0.011715
7954,0.033671,0.011715
7955,0.224804,0.286471
7956,0.224804,0.286471
7957,0.224804,0.286471
7958,0.224804,0.286471
7959,0.128501,0.122248
7960,0.128501,0.122248
7961,0.128501,0.122248
7962,0.128501,0.122248
7963,0.044,0.046032
7964,0.044,0.046032
7965,0.044,0.046032
7966,0.044,0.046032
7967,0.222634,0.193771
7968,0.222634,0.193771
7969,0.222634,0.193771
7970,0.222634,0.193771
7971,0.715504,0.74831
7972,0.715504,0.74831
7973,0.715504,0.74831
7974,0.715504,0.74831
7975,0.075405,0.02209
7976,0.075405,0.02209
7977,0.075405,0.02209
7978,0.075405,0.02209
7979,0.017064,0.056054
7980,0.017064,0.056054
7981,0.017064,0.056054
7982,0.017064,0.056054
7983,0.109812,0.047293
7984,0.109812,0.047293
7985,0.109812,0.047293
7986,0.109812,0.047293
7987,0.043648,0.018883
7988,0.043648,0.018883
7989,0.043648,0.018883
7990,0.043648,0.018883
7991,0.091588,0.019442
7992,0.091588,0.019442
7993,0.091588,0.019442
7994,0.091588,0.019442
7995,0.276297,0.133452
7996,0.276297,0.133452
7997,0.276297,0.133452
7998,0.276297,0.133452
7999,0.188018,0.046356
8000,0.188018,0.046356
8001,0.188018,0.046356
8002,0.188018,0.046356
8003,0.911376,0.600376
8004,0.911376,0.600376
8005,0.911376,0.600376
8006,0.911376,0.600376
8007,0.306978,0.176153
8008,0.306978,0.176153
8009,0.306978,0.176153
8010,0.306978,0.176153
8011,0.020645,0.022517
8012,0.020645,0.022517
8013,0.020645,0.022517
8014,0.020645,0.022517
8015,0.228932,0.233118
8016,0.228932,0.233118
8017,0.228932,0.233118
8018,0.228932,0.233118
8019,0.100438,0.176622
8020,0.100438,0.176622
8021,0.100438,0.176622
8022,0.138232,0.058216
8023,0.138232,0.058216
8024,0.138232,0.058216
8025,0.037508,0.028233
8026,0.037508,0.028233
8027,0.037508,0.028233
8028,0.2876,0.21614
8029,0.2876,0.21614
8030,0.2876,0.21614
8031,0.702969,0.591546
8032,0.702969,0.591546
8033,0.702969,0.591546
8034,0.682946,0.30597
8035,0.682946,0.30597
8036,0.682946,0.30597
8037,0.153222,0.089581
8038,0.153222,0.089581
8039,0.153222,0.089581
8040,0.894421,0.799847
8041,0.894421,0.799847
8042,0.894421,0.799847
8043,0.395219,0.099209
8044,0.395219,0.099209
8045,0.395219,0.099209
8046,0.0835,0.102597
8047,0.0835,0.102597
8048,0.0835,0.102597
8049,0.820209,0.170912
8050,0.820209,0.170912
8051,0.820209,0.170912
8052,0.833553,0.92027
8053,0.833553,0.92027
8054,0.833553,0.92027
8055,0.845108,0.767935
8056,0.845108,0.767935
8057,0.845108,0.767935
8058,0.080851,0.106434
8059,0.080851,0.106434
8060,0.080851,0.106434
8061,0.190736,0.246118
8062,0.190736,0.246118
8063,0.190736,0.246118
8064,0.423939,0.449296
8065,0.423939,0.449296
8066,0.423939,0.449296
8067,0.143658,0.190562
8068,0.143658,0.190562
8069,0.143658,0.190562
8070,0.983796,0.968925
8071,0.983796,0.968925
8072,0.983796,0.968925
8073,0.838638,0.815446
8074,0.838638,0.815446
8075,0.838638,0.815446
8076,0.988005,0.99492
8077,0.988005,0.99492
8078,0.988005,0.99492
8079,0.849222,0.871865
8080,0.849222,0.871865
8081,0.849222,0.871865
8082,0.333081,0.310252
8083,0.333081,0.310252
8084,0.333081,0.310252
8085,0.46784,0.418458
8086,0.46784,0.418458
8087,0.46784,0.418458
8088,0.772354,0.618079
8089,0.772354,0.618079
8090,0.772354,0.618079
8091,0.747251,0.648565
8092,0.747251,0.648565
8093,0.747251,0.648565
8094,0.491369,0.481802
8095,0.491369,0.481802
8096,0.491369,0.481802
8097,0.462193,0.454293
8098,0.462193,0.454293
8099,0.462193,0.454293
8100,0.742396,0.905828
8101,0.742396,0.905828
8102,0.742396,0.905828
8103,0.138037,0.170704
8104,0.138037,0.170704
8105,0.138037,0.170704
8106,0.170971,0.10683
8107,0.170971,0.10683
8108,0.170971,0.10683
8109,0.109202,0.612019
8110,0.109202,0.612019
8111,0.109202,0.612019
8112,0.979466,0.968031
8113,0.979466,0.968031
8114,0.979466,0.968031
8115,0.069585,0.057094
8116,0.069585,0.057094
8117,0.069585,0.057094
8118,0.098521,0.138498
8119,0.098521,0.138498
8120,0.098521,0.138498
8121,0.028282,0.018044
8122,0.028282,0.018044
8123,0.028282,0.018044
8124,0.024952,0.024407
8125,0.024952,0.024407
8126,0.024952,0.024407
8127,0.028829,0.0252
8128,0.028829,0.0252
8129,0.028829,0.0252
8130,0.884677,0.917813
8131,0.884677,0.917813
8132,0.884677,0.917813
8133,0.226721,0.144124
8134,0.226721,0.144124
8135,0.226721,0.144124
8136,0.047711,0.087306
8137,0.047711,0.087306
8138,0.047711,0.087306
8139,0.0294,0.021037
8140,0.0294,0.021037
8141,0.0294,0.021037
8142,0.016062,0.018505
8143,0.016062,0.018505
8144,0.016062,0.018505
8145,0.628258,0.502548
8146,0.628258,0.502548
8147,0.628258,0.502548
8148,0.411714,0.465551
8149,0.411714,0.465551
8150,0.411714,0.465551
8151,0.205509,0.372847
8152,0.205509,0.372847
8153,0.205509,0.372847
8154,0.138976,0.143121
8155,0.138976,0.143121
8156,0.138976,0.143121
8157,0.173734,0.137001
8158,0.173734,0.137001
8159,0.173734,0.137001
8160,0.326848,0.37459
8161,0.326848,0.37459
8162,0.326848,0.37459
8163,0.13491,0.100422
8164,0.13491,0.100422
8165,0.13491,0.100422
8166,0.536246,0.627423
8167,0.536246,0.627423
8168,0.536246,0.627423
8169,0.020711,0.020511
8170,0.020711,0.020511
8171,0.020711,0.020511
8172,0.004945,0.003293
8173,0.004945,0.003293
8174,0.004945,0.003293
8175,0.0917,0.052254
8176,0.0917,0.052254
8177,0.0917,0.052254
8178,0.111496,0.108821
8179,0.111496,0.108821
8180,0.111496,0.108821
8181,0.940465,0.972479
8182,0.940465,0.972479
8183,0.940465,0.972479
8184,0.069466,0.106257
8185,0.069466,0.106257
8186,0.069466,0.106257
8187,0.062858,0.081078
8188,0.062858,0.081078
8189,0.062858,0.081078
8190,0.052281,0.090357
8191,0.052281,0.090357
8192,0.052281,0.090357
8193,0.245969,0.203771
8194,0.245969,0.203771
8195,0.245969,0.203771
8196,0.005744,0.008901
8197,0.005744,0.008901
8198,0.005744,0.008901
8199,0.405745,0.009041
8200,0.405745,0.009041
8201,0.405745,0.009041
8202,0.405745,0.009041
8203,0.405745,0.009041
8204,0.405745,0.009041
8205,0.825291,0.247004
8206,0.825291,0.247004
8207,0.825291,0.247004
8208,0.825291,0.247004
8209,0.825291,0.247004
8210,0.825291,0.247004
8211,0.060878,0.042172
8212,0.060878,0.042172
8213,0.060878,0.042172
8214,0.060878,0.042172
8215,0.060878,0.042172
8216,0.060878,0.042172
8217,0.165716,0.22858
8218,0.165716,0.22858
8219,0.165716,0.22858
8220,0.165716,0.22858
8221,0.165716,0.22858
8222,0.165716,0.22858
8223,0.984377,0.9919
8224,0.984377,0.9919
8225,0.984377,0.9919
8226,0.984377,0.9919
8227,0.984377,0.9919
8228,0.984377,0.9919
8229,0.261372,0.205849
8230,0.261372,0.205849
8231,0.261372,0.205849
8232,0.261372,0.205849
8233,0.261372,0.205849
8234,0.261372,0.205849
8235,0.319011,0.662287
8236,0.319011,0.662287
8237,0.319011,0.662287
8238,0.319011,0.662287
8239,0.319011,0.662287
8240,0.319011,0.662287
8241,0.772861,0.440962
8242,0.772861,0.440962
8243,0.772861,0.440962
8244,0.772861,0.440962
8245,0.772861,0.440962
8246,0.772861,0.440962
8247,0.981791,0.865442
8248,0.981791,0.865442
8249,0.981791,0.865442
8250,0.981791,0.865442
8251,0.981791,0.865442
8252,0.981791,0.865442
8253,0.375435,0.226017
8254,0.375435,0.226017
8255,0.375435,0.226017
8256,0.375435,0.226017
8257,0.375435,0.226017
8258,0.375435,0.226017
8259,0.468451,0.509042
8260,0.468451,0.509042
8261,0.468451,0.509042
8262,0.468451,0.509042
8263,0.468451,0.509042
8264,0.468451,0.509042
8265,0.480611,0.68894
8266,0.480611,0.68894
8267,0.480611,0.68894
8268,0.480611,0.68894
8269,0.480611,0.68894
8270,0.480611,0.68894
8271,0.73018,0.806413
8272,0.73018,0.806413
8273,0.73018,0.806413
8274,0.73018,0.806413
8275,0.73018,0.806413
8276,0.73018,0.806413
8277,0.52281,0.558169
8278,0.52281,0.558169
8279,0.52281,0.558169
8280,0.52281,0.558169
8281,0.52281,0.558169
8282,0.52281,0.558169
8283,0.62447,0.812227
8284,0.62447,0.812227
8285,0.62447,0.812227
8286,0.62447,0.812227
8287,0.62447,0.812227
8288,0.62447,0.812227
8289,0.26194,0.42556
8290,0.26194,0.42556
8291,0.26194,0.42556
8292,0.26194,0.42556
8293,0.26194,0.42556
8294,0.26194,0.42556
8295,0.067724,0.201519
8296,0.067724,0.201519
8297,0.067724,0.201519
8298,0.067724,0.201519
8299,0.067724,0.201519
8300,0.067724,0.201519
8301,0.28986,0.38908
8302,0.28986,0.38908
8303,0.28986,0.38908
8304,0.28986,0.38908
8305,0.28986,0.38908
8306,0.28986,0.38908
8307,0.791353,0.880176
8308,0.791353,0.880176
8309,0.791353,0.880176
8310,0.791353,0.880176
8311,0.791353,0.880176
8312,0.791353,0.880176
8313,0.312027,0.303296
8314,0.312027,0.303296
8315,0.312027,0.303296
8316,0.312027,0.303296
8317,0.312027,0.303296
8318,0.312027,0.303296
8319,0.26974,0.153392
8320,0.26974,0.153392
8321,0.26974,0.153392
8322,0.26974,0.153392
8323,0.26974,0.153392
8324,0.26974,0.153392
8325,0.357912,0.146396
8326,0.357912,0.146396
8327,0.357912,0.146396
8328,0.357912,0.146396
8329,0.357912,0.146396
8330,0.357912,0.146396
8331,0.147241,0.047462
8332,0.147241,0.047462
8333,0.147241,0.047462
8334,0.147241,0.047462
8335,0.147241,0.047462
8336,0.147241,0.047462
8337,0.714403,0.406249
8338,0.714403,0.406249
8339,0.714403,0.406249
8340,0.714403,0.406249
8341,0.714403,0.406249
8342,0.714403,0.406249
8343,0.181039,0.062703
8344,0.181039,0.062703
8345,0.181039,0.062703
8346,0.181039,0.062703
8347,0.181039,0.062703
8348,0.181039,0.062703
8349,0.57543,0.245217
8350,0.57543,0.245217
8351,0.57543,0.245217
8352,0.57543,0.245217
8353,0.57543,0.245217
8354,0.57543,0.245217
8355,0.764141,0.742666
8356,0.764141,0.742666
8357,0.764141,0.742666
8358,0.764141,0.742666
8359,0.764141,0.742666
8360,0.764141,0.742666
8361,0.087025,0.035344
8362,0.087025,0.035344
8363,0.087025,0.035344
8364,0.087025,0.035344
8365,0.087025,0.035344
8366,0.087025,0.035344
8367,0.085289,0.071268
8368,0.085289,0.071268
8369,0.085289,0.071268
8370,0.085289,0.071268
8371,0.085289,0.071268
8372,0.085289,0.071268
8373,0.052761,0.034028
8374,0.052761,0.034028
8375,0.052761,0.034028
8376,0.052761,0.034028
8377,0.052761,0.034028
8378,0.052761,0.034028
8379,0.099934,0.91885
8380,0.099934,0.91885
8381,0.099934,0.91885
8382,0.099934,0.91885
8383,0.099934,0.91885
8384,0.099934,0.91885
8385,0.028225,0.080423
8386,0.028225,0.080423
8387,0.028225,0.080423
8388,0.028225,0.080423
8389,0.028225,0.080423
8390,0.028225,0.080423
8391,0.07356,0.155331
8392,0.07356,0.155331
8393,0.07356,0.155331
8394,0.07356,0.155331
8395,0.07356,0.155331
8396,0.07356,0.155331
8397,0.055151,0.106494
8398,0.055151,0.106494
8399,0.055151,0.106494
8400,0.055151,0.106494
8401,0.055151,0.106494
8402,0.055151,0.106494
8403,0.069382,0.208759
8404,0.069382,0.208759
8405,0.069382,0.208759
8406,0.069382,0.208759
8407,0.069382,0.208759
8408,0.069382,0.208759
8409,0.117073,0.22816
8410,0.117073,0.22816
8411,0.117073,0.22816
8412,0.117073,0.22816
8413,0.117073,0.22816
8414,0.117073,0.22816
8415,0.066907,0.188461
8416,0.066907,0.188461
8417,0.066907,0.188461
8418,0.066907,0.188461
8419,0.066907,0.188461
8420,0.066907,0.188461
8421,0.690848,0.962152
8422,0.690848,0.962152
8423,0.690848,0.962152
8424,0.690848,0.962152
8425,0.690848,0.962152
8426,0.690848,0.962152
8427,0.01763,0.038667
8428,0.01763,0.038667
8429,0.01763,0.038667
8430,0.01763,0.038667
8431,0.01763,0.038667
8432,0.01763,0.038667
8433,0.247637,0.404113
8434,0.247637,0.404113
8435,0.247637,0.404113
8436,0.247637,0.404113
8437,0.247637,0.404113
8438,0.247637,0.404113
8439,0.049884,0.033283
8440,0.049884,0.033283
8441,0.049884,0.033283
8442,0.049884,0.033283
8443,0.049884,0.033283
8444,0.049884,0.033283
8445,0.012425,0.009281
8446,0.012425,0.009281
8447,0.012425,0.009281
8448,0.012425,0.009281
8449,0.012425,0.009281
8450,0.012425,0.009281
8451,0.27396,0.340974
8452,0.27396,0.340974
8453,0.27396,0.340974
8454,0.27396,0.340974
8455,0.27396,0.340974
8456,0.27396,0.340974
8457,0.377528,0.459107
8458,0.377528,0.459107
8459,0.377528,0.459107
8460,0.377528,0.459107
8461,0.377528,0.459107
8462,0.377528,0.459107
8463,0.79571,0.913815
8464,0.79571,0.913815
8465,0.79571,0.913815
8466,0.79571,0.913815
8467,0.79571,0.913815
8468,0.79571,0.913815
8469,0.254796,0.281514
8470,0.254796,0.281514
8471,0.254796,0.281514
8472,0.254796,0.281514
8473,0.254796,0.281514
8474,0.254796,0.281514
8475,0.365447,0.286564
8476,0.365447,0.286564
8477,0.365447,0.286564
8478,0.365447,0.286564
8479,0.365447,0.286564
8480,0.365447,0.286564
8481,0.308182,0.43315
8482,0.308182,0.43315
8483,0.308182,0.43315
8484,0.308182,0.43315
8485,0.308182,0.43315
8486,0.308182,0.43315
8487,0.126094,0.111045
8488,0.126094,0.111045
8489,0.126094,0.111045
8490,0.126094,0.111045
8491,0.126094,0.111045
8492,0.126094,0.111045
8493,0.400219,0.354625
8494,0.400219,0.354625
8495,0.400219,0.354625
8496,0.400219,0.354625
8497,0.400219,0.354625
8498,0.400219,0.354625
8499,0.042167,0.227718
8500,0.042167,0.227718
8501,0.042167,0.227718
8502,0.042167,0.227718
8503,0.042167,0.227718
8504,0.042167,0.227718
8505,0.023624,0.034529
8506,0.023624,0.034529
8507,0.023624,0.034529
8508,0.023624,0.034529
8509,0.023624,0.034529
8510,0.023624,0.034529
8511,0.06301,0.08855
8512,0.06301,0.08855
8513,0.06301,0.08855
8514,0.06301,0.08855
8515,0.06301,0.08855
8516,0.06301,0.08855
8517,0.746824,0.834279
8518,0.746824,0.834279
8519,0.746824,0.834279
8520,0.746824,0.834279
8521,0.746824,0.834279
8522,0.746824,0.834279
8523,0.842046,0.787135
8524,0.842046,0.787135
8525,0.842046,0.787135
8526,0.842046,0.787135
8527,0.842046,0.787135
8528,0.842046,0.787135
8529,0.159444,0.141831
8530,0.159444,0.141831
8531,0.159444,0.141831
8532,0.159444,0.141831
8533,0.159444,0.141831
8534,0.159444,0.141831
8535,0.152625,0.153555
8536,0.152625,0.153555
8537,0.152625,0.153555
8538,0.152625,0.153555
8539,0.152625,0.153555
8540,0.152625,0.153555
8541,0.543158,0.661634
8542,0.543158,0.661634
8543,0.543158,0.661634
8544,0.543158,0.661634
8545,0.543158,0.661634
8546,0.543158,0.661634
8547,0.52559,0.600801
8548,0.52559,0.600801
8549,0.52559,0.600801
8550,0.52559,0.600801
8551,0.52559,0.600801
8552,0.52559,0.600801
8553,0.310274,0.347687
8554,0.310274,0.347687
8555,0.310274,0.347687
8556,0.310274,0.347687
8557,0.310274,0.347687
8558,0.310274,0.347687
8559,0.096016,0.05582
8560,0.096016,0.05582
8561,0.096016,0.05582
8562,0.096016,0.05582
8563,0.096016,0.05582
8564,0.096016,0.05582
8565,0.008236,0.034727
8566,0.008236,0.034727
8567,0.008236,0.034727
8568,0.008236,0.034727
8569,0.008236,0.034727
8570,0.008236,0.034727
8571,0.053241,0.162557
8572,0.053241,0.162557
8573,0.053241,0.162557
8574,0.053241,0.162557
8575,0.053241,0.162557
8576,0.053241,0.162557
8577,0.039232,0.132209
8578,0.039232,0.132209
8579,0.039232,0.132209
8580,0.039232,0.132209
8581,0.039232,0.132209
8582,0.039232,0.132209
8583,0.11305,0.142514
8584,0.11305,0.142514
8585,0.11305,0.142514
8586,0.11305,0.142514
8587,0.11305,0.142514
8588,0.11305,0.142514
8589,0.025913,0.051332
8590,0.025913,0.051332
8591,0.025913,0.051332
8592,0.025913,0.051332
8593,0.025913,0.051332
8594,0.025913,0.051332
8595,0.087924,0.126698
8596,0.087924,0.126698
8597,0.087924,0.126698
8598,0.087924,0.126698
8599,0.087924,0.126698
8600,0.087924,0.126698
8601,0.127958,0.124202
8602,0.127958,0.124202
8603,0.127958,0.124202
8604,0.127958,0.124202
8605,0.127958,0.124202
8606,0.127958,0.124202
8607,0.96645,0.939889
8608,0.96645,0.939889
8609,0.96645,0.939889
8610,0.96645,0.939889
8611,0.96645,0.939889
8612,0.96645,0.939889
8613,0.452783,0.257407
8614,0.452783,0.257407
8615,0.452783,0.257407
8616,0.452783,0.257407
8617,0.452783,0.257407
8618,0.452783,0.257407
8619,0.891944,0.206463
8620,0.891944,0.206463
8621,0.891944,0.206463
8622,0.891944,0.206463
8623,0.891944,0.206463
8624,0.891944,0.206463
8625,0.602111,0.376642
8626,0.602111,0.376642
8627,0.602111,0.376642
8628,0.602111,0.376642
8629,0.602111,0.376642
8630,0.602111,0.376642
8631,0.780135,0.460702
8632,0.780135,0.460702
8633,0.780135,0.460702
8634,0.780135,0.460702
8635,0.780135,0.460702
8636,0.780135,0.460702
8637,0.981875,0.911464
8638,0.981875,0.911464
8639,0.981875,0.911464
8640,0.981875,0.911464
8641,0.981875,0.911464
8642,0.981875,0.911464
8643,0.105584,0.04332
8644,0.105584,0.04332
8645,0.105584,0.04332
8646,0.105584,0.04332
8647,0.105584,0.04332
8648,0.105584,0.04332
8649,0.241566,0.116
8650,0.241566,0.116
8651,0.241566,0.116
8652,0.241566,0.116
8653,0.241566,0.116
8654,0.241566,0.116
8655,0.026781,0.016379
8656,0.026781,0.016379
8657,0.026781,0.016379
8658,0.026781,0.016379
8659,0.026781,0.016379
8660,0.026781,0.016379
8661,0.016386,0.016036
8662,0.016386,0.016036
8663,0.016386,0.016036
8664,0.016386,0.016036
8665,0.016386,0.016036
8666,0.016386,0.016036
8667,0.022686,0.290463
8668,0.022686,0.290463
8669,0.022686,0.290463
8670,0.022686,0.290463
8671,0.022686,0.290463
8672,0.022686,0.290463
8673,0.08922,0.04489
8674,0.08922,0.04489
8675,0.08922,0.04489
8676,0.08922,0.04489
8677,0.08922,0.04489
8678,0.08922,0.04489
8679,0.293,0.882387
8680,0.293,0.882387
8681,0.293,0.882387
8682,0.293,0.882387
8683,0.293,0.882387
8684,0.293,0.882387
8685,0.963287,0.945036
8686,0.963287,0.945036
8687,0.963287,0.945036
8688,0.963287,0.945036
8689,0.963287,0.945036
8690,0.963287,0.945036
8691,0.143817,0.117806
8692,0.143817,0.117806
8693,0.143817,0.117806
8694,0.143817,0.117806
8695,0.143817,0.117806
8696,0.143817,0.117806
8697,0.295205,0.243567
8698,0.295205,0.243567
8699,0.295205,0.243567
8700,0.295205,0.243567
8701,0.295205,0.243567
8702,0.295205,0.243567
8703,0.105929,0.096391
8704,0.105929,0.096391
8705,0.105929,0.096391
8706,0.105929,0.096391
8707,0.105929,0.096391
8708,0.105929,0.096391
8709,0.211992,0.157679
8710,0.211992,0.157679
8711,0.211992,0.157679
8712,0.211992,0.157679
8713,0.211992,0.157679
8714,0.211992,0.157679
8715,0.132633,0.114939
8716,0.132633,0.114939
8717,0.132633,0.114939
8718,0.132633,0.114939
8719,0.132633,0.114939
8720,0.132633,0.114939
8721,0.616203,0.76427
8722,0.616203,0.76427
8723,0.616203,0.76427
8724,0.616203,0.76427
8725,0.616203,0.76427
8726,0.616203,0.76427
8727,0.271926,0.206487
8728,0.271926,0.206487
8729,0.271926,0.206487
8730,0.271926,0.206487
8731,0.271926,0.206487
8732,0.271926,0.206487
8733,0.016722,0.079865
8734,0.016722,0.079865
8735,0.016722,0.079865
8736,0.016722,0.079865
8737,0.016722,0.079865
8738,0.016722,0.079865
8739,0.709774,0.035429
8740,0.709774,0.035429
8741,0.709774,0.035429
8742,0.709774,0.035429
8743,0.709774,0.035429
8744,0.709774,0.035429
8745,0.122021,0.01713
8746,0.122021,0.01713
8747,0.122021,0.01713
8748,0.122021,0.01713
8749,0.122021,0.01713
8750,0.122021,0.01713
8751,0.018831,0.005228
8752,0.018831,0.005228
8753,0.018831,0.005228
8754,0.018831,0.005228
8755,0.018831,0.005228
8756,0.018831,0.005228
8757,0.065106,0.03684
8758,0.065106,0.03684
8759,0.065106,0.03684
8760,0.065106,0.03684
8761,0.065106,0.03684
8762,0.065106,0.03684
8763,0.021051,0.049117
8764,0.021051,0.049117
8765,0.021051,0.049117
8766,0.021051,0.049117
8767,0.021051,0.049117
8768,0.021051,0.049117
8769,0.081037,0.081049
8770,0.081037,0.081049
8771,0.081037,0.081049
8772,0.081037,0.081049
8773,0.081037,0.081049
8774,0.081037,0.081049
8775,0.015494,0.015709
8776,0.015494,0.015709
8777,0.015494,0.015709
8778,0.015494,0.015709
8779,0.015494,0.015709
8780,0.015494,0.015709
8781,0.660328,0.570483
8782,0.660328,0.570483
8783,0.660328,0.570483
8784,0.660328,0.570483
8785,0.660328,0.570483
8786,0.660328,0.570483
8787,0.643346,0.642932
8788,0.643346,0.642932
8789,0.643346,0.642932
8790,0.643346,0.642932
8791,0.643346,0.642932
8792,0.643346,0.642932
8793,0.926548,0.493573
8794,0.926548,0.493573
8795,0.926548,0.493573
