path,dataset,modality,split,label,pair_role
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1216.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0313.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1047.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0102.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0650.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0015.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1080.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1345.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0893.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0585.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0301.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0191.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1421.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0099.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0044.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1197.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0286.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0146.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1095.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1393.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0698.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0921.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1070.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0165.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0501.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1087.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0196.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0238.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1377.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1181.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0050.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1404.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0055.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0393.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1195.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0430.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0956.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0470.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1050.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1253.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1297.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1361.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0484.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0175.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0207.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1177.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0130.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1349.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0236.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0794.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0054.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1305.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0395.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0388.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0282.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0035.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0684.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0710.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1451.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0149.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0916.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0105.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0050.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1185.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0426.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0267.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0307.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0719.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0051.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1558.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0220.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0024.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1048.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0127.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0620.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0812.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0067.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0588.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1466.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0100.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1394.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0621.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0052.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1304.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0179.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1580.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0116.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0888.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0022.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1224.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0717.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0097.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0460.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0330.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0076.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0482.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0344.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0712.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0295.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0209.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0235.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0847.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0786.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0442.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0303.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0334.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1115.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0629.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1090.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0418.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0227.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1182.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0090.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0133.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1442.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0315.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1462.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-noTr_0006.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-noTr_0001.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0168.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0976.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1071.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0224.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0027.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0766.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0737.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0409.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1153.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0835.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0471.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1575.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0640.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0290.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0548.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0560.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0339.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0040.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0372.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0193.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0504.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0541.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1068.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0094.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0792.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0583.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0542.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0197.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1538.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0800.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0827.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1013.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1147.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0311.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0149.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0903.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0544.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0377.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0877.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0404.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0092.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0162.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0741.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0242.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1312.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1128.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1475.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0258.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1370.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0840.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1247.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1348.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0329.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0312.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1319.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0530.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0081.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1244.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Te-no_0258.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1340.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1129.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0578.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1311.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0269.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0549.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0265.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1539.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1436.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_1280.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0161.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0763.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
D:\YJ-Agent\data\external\medianomaly\BrainTumor\images\Tr-no_0842.jpg,BrainTumor_normal,BrainMRI,all,normal,cross_source_ood
