bb_idx,MT_IEDB_Calis,WT_IEDB_Calis
2039,-0.27805,-0.27805
2040,-0.27805,-0.27805
2041,-0.27805,-0.27805
2042,-0.27805,-0.27805
2043,-0.27805,-0.27805
2044,-0.15157,-0.15157
2045,-0.15157,-0.15157
2046,-0.15157,-0.15157
2047,-0.15157,-0.15157
2048,-0.15157,-0.15157
2049,-0.08481,-0.08481
2050,-0.08481,-0.08481
2051,-0.08481,-0.08481
2052,-0.08481,-0.08481
2053,-0.08481,-0.08481
2054,-0.11935,-0.11935
2055,-0.11935,-0.11935
2056,-0.11935,-0.11935
2057,-0.11935,-0.11935
2058,-0.11935,-0.11935
2059,-0.00283,-0.00283
2060,-0.00283,-0.00283
2061,-0.00283,-0.00283
2062,-0.00283,-0.00283
2063,-0.00283,-0.00283
2064,0.1335,0.1335
2065,0.1335,0.1335
2066,0.1335,0.1335
2067,0.1335,0.1335
2068,0.1335,0.1335
2069,0.08777,0.08777
2070,0.08777,0.08777
2071,0.08777,0.08777
2072,0.08777,0.08777
2073,0.08777,0.08777
2074,0.0291,0.0291
2075,0.0291,0.0291
2076,0.0291,0.0291
2077,0.0291,0.0291
2078,0.0291,0.0291
2079,-0.03628,-0.03628
2080,-0.03628,-0.03628
2081,-0.03628,-0.03628
2082,-0.03628,-0.03628
2083,-0.03628,-0.03628
2084,-0.09262,-0.04834
2085,-0.09262,-0.04834
2086,-0.09262,-0.04834
2087,-0.09262,-0.04834
2088,-0.09262,-0.04834
2089,-0.28943,-0.22547
2090,-0.28943,-0.22547
2091,-0.28943,-0.22547
2092,-0.28943,-0.22547
2093,-0.28943,-0.22547
2094,-0.41619,-0.34485
2095,-0.41619,-0.34485
2096,-0.41619,-0.34485
2097,-0.41619,-0.34485
2098,-0.41619,-0.34485
2099,-0.46842,-0.39462
2100,-0.46842,-0.39462
2101,-0.46842,-0.39462
2102,-0.46842,-0.39462
2103,-0.46842,-0.39462
2104,-0.3787,-0.30244
2105,-0.3787,-0.30244
2106,-0.3787,-0.30244
2107,-0.3787,-0.30244
2108,-0.3787,-0.30244
2109,-0.31104,-0.28644
2110,-0.31104,-0.28644
2111,-0.31104,-0.28644
2112,-0.31104,-0.28644
2113,-0.31104,-0.28644
2114,-0.2436,-0.2436
2115,-0.2436,-0.2436
2116,-0.2436,-0.2436
2117,-0.2436,-0.2436
2118,-0.2436,-0.2436
2119,-0.14344,-0.14344
2120,-0.14344,-0.14344
2121,-0.14344,-0.14344
2122,-0.14344,-0.14344
2123,-0.14344,-0.14344
2124,0.19483,0.19483
2125,0.19483,0.19483
2126,0.19483,0.19483
2127,0.19483,0.19483
2128,0.19483,0.19483
2129,0.24616,0.0811
2130,0.24616,0.0811
2131,0.24616,0.0811
2132,0.24616,0.0811
2133,0.24616,0.0811
2134,0.27797,0.03955
2135,0.27797,0.03955
2136,0.27797,0.03955
2137,0.27797,0.03955
2138,0.27797,0.03955
2139,0.29378,0.02785
2140,0.29378,0.02785
2141,0.29378,0.02785
2142,0.29378,0.02785
2143,0.29378,0.02785
2144,0.23935,-0.03575
2145,0.23935,-0.03575
2146,0.23935,-0.03575
2147,0.23935,-0.03575
2148,0.23935,-0.03575
2149,0.21072,-0.07355
2150,0.21072,-0.07355
2151,0.21072,-0.07355
2152,0.21072,-0.07355
2153,0.21072,-0.07355
2154,0.15121,0.05951
2155,0.15121,0.05951
2156,0.15121,0.05951
2157,0.15121,0.05951
2158,0.15121,0.05951
2159,0.15291,0.15291
2160,0.15291,0.15291
2161,0.15291,0.15291
2162,0.15291,0.15291
2163,0.15291,0.15291
2164,0.07911,0.07911
2165,0.07911,0.07911
2166,0.07911,0.07911
2167,0.07911,0.07911
2168,0.07911,0.07911
2169,0.27165,0.27165
2170,0.27165,0.27165
2171,0.27165,0.27165
2172,0.27165,0.27165
2173,0.27165,0.27165
2174,0.05118,0.1473
2175,0.05118,0.1473
2176,0.05118,0.1473
2177,0.05118,0.1473
2178,0.05118,0.1473
2179,-0.06839,0.07045
2180,-0.06839,0.07045
2181,-0.06839,0.07045
2182,-0.06839,0.07045
2183,-0.06839,0.07045
2184,-0.13298,0.02188
2185,-0.13298,0.02188
2186,-0.13298,0.02188
2187,-0.13298,0.02188
2188,-0.13298,0.02188
2189,-0.16212,-0.00192
2190,-0.16212,-0.00192
2191,-0.16212,-0.00192
2192,-0.16212,-0.00192
2193,-0.16212,-0.00192
2194,-0.1403,0.02524
2195,-0.1403,0.02524
2196,-0.1403,0.02524
2197,-0.1403,0.02524
2198,-0.1403,0.02524
2199,-0.12938,-0.07598
2200,-0.12938,-0.07598
2201,-0.12938,-0.07598
2202,-0.12938,-0.07598
2203,-0.12938,-0.07598
2204,-0.2117,-0.2117
2205,-0.2117,-0.2117
2206,-0.2117,-0.2117
2207,-0.2117,-0.2117
2208,-0.2117,-0.2117
2209,-0.35838,-0.35838
2210,-0.35838,-0.35838
2211,-0.35838,-0.35838
2212,-0.35838,-0.35838
2213,-0.35838,-0.35838
2214,0.0673,0.0673
2215,0.0673,0.0673
2216,0.0673,0.0673
2217,0.0673,0.0673
2218,0.0673,0.0673
2219,0.03558,0.12846
2220,0.03558,0.12846
2221,0.03558,0.12846
2222,0.03558,0.12846
2223,0.03558,0.12846
2224,-0.0857,0.04846
2225,-0.0857,0.04846
2226,-0.0857,0.04846
2227,-0.0857,0.04846
2228,-0.0857,0.04846
2229,-0.1679,-0.01826
2230,-0.1679,-0.01826
2231,-0.1679,-0.01826
2232,-0.1679,-0.01826
2233,-0.1679,-0.01826
2234,-0.13172,0.02308
2235,-0.13172,0.02308
2236,-0.13172,0.02308
2237,-0.13172,0.02308
2238,-0.13172,0.02308
2239,-0.14221,0.01775
2240,-0.14221,0.01775
2241,-0.14221,0.01775
2242,-0.14221,0.01775
2243,-0.14221,0.01775
2244,-0.10881,-0.05721
2245,-0.10881,-0.05721
2246,-0.10881,-0.05721
2247,-0.10881,-0.05721
2248,-0.10881,-0.05721
2249,-0.04682,-0.04682
2250,-0.04682,-0.04682
2251,-0.04682,-0.04682
2252,-0.04682,-0.04682
2253,-0.04682,-0.04682
2254,-0.01349,-0.01349
2255,-0.01349,-0.01349
2256,-0.01349,-0.01349
2257,-0.01349,-0.01349
2258,-0.01349,-0.01349
2259,0.2567,0.2567
2260,0.2567,0.2567
2261,0.3267,0.3267
2262,0.2567,0.2567
2263,0.38984,0.22478
2264,0.38984,0.22478
2265,0.37714,0.21208
2266,0.38984,0.22478
2267,0.31857,0.08015
2268,0.31857,0.08015
2269,0.27537,0.03695
2270,0.31857,0.08015
2271,0.11582,-0.15011
2272,0.11582,-0.15011
2273,0.08332,-0.18261
2274,0.11582,-0.15011
2275,0.02606,-0.24904
2276,0.02606,-0.24904
2277,0.00926,-0.26584
2278,0.02606,-0.24904
2279,-0.0502,-0.33447
2280,-0.0502,-0.33447
2281,-0.0612,-0.34547
2282,-0.0502,-0.33447
2283,-0.25442,-0.34612
2284,-0.25442,-0.34612
2285,-0.29242,-0.29242
2286,-0.25442,-0.34612
2287,-0.25991,-0.25991
2288,-0.25991,-0.25991
2289,-0.25631,-0.25631
2290,-0.25991,-0.25991
2291,-0.10585,-0.10585
2292,-0.10585,-0.10585
2293,-0.04885,-0.04885
2294,-0.10585,-0.10585
2295,0.14417,0.14417
2296,0.14417,0.14417
2297,0.14627,0.14627
2298,0.14417,0.14417
2299,0.07694,0.08378
2300,0.07694,0.08378
2301,0.03894,0.04578
2302,0.07694,0.08378
2303,-0.09483,-0.08495
2304,-0.09483,-0.08495
2305,-0.11163,-0.10175
2306,-0.09483,-0.08495
2307,-0.27738,-0.26636
2308,-0.27738,-0.26636
2309,-0.27528,-0.26426
2310,-0.27738,-0.26636
2311,-0.32066,-0.30926
2312,-0.32066,-0.30926
2313,-0.31706,-0.30566
2314,-0.32066,-0.30926
2315,-0.26818,-0.2564
2316,-0.26818,-0.2564
2317,-0.26458,-0.2528
2318,-0.26818,-0.2564
2319,-0.18534,-0.18154
2320,-0.18534,-0.18154
2321,-0.19254,-0.19254
2322,-0.18534,-0.18154
2323,-0.01157,-0.01157
2324,-0.01157,-0.01157
2325,0.04543,0.04543
2326,-0.01157,-0.01157
2327,0.2784,0.2784
2328,0.2784,0.2784
2329,0.3484,0.3484
2330,0.2784,0.2784
2331,0.08332,0.08332
2332,0.08332,0.08332
2333,0.08542,0.08542
2334,0.08332,0.08332
2335,0.04177,0.05851
2336,0.04177,0.05851
2337,0.03457,0.05131
2338,0.04177,0.05851
2339,0.02802,0.0522
2340,0.02802,0.0522
2341,0.03162,0.0558
2342,0.02802,0.0522
2343,0.05798,0.08495
2344,0.05798,0.08495
2345,0.06158,0.08855
2346,0.05798,0.08495
2347,-0.15496,-0.12706
2348,-0.15496,-0.12706
2349,-0.22686,-0.19896
2350,-0.15496,-0.12706
2351,-0.26042,-0.23159
2352,-0.26042,-0.23159
2353,-0.20342,-0.17459
2354,-0.26042,-0.23159
2355,-0.27184,-0.26254
2356,-0.27184,-0.26254
2357,-0.26974,-0.26974
2358,-0.27184,-0.26254
2359,-0.26969,-0.26969
2360,-0.26969,-0.26969
2361,-0.26849,-0.26849
2362,-0.26969,-0.26969
2363,-0.2787,-0.2787
2364,-0.2787,-0.2787
2365,-0.2892,-0.2892
2366,-0.2787,-0.2787
2367,0.26008,0.26008
2368,0.26008,0.26008
2369,0.21688,0.21688
2370,0.26008,0.26008
2371,0.17956,0.08938
2372,0.17956,0.08938
2373,0.14706,0.05688
2374,0.17956,0.08938
2375,0.19059,0.06033
2376,0.19059,0.06033
2377,0.19419,0.06393
2378,0.19059,0.06033
2379,0.20968,0.06439
2380,0.20968,0.06439
2381,0.19918,0.05389
2382,0.20968,0.06439
2383,0.19572,0.04542
2384,0.19572,0.04542
2385,0.18852,0.03822
2386,0.19572,0.04542
2387,0.09593,-0.05938
2388,0.09593,-0.05938
2389,0.05273,-0.10258
2390,0.09593,-0.05938
2391,0.08282,0.03272
2392,0.08282,0.03272
2393,0.08642,0.08642
2394,0.08282,0.03272
2395,0.09888,0.09888
2396,0.09888,0.09888
2397,0.08548,0.08548
2398,0.09888,0.09888
2399,-0.05054,-0.05054
2400,-0.05054,-0.05054
2401,-0.06324,-0.06324
2402,-0.05054,-0.05054
2403,-0.48998,-0.48998
2404,-0.48998,-0.48998
2405,-0.48638,-0.48638
2406,-0.48998,-0.48998
2407,-0.36808,-0.35296
2408,-0.36808,-0.35296
2409,-0.29808,-0.28296
2410,-0.36808,-0.35296
2411,-0.16856,-0.14672
2412,-0.16856,-0.14672
2413,-0.13096,-0.10912
2414,-0.16856,-0.14672
2415,-0.11292,-0.08856
2416,-0.11292,-0.08856
2417,-0.12392,-0.09956
2418,-0.11292,-0.08856
2419,0.10101,0.12621
2420,0.10101,0.12621
2421,0.17101,0.19621
2422,0.10101,0.12621
2423,0.22447,0.25051
2424,0.22447,0.25051
2425,0.22807,0.25411
2426,0.22447,0.25051
2427,0.26358,0.27198
2428,0.26358,0.27198
2429,0.26478,0.26478
2430,0.26358,0.27198
2431,0.27737,0.27737
2432,0.27737,0.27737
2433,0.24487,0.24487
2434,0.27737,0.27737
2435,0.12873,0.12873
2436,0.12873,0.12873
2437,0.11603,0.11603
2438,0.12873,0.12873
2439,0.19265,0.19265
2440,0.19265,0.19265
2441,0.14945,0.14945
2442,0.19265,0.19265
2443,0.20894,0.22028
2444,0.20894,0.22028
2445,0.21254,0.22388
2446,0.20894,0.22028
2447,0.12186,0.13824
2448,0.12186,0.13824
2449,0.11466,0.13104
2450,0.12186,0.13824
2451,0.05095,0.06922
2452,0.05095,0.06922
2453,0.03825,0.05652
2454,0.05095,0.06922
2455,-0.07748,-0.05858
2456,-0.07748,-0.05858
2457,-0.09428,-0.07538
2458,-0.07748,-0.05858
2459,-0.17749,-0.15796
2460,-0.17749,-0.15796
2461,-0.20999,-0.19046
2462,-0.17749,-0.15796
2463,-0.21589,-0.20959
2464,-0.21589,-0.20959
2465,-0.22639,-0.22639
2466,-0.21589,-0.20959
2467,-0.07936,-0.07936
2468,-0.07936,-0.07936
2469,-0.02566,-0.02566
2470,-0.07936,-0.07936
2471,-0.07874,-0.07874
2472,-0.07874,-0.07874
2473,-0.07754,-0.07754
2474,-0.07874,-0.07874
2475,0.01246,0.01246
2476,0.01246,0.01246
2477,-0.02004,-0.02004
2478,0.01246,0.01246
2479,-0.18582,-0.00132
2480,-0.18582,-0.00132
2481,-0.19922,-0.01472
2482,-0.18582,-0.00132
2483,-0.27257,-0.00607
2484,-0.27257,-0.00607
2485,-0.28937,-0.02287
2486,-0.27257,-0.00607
2487,-0.39336,-0.09611
2488,-0.39336,-0.09611
2489,-0.38976,-0.09251
2490,-0.39336,-0.09611
2491,-0.35935,-0.05185
2492,-0.35935,-0.05185
2493,-0.32175,-0.01425
2494,-0.35935,-0.05185
2495,-0.43681,-0.11906
2496,-0.43681,-0.11906
2497,-0.43471,-0.11696
2498,-0.43681,-0.11906
2499,-0.3049,-0.2024
2500,-0.3049,-0.2024
2501,-0.2349,-0.2349
2502,-0.3049,-0.2024
2503,-0.2454,-0.2454
2504,-0.2454,-0.2454
2505,-0.258,-0.258
2506,-0.2454,-0.2454
2507,-0.14144,-0.14144
2508,-0.14144,-0.14144
2509,-0.08774,-0.08774
2510,-0.14144,-0.14144
2511,-0.17221,-0.17221
2512,-0.17221,-0.17221
2513,-0.17011,-0.17011
2514,-0.17221,-0.17221
2515,-0.27394,-0.30328
2516,-0.27394,-0.30328
2517,-0.30644,-0.33578
2518,-0.27394,-0.30328
2519,-0.26458,-0.30696
2520,-0.26458,-0.30696
2521,-0.19458,-0.23696
2522,-0.26458,-0.30696
2523,-0.25313,-0.3004
2524,-0.25313,-0.3004
2525,-0.26573,-0.313
2526,-0.25313,-0.3004
2527,-0.28511,-0.33401
2528,-0.28511,-0.33401
2529,-0.29611,-0.34501
2530,-0.28511,-0.33401
2531,-0.14873,-0.19926
2532,-0.14873,-0.19926
2533,-0.07873,-0.12926
2534,-0.14873,-0.19926
2535,-0.20629,-0.22259
2536,-0.20629,-0.22259
2537,-0.21899,-0.21899
2538,-0.20629,-0.22259
2539,-0.08994,-0.08994
2540,-0.08994,-0.08994
2541,-0.03624,-0.03624
2542,-0.08994,-0.08994
2543,-0.01049,-0.01049
2544,-0.01049,-0.01049
2545,-0.01769,-0.01769
2546,-0.01049,-0.01049
2547,0.10644,0.10644
2548,0.09544,0.09544
2549,0.10644,0.10644
2550,0.06697,0.08803
2551,0.05357,0.07463
2552,0.06697,0.08803
2553,-0.07068,-0.04026
2554,-0.08328,-0.05286
2555,-0.07068,-0.04026
2556,-0.12461,-0.09068
2557,-0.12101,-0.08708
2558,-0.12461,-0.09068
2559,-0.17363,-0.13853
2560,-0.18633,-0.15123
2561,-0.17363,-0.13853
2562,-0.29082,-0.25455
2563,-0.28722,-0.25095
2564,-0.29082,-0.25455
2565,-0.43377,-0.42207
2566,-0.43257,-0.43257
2567,-0.43377,-0.42207
2568,-0.35646,-0.35646
2569,-0.30276,-0.30276
2570,-0.35646,-0.35646
2571,-0.28397,-0.28397
2572,-0.28037,-0.28037
2573,-0.28397,-0.28397
2574,0.07187,0.07187
2575,0.05917,0.05917
2576,0.07187,0.07187
2577,-0.08801,-0.02969
2578,-0.09901,-0.04069
2579,-0.08801,-0.02969
2580,-0.16043,-0.07619
2581,-0.17383,-0.08959
2582,-0.16043,-0.07619
2583,-0.35463,-0.26067
2584,-0.38713,-0.29317
2585,-0.35463,-0.26067
2586,-0.24158,-0.14438
2587,-0.18788,-0.09068
2588,-0.24158,-0.14438
2589,-0.33661,-0.23617
2590,-0.35341,-0.25297
2591,-0.33661,-0.23617
2592,-0.23392,-0.20152
2593,-0.16392,-0.16392
2594,-0.23392,-0.20152
2595,-0.20675,-0.20675
2596,-0.21775,-0.21775
2597,-0.20675,-0.20675
2598,-0.08312,-0.08312
2599,-0.02942,-0.02942
2600,-0.08312,-0.08312
2601,-0.19716,-0.19716
2602,-0.21056,-0.21056
2603,-0.19716,-0.19716
2604,-0.14674,-0.13
2605,-0.09304,-0.0763
2606,-0.14674,-0.13
2607,-0.11105,-0.08687
2608,-0.10745,-0.08327
2609,-0.11105,-0.08687
2610,-0.05125,-0.02428
2611,-0.04915,-0.02218
2612,-0.05125,-0.02428
2613,-0.08838,-0.06048
2614,-0.12638,-0.09848
2615,-0.08838,-0.06048
2616,0.06408,0.09291
2617,0.13408,0.16291
2618,0.06408,0.09291
2619,0.18615,0.19545
2620,0.18825,0.18825
2621,0.18615,0.19545
2622,0.24065,0.24065
2623,0.24425,0.24425
2624,0.24065,0.24065
2625,0.18733,0.18733
2626,0.15483,0.15483
2627,0.18733,0.18733
2628,0.09358,0.09358
2629,0.08258,0.08258
2630,0.09358,0.09358
2631,0.0909,0.07956
2632,0.0799,0.06856
2633,0.0909,0.07956
2634,0.08518,0.0688
2635,0.07248,0.0561
2636,0.08518,0.0688
2637,0.11703,0.09876
2638,0.12063,0.10236
2639,0.11703,0.09876
2640,0.13607,0.11717
2641,0.12557,0.10667
2642,0.13607,0.11717
2643,0.16963,0.1501
2644,0.17323,0.1537
2645,0.16963,0.1501
2646,0.17268,0.16638
2647,0.15588,0.15588
2648,0.17268,0.16638
2649,0.14199,0.14199
2650,0.13149,0.13149
2651,0.14199,0.14199
2652,0.12651,0.12651
2653,0.11381,0.11381
2654,0.12651,0.12651
2655,0.10644,0.10644
2656,0.09544,0.09544
2657,0.10644,0.10644
2658,0.06697,0.08803
2659,0.05357,0.07463
2660,0.06697,0.08803
2661,-0.07068,-0.04026
2662,-0.08328,-0.05286
2663,-0.07068,-0.04026
2664,-0.12461,-0.09068
2665,-0.12101,-0.08708
2666,-0.12461,-0.09068
2667,-0.17363,-0.13853
2668,-0.18633,-0.15123
2669,-0.17363,-0.13853
2670,-0.29082,-0.25455
2671,-0.28722,-0.25095
2672,-0.29082,-0.25455
2673,-0.43377,-0.42207
2674,-0.43257,-0.43257
2675,-0.43377,-0.42207
2676,-0.35646,-0.35646
2677,-0.30276,-0.30276
2678,-0.35646,-0.35646
2679,-0.28397,-0.28397
2680,-0.28037,-0.28037
2681,-0.28397,-0.28397
2682,0.2054,0.2054
2683,0.1927,0.1927
2684,0.2054,0.2054
2685,0.17574,0.21246
2686,0.16234,0.19906
2687,0.17574,0.21246
2688,0.11618,0.16922
2689,0.08368,0.13672
2690,0.11618,0.16922
2691,0.09005,0.14921
2692,0.09125,0.15041
2693,0.09005,0.14921
2694,0.14374,0.20494
2695,0.13104,0.19224
2696,0.14374,0.20494
2697,0.16124,0.22448
2698,0.14784,0.21108
2699,0.16124,0.22448
2700,0.17334,0.19374
2701,0.17694,0.17694
2702,0.17334,0.19374
2703,0.03294,0.03294
2704,0.02194,0.02194
2705,0.03294,0.03294
2706,0.00094,0.00094
2707,0.00454,0.00454
2708,0.00094,0.00094
2709,0.3616,0.3616
2710,0.3544,0.3544
2711,0.3616,0.3616
2712,0.21854,0.26408
2713,0.14664,0.19218
2714,0.21854,0.26408
2715,0.1129,0.17868
2716,0.0961,0.16188
2717,0.1129,0.17868
2718,0.04636,0.11973
2719,0.01386,0.08723
2720,0.04636,0.11973
2721,-0.06701,0.00889
2722,-0.06341,0.01249
2723,-0.06701,0.00889
2724,-0.2243,-0.14587
2725,-0.2222,-0.14377
2726,-0.2243,-0.14587
2727,-0.43469,-0.40939
2728,-0.44189,-0.44189
2729,-0.43469,-0.40939
2730,-0.50264,-0.50264
2731,-0.49904,-0.49904
2732,-0.50264,-0.50264
2733,-0.52995,-0.52995
2734,-0.54095,-0.54095
2735,-0.52995,-0.52995
2736,0.21956,0.21956
2737,0.20616,0.20616
2738,0.21956,0.21956
2739,0.22446,0.26118
2740,0.22566,0.26238
2741,0.22446,0.26118
2742,0.27678,0.32982
2743,0.26958,0.32262
2744,0.27678,0.32982
2745,0.2294,0.28856
2746,0.1862,0.24536
2747,0.2294,0.28856
2748,0.24929,0.31049
2749,0.23669,0.29789
2750,0.24929,0.31049
2751,0.2347,0.29794
2752,0.2179,0.28114
2753,0.2347,0.29794
2754,0.25859,0.27899
2755,0.26219,0.26219
2756,0.25859,0.27899
2757,0.20029,0.20029
2758,0.16779,0.16779
2759,0.20029,0.20029
2760,0.16787,0.16787
2761,0.15527,0.15527
2762,0.16787,0.16787
2763,0.13116,0.13116
2764,0.12066,0.12066
2765,0.13116,0.13116
2766,-0.13399,-0.01177
2767,-0.17199,-0.04977
2768,-0.13399,-0.01177
2769,-0.25752,-0.08098
2770,-0.29002,-0.11348
2771,-0.25752,-0.08098
2772,-0.2752,-0.07829
2773,-0.274,-0.07709
2774,-0.2752,-0.07829
2775,-0.30711,-0.10341
2776,-0.32051,-0.11681
2777,-0.30711,-0.10341
2778,-0.11948,0.09101
2779,-0.04948,0.16101
2780,-0.11948,0.09101
2781,0.00041,0.06831
2782,0.07041,0.07041
2783,0.00041,0.06831
2784,0.03403,0.03403
2785,0.00153,0.00153
2786,0.03403,0.03403
2787,0.02266,0.02266
2788,0.01546,0.01546
2789,0.02266,0.02266
2790,0.15512,0.15512
2791,0.12262,0.12262
2792,0.15512,0.15512
2793,0.14178,0.12072
2794,0.12918,0.10812
2795,0.14178,0.12072
2796,-0.00106,-0.03148
2797,-0.03906,-0.06948
2798,-0.00106,-0.03148
2799,-0.06003,-0.09396
2800,-0.05643,-0.09036
2801,-0.06003,-0.09396
2802,0.03978,0.00468
2803,0.07738,0.04228
2804,0.03978,0.00468
2805,-0.01217,-0.04844
2806,-0.05537,-0.09164
2807,-0.01217,-0.04844
2808,-0.20616,-0.21786
2809,-0.21666,-0.21666
2810,-0.20616,-0.21786
2811,-0.1806,-0.1806
2812,-0.143,-0.143
2813,-0.1806,-0.1806
2814,-0.22242,-0.22242
2815,-0.22122,-0.22122
2816,-0.22242,-0.22242
2817,-0.11726,-0.11726
2818,-0.13406,-0.13406
2819,-0.11726,-0.11726
2820,-0.20276,-0.2132
2821,-0.21536,-0.2258
2822,-0.20276,-0.2132
2823,-0.2406,-0.25568
2824,-0.2786,-0.29368
2825,-0.2406,-0.25568
2826,-0.25338,-0.2702
2827,-0.26058,-0.2774
2828,-0.25338,-0.2702
2829,-0.07498,-0.09238
2830,-0.00498,-0.02238
2831,-0.07498,-0.09238
2832,0.23913,0.22115
2833,0.30913,0.29115
2834,0.23913,0.22115
2835,0.34014,0.33434
2836,0.32334,0.32334
2837,0.34014,0.33434
2838,0.29191,0.29191
2839,0.25391,0.25391
2840,0.29191,0.29191
2841,0.21999,0.21999
2842,0.20949,0.20949
2843,0.21999,0.21999
2844,0.29294,0.29294
2845,0.24974,0.24974
2846,0.29294,0.29294
2847,0.2647,0.16678
2848,0.252,0.15408
2849,0.2647,0.16678
2850,0.14753,0.00609
2851,0.13483,-0.00661
2852,0.14753,0.00609
2853,0.10931,-0.04845
2854,0.07681,-0.08095
2855,0.10931,-0.04845
2856,0.02185,-0.14135
2857,-0.01065,-0.17385
2858,0.02185,-0.14135
2859,-0.00318,-0.17182
2860,0.00042,-0.16822
2861,-0.00318,-0.17182
2862,-0.13653,-0.19093
2863,-0.15333,-0.15333
2864,-0.13653,-0.19093
2865,-0.05796,-0.05796
2866,-0.00426,-0.00426
2867,-0.05796,-0.05796
2868,-0.08193,-0.08193
2869,-0.12513,-0.12513
2870,-0.08193,-0.08193
2871,-0.02314,-0.02314
2872,-0.04474,-0.04474
2873,-0.03994,-0.03994
2874,-0.02314,-0.02314
2875,-0.02314,-0.02314
2876,-0.05589,-0.05589
2877,0.15411,0.15411
2878,-0.06689,-0.06689
2879,-0.05589,-0.05589
2880,-0.05589,-0.05589
2881,-0.09131,-0.09131
2882,-0.18881,-0.18881
2883,-0.09851,-0.09851
2884,-0.09131,-0.09131
2885,-0.09131,-0.09131
2886,0.04257,0.04257
2887,0.00447,0.00447
2888,0.11257,0.11257
2889,0.04257,0.04257
2890,0.04257,0.04257
2891,0.06539,0.06539
2892,0.07619,0.07619
2893,0.03289,0.03289
2894,0.06539,0.06539
2895,0.06539,0.06539
2896,0.00866,0.00866
2897,0.01946,0.01946
2898,-0.00404,-0.00404
2899,0.00866,0.00866
2900,0.00866,0.00866
2901,-0.00254,-0.00254
2902,0.00826,0.00826
2903,0.00106,0.00106
2904,-0.00254,-0.00254
2905,-0.00254,-0.00254
2906,0.02832,0.02832
2907,-0.01188,-0.01188
2908,0.03192,0.03192
2909,0.02832,0.02832
2910,0.02832,0.02832
2911,0.04298,0.04298
2912,0.05378,0.05378
2913,0.04658,0.04658
2914,0.04298,0.04298
2915,0.04298,0.04298
2916,-0.01746,-0.01746
2917,-0.01386,-0.01386
2918,-0.01536,-0.01536
2919,-0.01746,-0.01746
2920,-0.01746,-0.01746
2921,-0.04014,-0.09522
2922,-0.02934,-0.08442
2923,-0.08334,-0.13842
2924,-0.04014,-0.09522
2925,-0.04014,-0.09522
2926,-0.14682,-0.22638
2927,0.02418,-0.05538
2928,-0.14562,-0.22518
2929,-0.14682,-0.22638
2930,-0.14682,-0.22638
2931,-0.15324,-0.24198
2932,-0.17484,-0.26358
2933,-0.14964,-0.23838
2934,-0.15324,-0.24198
2935,-0.15324,-0.24198
2936,-0.15821,-0.25001
2937,-0.28781,-0.28781
2938,-0.10121,-0.19301
2939,-0.15821,-0.25001
2940,-0.15821,-0.25001
2941,-0.14596,-0.24082
2942,0.01514,-0.07972
2943,-0.15316,-0.24802
2944,-0.14596,-0.24082
2945,-0.14596,-0.24082
2946,-0.23431,-0.26491
2947,-0.26731,-0.29791
2948,-0.27751,-0.27751
2949,-0.23431,-0.26491
2950,-0.23431,-0.26491
2951,-0.13322,-0.13322
2952,0.07678,0.07678
2953,-0.07952,-0.07952
2954,-0.13322,-0.13322
2955,-0.13322,-0.13322
2956,-0.07132,-0.07132
2957,-0.11152,-0.11152
2958,-0.08232,-0.08232
2959,-0.07132,-0.07132
2960,-0.07132,-0.07132
2961,0.15599,0.15599
2962,0.04199,0.04199
2963,0.20969,0.20969
2964,0.15599,0.15599
2965,0.15599,0.15599
2966,0.07905,0.04971
2967,0.08985,0.06051
2968,0.00715,-0.02219
2969,0.07905,0.04971
2970,0.07905,0.04971
2971,-0.04461,-0.08699
2972,0.11649,0.07411
2973,-0.08261,-0.12499
2974,-0.04461,-0.08699
2975,-0.04461,-0.08699
2976,-0.1632,-0.21047
2977,-0.2013,-0.24857
2978,-0.1596,-0.20687
2979,-0.1632,-0.21047
2980,-0.1632,-0.21047
2981,-0.06109,-0.10999
2982,-0.09919,-0.09919
2983,-0.00739,-0.05629
2984,-0.06109,-0.10999
2985,-0.06109,-0.10999
2986,-0.1343,-0.18483
2987,-0.1673,-0.21783
2988,-0.147,-0.19753
2989,-0.1343,-0.18483
2990,-0.1343,-0.18483
2991,-0.31375,-0.33005
2992,-0.15265,-0.16895
2993,-0.32645,-0.32645
2994,-0.31375,-0.33005
2995,-0.31375,-0.33005
2996,-0.50938,-0.50938
2997,-0.54748,-0.54748
2998,-0.52038,-0.52038
2999,-0.50938,-0.50938
3000,-0.50938,-0.50938
3001,-0.59678,-0.59678
3002,-0.43568,-0.43568
3003,-0.54308,-0.54308
3004,-0.59678,-0.59678
3005,-0.59678,-0.59678
3006,-0.02314,-0.02314
3007,-0.04474,-0.04474
3008,-0.03994,-0.03994
3009,-0.02314,-0.02314
3010,-0.02314,-0.02314
3011,-0.05589,-0.05589
3012,0.15411,0.15411
3013,-0.06689,-0.06689
3014,-0.05589,-0.05589
3015,-0.05589,-0.05589
3016,-0.09131,-0.09131
3017,-0.18881,-0.18881
3018,-0.09851,-0.09851
3019,-0.09131,-0.09131
3020,-0.09131,-0.09131
3021,0.04257,0.04257
3022,0.00447,0.00447
3023,0.11257,0.11257
3024,0.04257,0.04257
3025,0.04257,0.04257
