bb_idx,MT_CNNeo,WT_CNNeo
1939,0.7065164,0.6793532
1940,0.8387877,0.8278764
1941,0.9074061,0.8996078
1942,0.7604988,0.6951616
1943,0.686539,0.6702448
1944,0.7139175,0.7139175
1945,0.83957064,0.83957064
1946,0.90563285,0.90563285
1947,0.74652493,0.74652493
1948,0.6264656,0.6264656
1949,0.67090183,0.67090183
1950,0.8197724,0.8197724
1951,0.8905034,0.8905034
1952,0.6501884,0.6501884
1953,0.67103827,0.67103827
1954,0.7237305,0.7237305
1955,0.8452809,0.8452809
1956,0.9103359,0.9103359
1957,0.8032872,0.8032872
1958,0.6358163,0.6358163
1959,0.68107086,0.68107086
1960,0.82779527,0.82779527
1961,0.89950037,0.89950037
1962,0.69283867,0.69283867
1963,0.6264656,0.6264656
1964,0.7745137,0.7745137
1965,0.86497587,0.86497587
1966,0.920573,0.920573
1967,0.85739386,0.85739386
1968,0.7304255,0.7304255
1969,0.6317831,0.6317831
1970,0.803442,0.803442
1971,0.878317,0.878317
1972,0.5635531,0.5635531
1973,0.6358163,0.6358163
1974,0.69350725,0.69350725
1975,0.83268774,0.83268774
1976,0.9027336,0.9027336
1977,0.7228911,0.7228911
1978,0.6375365,0.6375365
1979,0.7065164,0.7065164
1980,0.8387877,0.8387877
1981,0.9074061,0.9074061
1982,0.7604988,0.7604988
1983,0.686539,0.686539
1984,0.7032023,0.62490124
1985,0.83607084,0.801059
1986,0.9046308,0.87614304
1987,0.7397817,0.5484776
1988,0.686539,0.686539
1989,0.63875705,0.63875705
1990,0.8095012,0.8095012
1991,0.8850008,0.8850008
1992,0.5713876,0.5713876
1993,0.686539,0.686539
1994,0.69350725,0.69350725
1995,0.83268774,0.83268774
1996,0.9027336,0.9027336
1997,0.7228911,0.7228911
1998,0.6375365,0.6375365
1999,0.68107086,0.68107086
2000,0.82779527,0.82779527
2001,0.89950037,0.89950037
2002,0.69283867,0.69283867
2003,0.6264656,0.6264656
2004,0.6513209,0.65132093
2005,0.8122159,0.8122159
2006,0.88602906,0.88602906
2007,0.6078162,0.6078162
2008,0.60439783,0.60439783
2009,0.74071014,0.74071014
2010,0.85190165,0.85190165
2011,0.91335493,0.91335493
2012,0.80042547,0.80042547
2013,0.622501,0.622501
2014,0.6610458,0.6610458
2015,0.81723386,0.81723386
2016,0.8887879,0.8887879
2017,0.6301525,0.6301525
2018,0.58005744,0.58005744
2019,0.6793532,0.6793532
2020,0.8278764,0.8278764
2021,0.8996078,0.8996078
2022,0.6951616,0.6951616
2023,0.6702448,0.6702448
2024,0.5969433,0.602097
2025,0.7876383,0.7893505
2026,0.86590356,0.8676378
2027,0.4840488,0.49402726
2028,0.7024503,0.7024503
2029,0.73403347,0.6610458
2030,0.8450479,0.81723386
2031,0.90660435,0.8887879
2032,0.77050865,0.6301525
2033,0.67103827,0.58005744
2034,0.68107086,0.68107086
2035,0.82779527,0.82779527
2036,0.89950037,0.89950037
2037,0.69283867,0.69283867
2038,0.6264656,0.6264656
2039,0.7032023,0.7032023
2040,0.83607084,0.83607084
2041,0.9046308,0.9046308
2042,0.7397817,0.7397817
2043,0.686539,0.686539
2044,0.68029046,0.68029046
2045,0.8278665,0.8278665
2046,0.8998562,0.8998562
2047,0.6969848,0.6969848
2048,0.7265038,0.7265038
2049,0.67163664,0.67163664
2050,0.8237197,0.8237197
2051,0.8961129,0.8961129
2052,0.66663766,0.66663766
2053,0.7024503,0.7024503
2054,0.75487214,0.75487214
2055,0.8565773,0.8565773
2056,0.9155573,0.9155573
2057,0.8257972,0.8257972
2058,0.7304255,0.7304255
2059,0.7211842,0.7211842
2060,0.84358674,0.84358674
2061,0.90966374,0.90966374
2062,0.7928807,0.7928807
2063,0.67103827,0.67103827
2064,0.6308282,0.6308282
2065,0.8040162,0.8040162
2066,0.8789656,0.8789656
2067,0.56026405,0.56026405
2068,0.686539,0.686539
2069,0.6965599,0.61987925
2070,0.83182,0.7983287
2071,0.8980898,0.8746066
2072,0.7032964,0.5366732
2073,0.6702448,0.6702448
2074,0.6833149,0.6778392
2075,0.8293895,0.82613206
2076,0.9005439,0.89660156
2077,0.7034019,0.6734544
2078,0.7422936,0.686539
2079,0.7745137,0.7745137
2080,0.86497587,0.86497587
2081,0.920573,0.920573
2082,0.85739386,0.85739386
2083,0.7304255,0.7304255
2084,0.70556873,0.70556873
2085,0.8360061,0.8360061
2086,0.9015649,0.9015649
2087,0.7251577,0.7251577
2088,0.6358163,0.6358163
2089,0.7237305,0.7237305
2090,0.8452809,0.8452809
2091,0.9103359,0.9103359
2092,0.8032872,0.8032872
2093,0.6358163,0.6358163
2094,0.63875705,0.63875705
2095,0.8095012,0.8095012
2096,0.8850008,0.8850008
2097,0.5713876,0.5713876
2098,0.686539,0.686539
2099,0.6310898,0.6310898
2100,0.80321,0.80321
2101,0.87795657,0.87795657
2102,0.56341857,0.56341857
2103,0.6264656,0.6264656
2104,0.80799747,0.80799747
2105,0.87870765,0.87870765
2106,0.9290284,0.9290284
2107,0.90134484,0.90134484
2108,0.686539,0.686539
2109,0.6793532,0.6793532
2110,0.8278764,0.8278764
2111,0.8996078,0.8996078
2112,0.6951616,0.6951616
2113,0.6702448,0.6702448
2114,0.7945097,0.73989874
2115,0.8715847,0.85129046
2116,0.9229022,0.9146809
2117,0.8686212,0.8295706
2118,0.7224489,0.7224489
2119,0.7226535,0.68029046
2120,0.8451935,0.8278665
2121,0.91151494,0.8998562
2122,0.802046,0.6969848
2123,0.622501,0.7265038
2124,0.7065164,0.7065164
2125,0.8387877,0.8387877
2126,0.9074061,0.9074061
2127,0.7604988,0.7604988
2128,0.686539,0.686539
2129,0.752497,0.752497
2130,0.8576679,0.8576679
2131,0.9183263,0.9183263
2132,0.86499363,0.86499363
2133,0.686539,0.686539
2134,0.752497,0.752497
2135,0.8576679,0.8576679
2136,0.9183263,0.9183263
2137,0.86499363,0.86499363
2138,0.686539,0.686539
2139,0.7219583,0.7219583
2140,0.8445283,0.8445283
2141,0.9085474,0.9085474
2142,0.7756408,0.7756408
2143,0.686539,0.686539
2144,0.6833149,0.6833149
2145,0.8293895,0.8293895
2146,0.9005439,0.9005439
2147,0.7034019,0.7034019
2148,0.7422936,0.7422936
2149,0.7065164,0.7065164
2150,0.8387877,0.8387877
2151,0.9074061,0.9074061
2152,0.7604988,0.7604988
2153,0.686539,0.686539
2154,0.6247768,0.6247768
2155,0.8017129,0.8017129
2156,0.8769295,0.8769295
2157,0.5451329,0.5451329
2158,0.7265038,0.7265038
2159,0.752497,0.80799747
2160,0.8576679,0.87870765
2161,0.9183263,0.9290284
2162,0.86499363,0.90134484
2163,0.686539,0.686539
2164,0.68029046,0.6793532
2165,0.8278665,0.8278764
2166,0.8998562,0.8996078
2167,0.6969848,0.6951616
2168,0.7265038,0.6702448
2169,0.68082565,0.68082565
2170,0.8279437,0.8279437
2171,0.89912117,0.89912117
2172,0.69554675,0.69554675
2173,0.60439783,0.60439783
2174,0.7032023,0.7032023
2175,0.83607084,0.83607084
2176,0.9046308,0.9046308
2177,0.7397817,0.7397817
2178,0.686539,0.686539
2179,0.6447615,0.6447615
2180,0.8091521,0.8091521
2181,0.8830202,0.8830202
2182,0.5932816,0.5932816
2183,0.6264656,0.6264656
2184,0.72785795,0.72785795
2185,0.8456037,0.8456037
2186,0.9080935,0.9080935
2187,0.77782655,0.77782655
2188,0.6358163,0.6358163
2189,0.6881442,0.6881442
2190,0.8277585,0.8277585
2191,0.8971282,0.8971282
2192,0.6888217,0.6888217
2193,0.67103827,0.67103827
2194,0.7235006,0.7235006
2195,0.84428364,0.84428364
2196,0.9084094,0.9084094
2197,0.76711506,0.76711506
2198,0.686539,0.686539
2199,0.7211842,0.7211842
2200,0.84358674,0.84358674
2201,0.90966374,0.90966374
2202,0.7928807,0.7928807
2203,0.67103827,0.67103827
2204,0.69936526,0.45163897
2205,0.8332152,0.7026643
2206,0.901165,0.7905832
2207,0.7175266,0.2712621
2208,0.60439783,0.60439783
2209,0.61272526,0.5315289
2210,0.795232,0.756427
2211,0.87234414,0.8394754
2212,0.51825655,0.35028407
2213,0.6375365,0.7422936
2214,0.6833149,0.6833149
2215,0.8293895,0.8293895
2216,0.9005439,0.9005439
2217,0.7034019,0.7034019
2218,0.7422936,0.7422936
2219,0.74151015,0.74151015
2220,0.8526894,0.8526894
2221,0.91552943,0.91552943
2222,0.8461532,0.8461532
2223,0.7304255,0.7304255
2224,0.74151015,0.74151015
2225,0.8526894,0.8526894
2226,0.91552943,0.91552943
2227,0.8461532,0.8461532
2228,0.7304255,0.7304255
2229,0.7032023,0.7032023
2230,0.83607084,0.83607084
2231,0.9046308,0.9046308
2232,0.7397817,0.7397817
2233,0.686539,0.686539
2234,0.7414391,0.7414391
2235,0.85304075,0.85304075
2236,0.9137672,0.9137672
2237,0.80180734,0.80180734
2238,0.6264656,0.6264656
2239,0.7226535,0.7226535
2240,0.8451935,0.8451935
2241,0.91151494,0.91151494
2242,0.802046,0.802046
2243,0.622501,0.622501
2244,0.67749935,0.67749935
2245,0.8236784,0.8236784
2246,0.89321387,0.89321387
2247,0.66530335,0.66530335
2248,0.686539,0.686539
2249,0.6880424,0.7226535
2250,0.8277383,0.8451935
2251,0.8970757,0.91151494
2252,0.6887956,0.802046
2253,0.622501,0.622501
2254,0.61987925,0.63875705
2255,0.7983287,0.8095012
2256,0.8746066,0.8850008
2257,0.5366732,0.5713876
2258,0.6702448,0.686539
2259,0.32643193,0.32643193
2260,0.8440687,0.8440687
2261,0.93389225,0.93389225
2262,0.66299474,0.66299474
2263,0.42667055,0.42667055
2264,0.85972106,0.85972106
2265,0.9294529,0.9294529
2266,0.70163786,0.70163786
2267,0.24044779,0.24044779
2268,0.81569505,0.81569505
2269,0.9294529,0.9294529
2270,0.6082778,0.6082778
2271,0.30435777,0.30435777
2272,0.8269129,0.8269129
2273,0.92638063,0.92638063
2274,0.63279295,0.63279295
2275,0.38787198,0.38787198
2276,0.85271436,0.85271436
2277,0.9423441,0.9423441
2278,0.6873826,0.6873826
2279,0.29208583,0.29208583
2280,0.84004223,0.84004223
2281,0.94062686,0.94062686
2282,0.65249544,0.65249544
2283,0.2747861,0.2747861
2284,0.83639675,0.83639675
2285,0.94728315,0.94728315
2286,0.6451889,0.6451889
2287,0.34692413,0.46849713
2288,0.8490272,0.85882354
2289,0.92016643,0.92016643
2290,0.6731423,0.7020986
2291,0.27022436,0.17136793
2292,0.8327112,0.77350676
2293,0.94544655,0.9403676
2294,0.637673,0.5405519
2295,0.1923197,0.1923197
2296,0.79788613,0.79788613
2297,0.94062686,0.94062686
2298,0.5753615,0.5753615
2299,0.2877017,0.2877017
2300,0.84127206,0.84127206
2301,0.9344428,0.9344428
2302,0.6540227,0.6540227
2303,0.22993028,0.22993028
2304,0.82413226,0.82413226
2305,0.89977366,0.89977366
2306,0.61943436,0.61943436
2307,0.27683577,0.27683577
2308,0.8396848,0.8396848
2309,0.9495424,0.9495424
2310,0.6514778,0.6514778
2311,0.2747861,0.2747861
2312,0.83639675,0.83639675
2313,0.94728315,0.94728315
2314,0.6451889,0.6451889
2315,0.22993028,0.22993028
2316,0.82413226,0.82413226
2317,0.89977366,0.89977366
2318,0.61943436,0.61943436
2319,0.31676367,0.31676367
2320,0.8366902,0.8366902
2321,0.92464185,0.92464185
2322,0.65078616,0.65078616
2323,0.2877017,0.2877017
2324,0.84127206,0.84127206
2325,0.9344428,0.9344428
2326,0.6540227,0.6540227
2327,0.35605276,0.22265774
2328,0.84643155,0.8056099
2329,0.9383223,0.92016643
2330,0.67078376,0.5903432
2331,0.29208583,0.29208583
2332,0.84004223,0.84004223
2333,0.94062686,0.94062686
2334,0.65249544,0.65249544
2335,0.22993028,0.22993028
2336,0.82413226,0.82413226
2337,0.89977366,0.89977366
2338,0.61943436,0.61943436
2339,0.22993028,0.22993028
2340,0.82413226,0.82413226
2341,0.89977366,0.89977366
2342,0.61943436,0.61943436
2343,0.35605276,0.35605276
2344,0.84643155,0.84643155
2345,0.9383223,0.9383223
2346,0.67078376,0.67078376
2347,0.21881199,0.21881199
2348,0.8181825,0.8181825
2349,0.9344428,0.9344428
2350,0.6085507,0.6085507
2351,0.2877017,0.2877017
2352,0.84127206,0.84127206
2353,0.9344428,0.9344428
2354,0.6540227,0.6540227
2355,0.19516185,0.19516185
2356,0.78601307,0.78601307
2357,0.92464185,0.92464185
2358,0.5601669,0.5601669
2359,0.32643193,0.32643193
2360,0.8440687,0.8440687
2361,0.93389225,0.93389225
2362,0.66299474,0.66299474
2363,0.22993028,0.35605276
2364,0.82413226,0.84643155
2365,0.89977366,0.9383223
2366,0.61943436,0.67078376
2367,0.613935,0.613935
2368,0.8747625,0.8747625
2369,0.93540907,0.93540907
2370,0.7521691,0.7521691
2371,0.46634948,0.46634948
2372,0.8595455,0.8595455
2373,0.9303857,0.9303857
2374,0.703256,0.703256
2375,0.38787198,0.38787198
2376,0.85271436,0.85271436
2377,0.9423441,0.9423441
2378,0.6873826,0.6873826
2379,0.29208583,0.29208583
2380,0.84004223,0.84004223
2381,0.94062686,0.94062686
2382,0.65249544,0.65249544
2383,0.31676367,0.31676367
2384,0.8366902,0.8366902
2385,0.92464185,0.92464185
2386,0.65078616,0.65078616
2387,0.29804456,0.29804456
2388,0.83940315,0.83940315
2389,0.92464185,0.92464185
2390,0.6537629,0.6537629
2391,0.35605276,0.35605276
2392,0.84643155,0.84643155
2393,0.9383223,0.9383223
2394,0.67078376,0.67078376
2395,0.5425847,0.31198272
2396,0.86598384,0.8294036
2397,0.9423441,0.95089906
2398,0.7299788,0.63813007
2399,0.16991737,0.18474708
2400,0.7926038,0.79605246
2401,0.9344428,0.9403676
2402,0.56569326,0.57309043
2403,0.15100089,0.15100089
2404,0.77381355,0.77381355
2405,0.9344428,0.9344428
2406,0.53645813,0.53645813
2407,0.21881199,0.21881199
2408,0.8181825,0.8181825
2409,0.9344428,0.9344428
2410,0.6085507,0.6085507
2411,0.2877017,0.2877017
2412,0.84127206,0.84127206
2413,0.9344428,0.9344428
2414,0.6540227,0.6540227
2415,0.42667055,0.42667055
2416,0.85972106,0.85972106
2417,0.9294529,0.9294529
2418,0.70163786,0.70163786
2419,0.43466648,0.43466648
2420,0.8587373,0.8587373
2421,0.93540907,0.93540907
2422,0.7010121,0.7010121
2423,0.34692413,0.34692413
2424,0.8490272,0.8490272
2425,0.92016643,0.92016643
2426,0.6731423,0.6731423
2427,0.50091124,0.43958533
2428,0.8602065,0.8583886
2429,0.9294529,0.9294529
2430,0.7097097,0.69882894
2431,0.2877017,0.2877017
2432,0.84127206,0.84127206
2433,0.94304216,0.9344428
2434,0.6540227,0.6540227
2435,0.28586352,0.35605276
2436,0.8399273,0.84643155
2437,0.93769455,0.9383223
2438,0.6522951,0.67078376
2439,0.38148093,0.38148093
2440,0.85419434,0.85419434
2441,0.9303857,0.9303857
2442,0.686139,0.686139
2443,0.2203442,0.2203442
2444,0.80592865,0.80592865
2445,0.94728315,0.94728315
2446,0.5914398,0.5914398
2447,0.59855694,0.59855694
2448,0.86777407,0.86777407
2449,0.9423441,0.9423441
2450,0.7442488,0.7442488
2451,0.2877017,0.2877017
2452,0.84127206,0.84127206
2453,0.9344428,0.9344428
2454,0.6540227,0.6540227
2455,0.35605276,0.35605276
2456,0.84643155,0.84643155
2457,0.9383223,0.9383223
2458,0.67078376,0.67078376
2459,0.46201548,0.46201548
2460,0.86376965,0.86376965
2461,0.9304268,0.9304268
2462,0.71171695,0.71171695
2463,0.2747861,0.2747861
2464,0.83639675,0.83639675
2465,0.9482158,0.9482158
2466,0.6451889,0.6451889
2467,0.29208583,0.29208583
2468,0.84004223,0.84004223
2469,0.94062686,0.94062686
2470,0.65249544,0.65249544
2471,0.26149726,0.2747861
2472,0.81707436,0.83639675
2473,0.92464185,0.94728315
2474,0.61399436,0.6451889
2475,0.22993028,0.22993028
2476,0.82413226,0.82413226
2477,0.89977366,0.89977366
2478,0.61943436,0.61943436
2479,0.2747861,0.2747861
2480,0.83639675,0.83639675
2481,0.9482158,0.9482158
2482,0.6451889,0.6451889
2483,0.47325563,0.47325563
2484,0.8602199,0.8602199
2485,0.94062686,0.94062686
2486,0.70464534,0.70464534
2487,0.38148093,0.38148093
2488,0.85419434,0.85419434
2489,0.9303857,0.9303857
2490,0.686139,0.686139
2491,0.17250457,0.17250457
2492,0.79466563,0.79466563
2493,0.94728315,0.94728315
2494,0.5684269,0.5684269
2495,0.2877017,0.2877017
2496,0.84127206,0.84127206
2497,0.9344428,0.9344428
2498,0.6540227,0.6540227
2499,0.43466648,0.43466648
2500,0.8587373,0.8587373
2501,0.93540907,0.93540907
2502,0.7010121,0.7010121
2503,0.22993028,0.22993028
2504,0.82413226,0.82413226
2505,0.89977366,0.89977366
2506,0.61943436,0.61943436
2507,0.49873266,0.40894806
2508,0.86212134,0.8486903
2509,0.9294529,0.94062686
2510,0.71484065,0.681454
2511,0.29208583,0.29208583
2512,0.84004223,0.84004223
2513,0.94062686,0.94062686
2514,0.65249544,0.65249544
2515,0.42667055,0.42667055
2516,0.85972106,0.85972106
2517,0.9294529,0.9294529
2518,0.70163786,0.70163786
2519,0.22993028,0.22993028
2520,0.82413226,0.82413226
2521,0.89977366,0.89977366
2522,0.61943436,0.61943436
2523,0.29208583,0.29208583
2524,0.84004223,0.84004223
2525,0.94062686,0.94062686
2526,0.65249544,0.65249544
2527,0.49873266,0.49873266
2528,0.86212134,0.86212134
2529,0.9294529,0.9294529
2530,0.71484065,0.71484065
2531,0.3806502,0.3806502
2532,0.8523683,0.8523683
2533,0.93317,0.93317
2534,0.6847888,0.6847888
2535,0.34692413,0.34692413
2536,0.8490272,0.8490272
2537,0.92016643,0.92016643
2538,0.6731423,0.6731423
2539,0.24044779,0.42667055
2540,0.81569505,0.85972106
2541,0.9294529,0.9267172
2542,0.6082778,0.70163786
2543,0.6432474,0.43929428
2544,0.88195527,0.8399649
2545,0.92638063,0.92464185
2546,0.76342565,0.6737394
2547,0.38148093,0.38148093
2548,0.8249063,0.8249063
2549,0.83599406,0.83599406
2550,0.2093317,0.2093317
2551,0.8249063,0.8249063
2552,0.85171115,0.85171115
2553,0.3524104,0.3524104
2554,0.82412344,0.82412344
2555,0.83599406,0.83599406
2556,0.5600773,0.5600773
2557,0.8249063,0.8249063
2558,0.83599406,0.83599406
2559,0.49553174,0.49553174
2560,0.8249063,0.8249063
2561,0.83599406,0.83599406
2562,0.31676367,0.31676367
2563,0.8249063,0.8249063
2564,0.83599406,0.83599406
2565,0.59114456,0.40838173
2566,0.8249063,0.8249063
2567,0.83599406,0.83599406
2568,0.2877017,0.2877017
2569,0.82865196,0.82865196
2570,0.83599406,0.83599406
2571,0.24557719,0.26149726
2572,0.8249063,0.8249063
2573,0.83599406,0.83599406
2574,0.28434128,0.28434128
2575,0.8249063,0.8249063
2576,0.83599406,0.83599406
2577,0.2877017,0.2877017
2578,0.82865196,0.82865196
2579,0.83599406,0.83599406
2580,0.46201548,0.46201548
2581,0.8249063,0.8249063
2582,0.83599406,0.83599406
2583,0.3524104,0.3524104
2584,0.82412344,0.82412344
2585,0.83599406,0.83599406
2586,0.51597214,0.51597214
2587,0.8249063,0.8249063
2588,0.83599406,0.83599406
2589,0.18422858,0.18422858
2590,0.8249063,0.8249063
2591,0.83599406,0.83599406
2592,0.280259,0.280259
2593,0.8249063,0.8249063
2594,0.83599406,0.83599406
2595,0.2747861,0.5236812
2596,0.8249063,0.8249063
2597,0.83599406,0.83599406
2598,0.42667055,0.43466648
2599,0.8249063,0.8249063
2600,0.83599406,0.83599406
2601,0.34692413,0.34692413
2602,0.8229108,0.8229108
2603,0.83599406,0.83599406
2604,0.4798369,0.4798369
2605,0.8249063,0.8249063
2606,0.83599406,0.83599406
2607,0.35965773,0.35965773
2608,0.8249063,0.8249063
2609,0.83599406,0.83599406
2610,0.21186624,0.21186624
2611,0.8249063,0.8249063
2612,0.83599406,0.83599406
2613,0.2877017,0.2877017
2614,0.82865196,0.82865196
2615,0.83599406,0.83599406
2616,0.22993028,0.22993028
2617,0.8249063,0.8249063
2618,0.83599406,0.83599406
2619,0.27683577,0.27683577
2620,0.8249063,0.8249063
2621,0.83599406,0.83599406
2622,0.42667055,0.42667055
2623,0.8249063,0.8249063
2624,0.83599406,0.83599406
2625,0.22993028,0.35605276
2626,0.8249063,0.8249063
2627,0.83599406,0.83599406
2628,0.34692413,0.34692413
2629,0.82412344,0.82412344
2630,0.83599406,0.83599406
2631,0.46201548,0.46201548
2632,0.8249063,0.8249063
2633,0.83599406,0.83599406
2634,0.34692413,0.34692413
2635,0.82412344,0.82412344
2636,0.83599406,0.83599406
2637,0.34692413,0.34692413
2638,0.82412344,0.82412344
2639,0.83599406,0.83599406
2640,0.40838173,0.40838173
2641,0.8249063,0.8249063
2642,0.83599406,0.83599406
2643,0.2877017,0.2877017
2644,0.82865196,0.82865196
2645,0.83599406,0.83599406
2646,0.3425645,0.3425645
2647,0.8249063,0.8249063
2648,0.83599406,0.83599406
2649,0.31676367,0.31676367
2650,0.8249063,0.8249063
2651,0.83599406,0.83599406
2652,0.2747861,0.29804456
2653,0.8249063,0.8249063
2654,0.83599406,0.83599406
2655,0.38148093,0.38148093
2656,0.8249063,0.8249063
2657,0.83599406,0.83599406
2658,0.2093317,0.2093317
2659,0.8249063,0.8249063
2660,0.85171115,0.85171115
2661,0.3524104,0.3524104
2662,0.82412344,0.82412344
2663,0.83599406,0.83599406
2664,0.5600773,0.5600773
2665,0.8249063,0.8249063
2666,0.83599406,0.83599406
2667,0.49553174,0.49553174
2668,0.8249063,0.8249063
2669,0.83599406,0.83599406
2670,0.31676367,0.31676367
2671,0.8249063,0.8249063
2672,0.83599406,0.83599406
2673,0.59114456,0.40838173
2674,0.8249063,0.8249063
2675,0.83599406,0.83599406
2676,0.2877017,0.2877017
2677,0.82865196,0.82865196
2678,0.83599406,0.83599406
2679,0.24557719,0.26149726
2680,0.8249063,0.8249063
2681,0.83599406,0.83599406
2682,0.38148093,0.38148093
2683,0.8249063,0.8249063
2684,0.83599406,0.83599406
2685,0.24044779,0.24044779
2686,0.8249063,0.8249063
2687,0.83599406,0.83599406
2688,0.40103614,0.40103614
2689,0.8249063,0.8249063
2690,0.83599406,0.83599406
2691,0.51597214,0.51597214
2692,0.8249063,0.8249063
2693,0.83599406,0.83599406
2694,0.29208583,0.29208583
2695,0.8249063,0.8249063
2696,0.83599406,0.83599406
2697,0.28586352,0.28586352
2698,0.8249063,0.8249063
2699,0.83599406,0.83599406
2700,0.40103614,0.40103614
2701,0.8249063,0.8249063
2702,0.83599406,0.83599406
2703,0.38148093,0.38148093
2704,0.8249063,0.8249063
2705,0.83599406,0.83599406
2706,0.31676367,0.2747861
2707,0.8249063,0.8249063
2708,0.83599406,0.83599406
2709,0.35605276,0.35605276
2710,0.8249063,0.8249063
2711,0.83599406,0.83599406
2712,0.38148093,0.38148093
2713,0.8249063,0.8249063
2714,0.83599406,0.83599406
2715,0.35605276,0.35605276
2716,0.8249063,0.8249063
2717,0.83599406,0.83599406
2718,0.2093317,0.2093317
2719,0.8249063,0.8249063
2720,0.85171115,0.85171115
2721,0.2747861,0.2747861
2722,0.8249063,0.8249063
2723,0.83599406,0.83599406
2724,0.1923197,0.1923197
2725,0.8249063,0.8249063
2726,0.83599406,0.83599406
2727,0.2877017,0.2877017
2728,0.82865196,0.82865196
2729,0.83599406,0.83599406
2730,0.22993028,0.22993028
2731,0.8249063,0.8249063
2732,0.83599406,0.83599406
2733,0.35605276,0.1923197
2734,0.8249063,0.8249063
2735,0.83599406,0.83599406
2736,0.332401,0.332401
2737,0.82865196,0.82865196
2738,0.83599406,0.83599406
2739,0.16991737,0.16991737
2740,0.82865196,0.82865196
2741,0.83599406,0.83599406
2742,0.38148093,0.38148093
2743,0.8249063,0.8249063
2744,0.83599406,0.83599406
2745,0.28586352,0.28586352
2746,0.8249063,0.8249063
2747,0.83599406,0.83599406
2748,0.35605276,0.35605276
2749,0.8249063,0.8249063
2750,0.83599406,0.83599406
2751,0.44043502,0.44043502
2752,0.8249063,0.8249063
2753,0.83599406,0.83599406
2754,0.35306492,0.35306492
2755,0.8249063,0.8249063
2756,0.83599406,0.83599406
2757,0.2747861,0.2747861
2758,0.8249063,0.8249063
2759,0.83599406,0.83599406
2760,0.31676367,0.2747861
2761,0.8249063,0.8249063
2762,0.83599406,0.83599406
2763,0.4003236,0.4003236
2764,0.82865196,0.82865196
2765,0.83599406,0.83599406
2766,0.280259,0.280259
2767,0.8249063,0.8249063
2768,0.83599406,0.83599406
2769,0.29804456,0.29804456
2770,0.8249063,0.8249063
2771,0.83599406,0.83599406
2772,0.27683577,0.27683577
2773,0.8249063,0.8249063
2774,0.83599406,0.83599406
2775,0.29208583,0.29208583
2776,0.8249063,0.8249063
2777,0.83599406,0.83599406
2778,0.28640848,0.28640848
2779,0.8249063,0.8249063
2780,0.83599406,0.83599406
2781,0.38148093,0.38148093
2782,0.8249063,0.8249063
2783,0.83599406,0.83599406
2784,0.42667055,0.42667055
2785,0.8249063,0.8249063
2786,0.83599406,0.83599406
2787,0.6205494,0.22993028
2788,0.8249063,0.8249063
2789,0.83599406,0.83599406
2790,0.4003236,0.4003236
2791,0.82865196,0.82865196
2792,0.83599406,0.83599406
2793,0.5384639,0.5384639
2794,0.8249063,0.8249063
2795,0.83599406,0.83599406
2796,0.40894806,0.40894806
2797,0.8249063,0.8249063
2798,0.83599406,0.83599406
2799,0.3806502,0.3806502
2800,0.8249063,0.8249063
2801,0.83599406,0.83599406
2802,0.19575208,0.19575208
2803,0.8249063,0.8249063
2804,0.83599406,0.83599406
2805,0.2877017,0.2877017
2806,0.82865196,0.82865196
2807,0.83599406,0.83599406
2808,0.43466648,0.43466648
2809,0.8249063,0.8249063
2810,0.83599406,0.83599406
2811,0.38787198,0.38787198
2812,0.8249063,0.8249063
2813,0.83599406,0.83599406
2814,0.29804456,0.32799965
2815,0.8249063,0.8249063
2816,0.83599406,0.83599406
2817,0.46201548,0.46201548
2818,0.8249063,0.8249063
2819,0.83599406,0.83599406
2820,0.46201548,0.46201548
2821,0.8249063,0.8249063
2822,0.83599406,0.83599406
2823,0.216031,0.216031
2824,0.8249063,0.8249063
2825,0.83599406,0.83599406
2826,0.3806502,0.3806502
2827,0.8249063,0.8249063
2828,0.83599406,0.83599406
2829,0.27683577,0.27683577
2830,0.8249063,0.8249063
2831,0.83599406,0.83599406
2832,0.35605276,0.35605276
2833,0.8249063,0.8249063
2834,0.83599406,0.83599406
2835,0.42667055,0.42667055
2836,0.8249063,0.8249063
2837,0.83599406,0.83599406
2838,0.42667055,0.42667055
2839,0.8249063,0.8249063
2840,0.83599406,0.83599406
2841,0.2747861,0.34692413
2842,0.8249063,0.82412344
2843,0.83599406,0.83599406
2844,0.22993028,0.22993028
2845,0.8249063,0.8249063
2846,0.83599406,0.83599406
2847,0.24883564,0.24883564
2848,0.8249063,0.8249063
2849,0.83599406,0.83599406
2850,0.38787198,0.38787198
2851,0.8249063,0.8249063
2852,0.83599406,0.83599406
2853,0.46201548,0.46201548
2854,0.8249063,0.8249063
2855,0.83599406,0.83599406
2856,0.5883261,0.5883261
2857,0.8249063,0.8249063
2858,0.83599406,0.83599406
2859,0.23976026,0.23976026
2860,0.8249063,0.8249063
2861,0.83599406,0.83599406
2862,0.1923197,0.1923197
2863,0.8249063,0.8249063
2864,0.83599406,0.83599406
2865,0.2877017,0.2877017
2866,0.8281039,0.82865196
2867,0.83599406,0.83599406
2868,0.2747861,0.35961896
2869,0.8249063,0.8249063
2870,0.83599406,0.83599406
2871,0.29208583,0.29208583
2872,0.7315713,0.7315713
2873,0.94062686,0.94062686
2874,0.65249544,0.65249544
2875,0.90512043,0.90512043
