isic_id,split
ISIC_6441985,train
ISIC_5407436,train
ISIC_6633101,train
ISIC_7545340,train
ISIC_0271408,train
ISIC_8321722,train
ISIC_5809781,train
ISIC_7907304,train
ISIC_2729109,train
ISIC_8850826,train
ISIC_7772950,train
ISIC_1259537,train
ISIC_4155168,train
ISIC_9918333,train
ISIC_0189694,train
ISIC_2665652,train
ISIC_6023792,train
ISIC_6304171,train
ISIC_2143002,train
ISIC_9356313,train
ISIC_2515324,train
ISIC_7505675,train
ISIC_2566319,train
ISIC_5782816,train
ISIC_3179296,train
ISIC_3026934,train
ISIC_3384989,train
ISIC_2329701,train
ISIC_8952594,train
ISIC_2985753,train
ISIC_6928607,train
ISIC_6754684,train
ISIC_8065001,train
ISIC_8390111,train
ISIC_8849818,train
ISIC_0750403,train
ISIC_5730636,train
ISIC_6000407,train
ISIC_5549768,train
ISIC_6813799,train
ISIC_2325383,train
ISIC_5120795,train
ISIC_6020102,train
ISIC_9206499,train
ISIC_1533630,train
ISIC_9503218,train
ISIC_3412390,train
ISIC_8576068,train
ISIC_1155483,train
ISIC_2194968,train
ISIC_7599973,train
ISIC_6412112,train
ISIC_6987155,train
ISIC_1351682,train
ISIC_9013998,train
ISIC_1121740,train
ISIC_5416004,train
ISIC_3526017,train
ISIC_3337775,train
ISIC_1111313,train
ISIC_1157850,train
ISIC_2296431,train
ISIC_4332885,train
ISIC_7233368,train
ISIC_7712138,train
ISIC_5188065,train
ISIC_7512268,train
ISIC_7131973,train
ISIC_2174347,train
ISIC_9115754,train
ISIC_8880961,train
ISIC_6013568,train
ISIC_4646990,train
ISIC_2125450,train
ISIC_3210813,train
ISIC_3084624,train
ISIC_1973700,train
ISIC_3940809,train
ISIC_0230169,train
ISIC_9699901,train
ISIC_9292220,train
ISIC_3005651,train
ISIC_8591123,train
ISIC_3555654,train
ISIC_1219427,train
ISIC_5664966,train
ISIC_8370610,train
ISIC_3696655,train
ISIC_8455810,train
ISIC_4041793,train
ISIC_4072053,train
ISIC_4184050,train
ISIC_5536710,train
ISIC_5396321,train
ISIC_9080774,train
ISIC_1164360,train
ISIC_5464509,train
ISIC_3532397,train
ISIC_5606360,train
ISIC_7973714,train
ISIC_9514330,train
ISIC_5151428,train
ISIC_4425322,train
ISIC_7050773,train
ISIC_7763831,train
ISIC_3577923,train
ISIC_0946485,train
ISIC_8755969,train
ISIC_0246090,train
ISIC_1087705,train
ISIC_6489887,train
ISIC_8632694,train
ISIC_6853087,train
ISIC_2526170,train
ISIC_6882080,train
ISIC_6067133,train
ISIC_8233560,train
ISIC_2038298,train
ISIC_2795016,train
ISIC_7452503,train
ISIC_8502869,train
ISIC_1528092,train
ISIC_8292525,train
ISIC_3391254,train
ISIC_1993374,train
ISIC_6304884,train
ISIC_9795608,train
ISIC_1746597,train
ISIC_2087826,train
ISIC_9892275,train
ISIC_6440229,train
ISIC_2837364,train
ISIC_0190725,train
ISIC_1344757,train
ISIC_5336548,train
ISIC_4532303,train
ISIC_2371033,train
ISIC_9053788,train
ISIC_5545410,train
ISIC_2339196,train
ISIC_3155003,train
ISIC_7211332,train
ISIC_8484867,train
ISIC_2321403,train
ISIC_8202573,train
ISIC_6487809,train
ISIC_9301738,train
ISIC_2765253,train
ISIC_7889231,train
ISIC_1311781,train
ISIC_9125543,train
ISIC_7576735,train
ISIC_8601064,train
ISIC_1779061,train
ISIC_4862028,train
ISIC_4462681,train
ISIC_8895611,train
ISIC_1616451,train
ISIC_8250872,train
ISIC_7094320,train
ISIC_5065245,train
ISIC_7178155,train
ISIC_7243593,train
ISIC_3575862,train
ISIC_1601764,train
ISIC_9022054,train
ISIC_8379020,train
ISIC_5308066,train
ISIC_4433684,train
ISIC_3609081,train
ISIC_2368518,train
ISIC_6522126,train
ISIC_6377578,train
ISIC_2536100,train
ISIC_7654211,train
ISIC_8823366,train
ISIC_6781528,train
ISIC_4700970,train
ISIC_2988993,train
ISIC_0239843,train
ISIC_0747812,train
ISIC_1642421,train
ISIC_8617084,train
ISIC_8706279,train
ISIC_7385112,train
ISIC_1137915,train
ISIC_2201806,train
ISIC_1578507,train
ISIC_5635961,train
ISIC_5104731,train
ISIC_5376036,train
ISIC_2779787,train
ISIC_3843634,train
ISIC_4850844,train
ISIC_6653225,train
ISIC_5902170,train
ISIC_9307584,train
ISIC_3529572,train
ISIC_3138290,train
ISIC_4170698,train
ISIC_8622204,train
ISIC_2478860,train
ISIC_7261174,train
ISIC_3022527,train
ISIC_4848291,train
ISIC_5723510,train
ISIC_2053045,train
ISIC_3018550,train
ISIC_9515144,train
ISIC_0420249,train
ISIC_6171084,train
ISIC_9107280,train
ISIC_9944803,train
ISIC_7240458,train
ISIC_3856662,train
ISIC_7351443,train
ISIC_1695724,train
ISIC_5393611,train
ISIC_6436590,train
ISIC_5604110,train
ISIC_5318217,train
ISIC_0422061,train
ISIC_9035982,train
ISIC_0439839,train
ISIC_7216346,train
ISIC_2609984,train
ISIC_0451095,train
ISIC_9012868,train
ISIC_2676318,train
ISIC_5348855,train
ISIC_6032520,train
ISIC_7777873,train
ISIC_6997349,train
ISIC_2527485,train
ISIC_0322371,train
ISIC_4697037,train
ISIC_4550251,train
ISIC_5316258,train
ISIC_1144769,train
ISIC_8174136,train
ISIC_9793067,train
ISIC_2188423,train
ISIC_1034492,train
ISIC_9853411,train
ISIC_7442476,train
ISIC_6490926,train
ISIC_1640823,train
ISIC_7973500,train
ISIC_2984737,train
ISIC_6007546,train
ISIC_1854603,train
ISIC_0567814,train
ISIC_0533930,train
ISIC_4617212,train
ISIC_8893962,train
ISIC_2007691,train
ISIC_1930598,train
ISIC_6453506,train
ISIC_2171616,train
ISIC_5090400,train
ISIC_8617145,train
ISIC_2365917,train
ISIC_5216675,train
ISIC_6890540,train
ISIC_8472701,train
ISIC_0715869,train
ISIC_3296136,train
ISIC_3482153,train
ISIC_7291399,train
ISIC_5924192,train
ISIC_6610700,train
ISIC_9339756,train
ISIC_9767255,train
ISIC_8964827,train
ISIC_7345709,train
ISIC_2497799,train
ISIC_4181530,train
ISIC_4499263,train
ISIC_8574363,train
ISIC_4500518,train
ISIC_2755667,train
ISIC_1106702,train
ISIC_9871571,train
ISIC_9482423,train
ISIC_4590810,train
ISIC_0948152,train
ISIC_3430492,train
ISIC_8704672,train
ISIC_1011754,train
ISIC_6500342,train
ISIC_0238871,train
ISIC_7988204,train
ISIC_3405862,train
ISIC_9246908,train
ISIC_6137928,train
ISIC_0339959,train
ISIC_7929649,train
ISIC_6316410,train
ISIC_3882551,train
ISIC_5988539,train
ISIC_5443036,train
ISIC_2250936,train
ISIC_3310849,train
ISIC_2108938,train
ISIC_1790549,train
ISIC_6306856,train
ISIC_3397468,train
ISIC_3232811,train
ISIC_3442177,train
ISIC_0149918,train
ISIC_0547893,train
ISIC_6346725,train
ISIC_3603821,train
ISIC_7241549,train
ISIC_7620347,train
ISIC_6386546,train
ISIC_8942704,train
ISIC_9522628,train
ISIC_9130704,train
ISIC_2400177,train
ISIC_9370758,train
ISIC_9755786,train
ISIC_4023645,train
ISIC_3409287,train
ISIC_7734673,train
ISIC_4879050,train
ISIC_4188998,train
ISIC_8637407,train
ISIC_7701089,train
ISIC_0405163,train
ISIC_3302777,train
ISIC_6117133,train
ISIC_9528732,train
ISIC_8095641,train
ISIC_2545299,train
ISIC_7116781,train
ISIC_1323471,train
ISIC_3219662,train
ISIC_6467025,train
ISIC_0247197,train
ISIC_3656013,train
ISIC_2643130,train
ISIC_6265473,train
ISIC_0875528,train
ISIC_8799674,train
ISIC_4875724,train
ISIC_5606693,train
ISIC_9925849,train
ISIC_7180943,train
ISIC_0986955,train
ISIC_6133377,train
ISIC_8784687,train
ISIC_1640113,train
ISIC_7657291,train
ISIC_1986371,train
ISIC_5011531,train
ISIC_1132788,train
ISIC_2349843,train
ISIC_4355465,train
ISIC_5169434,train
ISIC_8659007,train
ISIC_5918756,train
ISIC_3373242,train
ISIC_7852855,train
ISIC_5709878,train
ISIC_5819274,train
ISIC_7937250,train
ISIC_3635602,train
ISIC_8278604,train
ISIC_4385637,train
ISIC_4695916,train
ISIC_9453737,train
ISIC_8380874,train
ISIC_7508382,train
ISIC_2739547,train
ISIC_4764863,train
ISIC_7449020,train
ISIC_2680511,train
ISIC_3953857,train
ISIC_0109703,train
ISIC_9639348,train
ISIC_9227205,train
ISIC_1561068,train
ISIC_5873539,train
ISIC_1410408,train
ISIC_5149397,train
ISIC_3307352,train
ISIC_7854457,train
ISIC_0915342,train
ISIC_8781050,train
ISIC_9900191,train
ISIC_8022429,train
ISIC_5850633,train
ISIC_3909039,train
ISIC_5495397,train
ISIC_0862337,train
ISIC_3237504,train
ISIC_4674378,train
ISIC_8032325,train
ISIC_6301774,train
ISIC_8856029,train
ISIC_2724529,train
ISIC_5654124,train
ISIC_4248447,train
ISIC_6581411,train
ISIC_9890873,train
ISIC_8158081,train
ISIC_6851030,train
ISIC_2577003,train
ISIC_2496053,train
ISIC_0450108,train
ISIC_2574351,train
ISIC_7663033,train
ISIC_6652681,train
ISIC_1784717,train
ISIC_3270588,train
ISIC_5179620,train
ISIC_0483649,train
ISIC_9677697,train
ISIC_7332135,train
ISIC_0136526,train
ISIC_7025159,train
ISIC_8296966,train
ISIC_3413403,train
ISIC_2678247,train
ISIC_5204029,train
ISIC_4409740,train
ISIC_6436212,train
ISIC_0824361,train
ISIC_4487081,train
ISIC_1206021,train
ISIC_7605996,train
ISIC_5444355,train
ISIC_9570983,train
ISIC_9397696,train
ISIC_7715233,train
ISIC_5702748,train
ISIC_2649657,train
ISIC_8656006,train
ISIC_1657434,train
ISIC_4114436,train
ISIC_0491818,train
ISIC_7057515,train
ISIC_5667461,train
ISIC_1600975,train
ISIC_4206375,train
ISIC_7188330,train
ISIC_0527170,train
ISIC_2889670,train
ISIC_5760868,train
ISIC_7616324,train
ISIC_1793624,train
ISIC_0586680,train
ISIC_3601052,train
ISIC_8520545,train
ISIC_2996057,train
ISIC_1431236,train
ISIC_7633322,train
ISIC_1250861,train
ISIC_2037324,train
ISIC_1996538,train
ISIC_6323199,train
ISIC_7536703,train
ISIC_3933504,train
ISIC_8799158,train
ISIC_6814007,train
ISIC_0097997,train
ISIC_1944326,train
ISIC_3185470,train
ISIC_8268802,train
ISIC_7768638,train
ISIC_3176752,train
ISIC_4671039,train
ISIC_7919133,train
ISIC_1433669,train
ISIC_3559215,train
ISIC_1985824,train
ISIC_4211868,train
ISIC_8797868,train
ISIC_6826081,train
ISIC_3249958,train
ISIC_4994891,train
ISIC_5452648,train
ISIC_8264614,train
ISIC_8603087,train
ISIC_1438269,train
ISIC_2828861,train
ISIC_9547089,train
ISIC_3266797,train
ISIC_7438913,train
ISIC_8989572,train
ISIC_8663681,train
ISIC_2431696,train
ISIC_6593484,train
ISIC_6087560,train
ISIC_1807764,train
ISIC_6092849,train
ISIC_5086349,train
ISIC_0645742,train
ISIC_5122091,train
ISIC_7148289,train
ISIC_7599869,train
ISIC_5565053,train
ISIC_4481320,train
ISIC_2978682,train
ISIC_8813838,train
ISIC_3169743,train
ISIC_1485908,train
ISIC_6026759,train
ISIC_1526608,train
ISIC_1531971,train
ISIC_7387353,train
ISIC_5804316,train
ISIC_7260492,train
ISIC_5712645,train
ISIC_7075474,train
ISIC_9204951,train
ISIC_2290378,train
ISIC_5093070,train
ISIC_8032753,train
ISIC_9822801,train
ISIC_4067686,train
ISIC_4771668,train
ISIC_6563211,train
ISIC_4903186,train
ISIC_4718237,train
ISIC_9207895,train
ISIC_2241755,train
ISIC_1912518,train
ISIC_8655206,train
ISIC_3356457,train
ISIC_1823608,train
ISIC_7038741,train
ISIC_5617771,train
ISIC_9893264,train
ISIC_4396553,train
ISIC_6613228,train
ISIC_6724069,train
ISIC_3973431,train
ISIC_0803667,train
ISIC_7828539,train
ISIC_3093810,train
ISIC_8024980,train
ISIC_1836661,train
ISIC_9475155,train
ISIC_5301811,train
ISIC_5106867,train
ISIC_0546980,train
ISIC_6363173,train
ISIC_6640227,train
ISIC_1732761,train
ISIC_5607702,train
ISIC_2291042,train
ISIC_6358106,train
ISIC_5514109,train
ISIC_6163859,train
ISIC_9919143,train
ISIC_7035517,train
ISIC_9636514,train
ISIC_2595590,train
ISIC_6866790,train
ISIC_6106916,train
ISIC_1050158,train
ISIC_6110888,train
ISIC_2212352,train
ISIC_6652273,train
ISIC_1945381,train
ISIC_7061003,train
ISIC_2639144,train
ISIC_5446515,train
ISIC_3867863,train
ISIC_5660360,train
ISIC_4665061,train
ISIC_5096748,train
ISIC_0930944,train
ISIC_7402852,train
ISIC_9590141,train
ISIC_4857744,train
ISIC_8301044,train
ISIC_3556190,train
ISIC_2001699,train
ISIC_0476606,train
ISIC_9074833,train
ISIC_2586109,train
ISIC_9585534,train
ISIC_3863610,train
ISIC_2197398,train
ISIC_3635644,train
ISIC_7271718,train
ISIC_4782920,train
ISIC_1990955,train
ISIC_3391651,train
ISIC_9174306,train
ISIC_4452748,train
ISIC_5376141,train
ISIC_9199229,train
ISIC_6672654,train
ISIC_7776719,train
ISIC_1641226,train
ISIC_9912475,train
ISIC_1024269,train
ISIC_5194705,train
ISIC_9513918,train
ISIC_9579506,train
ISIC_3954292,train
ISIC_6497801,train
ISIC_7352625,train
ISIC_9787578,train
ISIC_9542791,train
ISIC_5218773,train
ISIC_8252969,train
ISIC_6787283,train
ISIC_2324840,train
ISIC_9693759,train
ISIC_5563577,train
ISIC_0112884,train
ISIC_0947467,train
ISIC_6763449,train
ISIC_0254158,train
ISIC_4539623,train
ISIC_2480757,train
ISIC_7284349,train
ISIC_8445238,train
ISIC_2843245,train
ISIC_4919503,train
ISIC_8926980,train
ISIC_9127214,train
ISIC_3852791,train
ISIC_2742256,train
ISIC_9872751,train
ISIC_0216689,train
ISIC_0081956,train
ISIC_5736529,train
ISIC_1959529,train
ISIC_5555694,train
ISIC_2559472,train
ISIC_3496994,train
ISIC_4325155,train
ISIC_3640050,train
ISIC_6789376,train
ISIC_4836699,train
ISIC_1851112,train
ISIC_4957315,train
ISIC_8475462,train
ISIC_9419847,train
ISIC_1901615,train
ISIC_8369457,train
ISIC_7449606,train
ISIC_1355494,train
ISIC_2929755,train
ISIC_2829088,train
ISIC_5275267,train
ISIC_2804780,train
ISIC_3580824,train
ISIC_0577311,train
ISIC_7173639,train
ISIC_9896454,train
ISIC_9445806,train
ISIC_2289721,train
ISIC_8564527,train
ISIC_9345063,train
ISIC_2701997,train
ISIC_6255613,train
ISIC_9577235,train
ISIC_4248013,train
ISIC_9268487,train
ISIC_5657661,train
ISIC_6847965,train
ISIC_2159914,train
ISIC_6177583,train
ISIC_8679617,train
ISIC_4828265,train
ISIC_7071944,train
ISIC_3098462,train
ISIC_7445800,train
ISIC_6343311,train
ISIC_7670923,train
ISIC_0886205,train
ISIC_2549673,train
ISIC_9081772,train
ISIC_8460226,train
ISIC_8889011,train
ISIC_2207683,train
ISIC_2892593,train
ISIC_5709170,train
ISIC_0353165,train
ISIC_8039519,train
ISIC_7426904,train
ISIC_2162120,train
ISIC_5517010,train
ISIC_4213876,train
ISIC_2623707,train
ISIC_2766908,train
ISIC_3054523,train
ISIC_4069279,train
ISIC_3728659,train
ISIC_4570724,train
ISIC_1461940,train
ISIC_9616071,train
ISIC_3213469,train
ISIC_2994085,train
ISIC_8668954,train
ISIC_1235777,train
ISIC_7498716,train
ISIC_5055404,train
ISIC_0467850,train
ISIC_9579738,train
ISIC_0229832,train
ISIC_8339665,train
ISIC_3549225,train
ISIC_3160780,train
ISIC_6340564,train
ISIC_7998509,train
ISIC_7746409,train
ISIC_3059367,train
ISIC_9223481,train
ISIC_6973257,train
ISIC_2797898,train
ISIC_1714941,train
ISIC_1348254,train
ISIC_5490004,train
ISIC_5320143,train
ISIC_7164179,train
ISIC_6553389,train
ISIC_8981301,train
ISIC_1554992,train
ISIC_1355286,train
ISIC_6422703,train
ISIC_0692478,train
ISIC_2666632,train
ISIC_7319686,train
ISIC_8111203,train
ISIC_7089788,train
ISIC_9470671,train
ISIC_8227366,train
ISIC_2106358,train
ISIC_3454208,train
ISIC_2459552,train
ISIC_1782911,train
ISIC_2401326,train
ISIC_5708449,train
ISIC_3205052,train
ISIC_9783764,train
ISIC_4863375,train
ISIC_5095848,train
ISIC_7975613,train
ISIC_9406118,train
ISIC_0589744,train
ISIC_1821825,train
ISIC_3687479,train
ISIC_5309561,train
ISIC_7097002,train
ISIC_3290466,train
ISIC_2945324,train
ISIC_9023152,train
ISIC_8085141,train
ISIC_1489934,train
ISIC_9861674,train
ISIC_5236233,train
ISIC_8555610,train
ISIC_9371536,train
ISIC_8657381,train
ISIC_8224029,train
ISIC_7760948,train
ISIC_6927228,train
ISIC_9136435,train
ISIC_5379122,train
ISIC_1629433,train
ISIC_2098109,train
ISIC_4966496,train
ISIC_7038742,train
ISIC_2651065,train
ISIC_6767860,train
ISIC_4517738,train
ISIC_4748600,train
ISIC_5550714,train
ISIC_7552159,train
ISIC_4319958,train
ISIC_7498132,train
ISIC_1487253,train
ISIC_1511661,train
ISIC_5721110,train
ISIC_3369104,train
ISIC_6227878,train
ISIC_4948642,train
ISIC_6003500,train
ISIC_3274253,train
ISIC_0391694,train
ISIC_8783667,train
ISIC_3425388,train
ISIC_7304751,train
ISIC_1980064,train
ISIC_0856633,train
ISIC_5304633,train
ISIC_6108555,train
ISIC_6930275,train
ISIC_2919360,train
ISIC_1413120,train
ISIC_0688622,train
ISIC_0833682,train
ISIC_3281252,train
ISIC_2037182,train
ISIC_8153400,train
ISIC_2971969,train
ISIC_6402680,train
ISIC_2140115,train
ISIC_7975678,train
ISIC_2580289,train
ISIC_3447765,train
ISIC_2310983,train
ISIC_3701596,train
ISIC_5877850,train
ISIC_5396459,train
ISIC_6497508,train
ISIC_3526799,train
ISIC_3778192,train
ISIC_4593792,train
ISIC_8838232,train
ISIC_1779595,train
ISIC_6407399,train
ISIC_2461940,train
ISIC_1472777,train
ISIC_1535233,train
ISIC_4591316,train
ISIC_2712126,train
ISIC_3729025,train
ISIC_6391978,train
ISIC_5169650,train
ISIC_7862068,train
ISIC_0250455,train
ISIC_1807307,train
ISIC_3188617,train
ISIC_4669070,train
ISIC_1134319,train
ISIC_1130669,train
ISIC_3328612,train
ISIC_6958534,train
ISIC_8545949,train
ISIC_6602516,train
ISIC_7989906,train
ISIC_2482016,train
ISIC_6602905,train
ISIC_0196502,train
ISIC_1338045,train
ISIC_1984557,train
ISIC_6567889,train
ISIC_0347824,train
ISIC_9657852,train
ISIC_0291277,train
ISIC_1210620,train
ISIC_1940615,train
ISIC_5618133,train
ISIC_6397631,train
ISIC_3298596,train
ISIC_7267098,train
ISIC_0662911,train
ISIC_0333051,train
ISIC_2728024,train
ISIC_8813283,train
ISIC_9601132,train
ISIC_5597282,train
ISIC_5835178,train
ISIC_7634207,train
ISIC_8591681,train
ISIC_3076237,train
ISIC_8459932,train
ISIC_8724791,train
ISIC_1750674,train
ISIC_2833213,train
ISIC_5405456,train
ISIC_1308081,train
ISIC_5930008,train
ISIC_2073967,train
ISIC_3658449,train
ISIC_5525765,train
ISIC_1337144,train
ISIC_7682938,train
ISIC_1532403,train
ISIC_0697953,train
ISIC_6172211,train
ISIC_2979268,train
ISIC_1555147,train
ISIC_2111943,train
ISIC_4761751,train
ISIC_4947778,train
ISIC_9281484,train
ISIC_7901891,train
ISIC_1051076,train
ISIC_5154320,train
ISIC_5881526,train
ISIC_3768701,train
ISIC_5628615,train
ISIC_5022555,train
ISIC_3157921,train
ISIC_0973194,train
ISIC_0085718,train
ISIC_6920084,train
ISIC_2115937,train
ISIC_2439485,train
ISIC_8326957,train
ISIC_7697051,train
ISIC_4507193,train
ISIC_1500843,train
ISIC_0282040,train
ISIC_5340000,train
ISIC_7166976,train
ISIC_2183559,train
ISIC_3603704,train
ISIC_7571230,train
ISIC_3782992,train
ISIC_3747477,train
ISIC_0309317,train
ISIC_3645165,train
ISIC_9454730,train
ISIC_8132447,train
ISIC_2582497,train
ISIC_4158555,train
ISIC_1573974,train
ISIC_3274023,train
ISIC_7511011,train
ISIC_6342442,train
ISIC_7767423,train
ISIC_3800470,train
ISIC_7356842,train
ISIC_9314142,train
ISIC_2143557,train
ISIC_1514228,train
ISIC_9456752,train
ISIC_4127016,train
ISIC_7485354,train
ISIC_3395529,train
ISIC_9823873,train
ISIC_1990046,train
ISIC_8010877,train
ISIC_2404779,train
ISIC_1585604,train
ISIC_2683271,train
ISIC_6564214,train
ISIC_2315560,train
ISIC_7438675,train
ISIC_5187457,train
ISIC_6570291,train
ISIC_1363051,train
ISIC_4276014,train
ISIC_0663446,train
ISIC_5526369,train
ISIC_5614711,train
ISIC_4536407,train
ISIC_8485716,train
ISIC_4759062,train
ISIC_8827933,train
ISIC_2706378,train
ISIC_1692144,train
ISIC_4118762,train
ISIC_4555817,train
ISIC_8781281,train
ISIC_4099287,train
ISIC_7135201,train
ISIC_6378766,train
ISIC_4457587,train
ISIC_2990503,train
ISIC_2480608,train
ISIC_9087655,train
ISIC_5162216,train
ISIC_3695494,train
ISIC_1847211,train
ISIC_4003988,train
ISIC_6470589,train
ISIC_1548638,train
ISIC_7945791,train
ISIC_8712401,train
ISIC_6285908,train
ISIC_9042973,train
ISIC_2818465,train
ISIC_7663344,train
ISIC_9391846,train
ISIC_1950847,train
ISIC_2828553,train
ISIC_9986333,train
ISIC_9482251,train
ISIC_9638395,train
ISIC_9147785,train
ISIC_2703816,train
ISIC_6107711,train
ISIC_3564897,train
ISIC_0096227,train
ISIC_8515165,train
ISIC_5354607,train
ISIC_2421521,train
ISIC_3708400,train
ISIC_6552115,train
ISIC_4507700,train
ISIC_1660279,train
ISIC_1163258,train
ISIC_8596980,train
ISIC_5490352,train
ISIC_9757595,train
ISIC_6548307,train
ISIC_8659694,train
ISIC_7810462,train
ISIC_8632929,train
ISIC_8034618,train
ISIC_8188597,train
ISIC_3244047,train
ISIC_9906657,train
ISIC_4957931,train
ISIC_2944844,train
ISIC_5017874,train
ISIC_1094526,train
ISIC_1088190,train
ISIC_1402407,train
ISIC_7964243,train
ISIC_1876799,train
ISIC_9119715,train
ISIC_2814715,train
ISIC_8564636,train
ISIC_7230304,train
ISIC_3935406,train
ISIC_9829655,train
ISIC_5802232,train
ISIC_1875086,train
ISIC_0908770,train
ISIC_7261681,train
ISIC_5400342,train
ISIC_4057236,train
ISIC_6376959,train
ISIC_7750443,train
ISIC_2297987,train
ISIC_0162708,train
ISIC_6169392,train
ISIC_8551617,train
ISIC_4803414,train
ISIC_5365537,train
ISIC_6718737,train
ISIC_3816357,train
ISIC_4172686,train
ISIC_0308722,train
ISIC_6422791,train
ISIC_2245325,train
ISIC_5446127,train
ISIC_9114539,train
ISIC_2495762,train
ISIC_2969250,train
ISIC_6197292,train
ISIC_2282946,train
ISIC_4911407,train
ISIC_0752546,train
ISIC_0445347,train
ISIC_1118894,train
ISIC_4732460,train
ISIC_5611426,train
ISIC_7391200,train
ISIC_4228799,train
ISIC_5321852,train
ISIC_6320497,train
ISIC_1577472,train
ISIC_0820029,train
ISIC_1548258,train
ISIC_2239046,train
ISIC_4770938,train
ISIC_1903698,train
ISIC_6320692,train
ISIC_5078356,train
ISIC_1236107,train
ISIC_4801124,train
ISIC_1294049,train
ISIC_8257549,train
ISIC_3034921,train
ISIC_6098003,train
ISIC_6851091,train
ISIC_3971444,train
ISIC_8152423,train
ISIC_9423176,train
ISIC_0819729,train
ISIC_3224784,train
ISIC_2646893,train
ISIC_4269911,train
ISIC_1179160,train
ISIC_8546213,train
ISIC_5631388,train
ISIC_4259290,train
ISIC_9000030,train
ISIC_9670029,train
ISIC_6477782,train
ISIC_2812270,train
ISIC_8788485,train
ISIC_1883184,train
ISIC_8054620,train
ISIC_9649587,train
ISIC_7423852,train
ISIC_0874243,train
ISIC_0199719,train
ISIC_5971591,train
ISIC_3729615,train
ISIC_3444719,train
ISIC_1014729,train
ISIC_8785434,train
ISIC_8953242,train
ISIC_1645535,train
ISIC_2279765,train
ISIC_2578478,train
ISIC_8008242,train
ISIC_1768733,train
ISIC_9314144,train
ISIC_5243140,train
ISIC_3566046,train
ISIC_6578862,train
ISIC_9577645,train
ISIC_4585386,train
ISIC_7654071,train
ISIC_3222205,train
ISIC_4382115,train
ISIC_9083617,train
ISIC_3428894,train
ISIC_9877523,train
ISIC_2432058,train
ISIC_3116777,train
ISIC_1696070,train
ISIC_4282783,train
ISIC_5377977,train
ISIC_0199538,train
ISIC_3779014,train
ISIC_0545838,train
ISIC_1801846,train
ISIC_2558189,train
ISIC_3034292,train
ISIC_3416324,train
ISIC_4090714,train
ISIC_8114321,train
ISIC_0634521,train
ISIC_2005921,train
ISIC_6324383,train
ISIC_2151178,train
ISIC_6322509,train
ISIC_2970312,train
ISIC_5910518,train
ISIC_8896223,train
ISIC_5614446,train
ISIC_0897248,train
ISIC_0413715,train
ISIC_5608998,train
ISIC_4043423,train
ISIC_3646425,train
ISIC_6640981,train
ISIC_8909957,train
ISIC_2075546,train
ISIC_6901997,train
ISIC_0074268,train
ISIC_5805349,train
ISIC_4430815,train
ISIC_2738630,train
ISIC_7923912,train
ISIC_6057455,train
ISIC_2380432,train
ISIC_8014523,train
ISIC_3919752,train
ISIC_6228963,train
ISIC_9069449,train
ISIC_1440063,train
ISIC_5747513,train
ISIC_1352631,train
ISIC_9716059,train
ISIC_1624873,train
ISIC_0475718,train
ISIC_5091090,train
ISIC_1925632,train
ISIC_8049923,train
ISIC_2946202,train
ISIC_1306790,train
ISIC_1462268,train
ISIC_1900433,train
ISIC_2360135,train
ISIC_3067949,train
ISIC_1290677,train
ISIC_7095254,train
ISIC_0514672,train
ISIC_9433382,train
ISIC_8066110,train
ISIC_9184450,train
ISIC_6577087,train
ISIC_6869122,train
ISIC_9571044,train
ISIC_0723505,train
ISIC_7545549,train
ISIC_2803587,train
ISIC_1453526,train
ISIC_0188432,train
ISIC_7993561,train
ISIC_8651078,train
ISIC_0293607,train
ISIC_2700545,train
ISIC_3579835,train
ISIC_9907084,train
ISIC_6335980,train
ISIC_0084395,train
ISIC_5852365,train
ISIC_4659494,train
ISIC_9639064,train
ISIC_6554961,train
ISIC_3935308,train
ISIC_3906303,train
ISIC_4400186,train
ISIC_6831788,train
ISIC_9776851,train
ISIC_6225516,train
ISIC_6481625,train
ISIC_5551378,train
ISIC_3976496,train
ISIC_1584206,train
ISIC_9244047,train
ISIC_5003391,train
ISIC_6442221,train
ISIC_2358454,train
ISIC_0438234,train
ISIC_6103766,train
ISIC_9537532,train
ISIC_4712133,train
ISIC_0702042,train
ISIC_8211993,train
ISIC_3101458,train
ISIC_2351776,train
ISIC_5870406,train
ISIC_0410165,train
ISIC_0946977,train
ISIC_6831482,train
ISIC_6527464,train
ISIC_9574101,train
ISIC_2968542,train
ISIC_3984393,train
ISIC_7275674,train
ISIC_8583462,train
ISIC_5345112,train
ISIC_3592856,train
ISIC_4757866,train
ISIC_4343552,train
ISIC_3373004,train
ISIC_7792073,train
ISIC_4707475,train
ISIC_4227377,train
ISIC_1603834,train
ISIC_4159272,train
ISIC_0728291,train
ISIC_3011638,train
ISIC_3274103,train
ISIC_3132543,train
ISIC_9880428,train
ISIC_2657946,train
ISIC_2112683,train
ISIC_9293491,train
ISIC_3596336,train
ISIC_5438458,train
ISIC_5442756,train
ISIC_5979783,train
ISIC_6436069,train
ISIC_5935223,train
ISIC_7433979,train
ISIC_8423604,train
ISIC_3319163,train
ISIC_4032636,train
ISIC_5837098,train
ISIC_8405555,train
ISIC_3269018,train
ISIC_4659384,train
ISIC_1120241,train
ISIC_5688720,train
ISIC_3675585,train
ISIC_6329283,train
ISIC_5654651,train
ISIC_9481406,train
ISIC_1741487,train
ISIC_1494688,train
ISIC_7732765,train
