filename,seg_filename,n_components
BraTS2021_01547_flair_23.png,BraTS2021_01547_seg_23.png,2
BraTS2021_01547_flair_28.png,BraTS2021_01547_seg_28.png,1
BraTS2021_01547_flair_3.png,BraTS2021_01547_seg_3.png,2
BraTS2021_01547_flair_33.png,BraTS2021_01547_seg_33.png,2
BraTS2021_01547_flair_38.png,BraTS2021_01547_seg_38.png,1
BraTS2021_01547_flair_43.png,BraTS2021_01547_seg_43.png,1
BraTS2021_01547_flair_48.png,BraTS2021_01547_seg_48.png,1
BraTS2021_01547_flair_53.png,BraTS2021_01547_seg_53.png,1
BraTS2021_01547_flair_58.png,BraTS2021_01547_seg_58.png,1
BraTS2021_01547_flair_63.png,BraTS2021_01547_seg_63.png,1
BraTS2021_01547_flair_8.png,BraTS2021_01547_seg_8.png,2
BraTS2021_01548_flair_0.png,BraTS2021_01548_seg_0.png,1
BraTS2021_01548_flair_10.png,BraTS2021_01548_seg_10.png,2
BraTS2021_01548_flair_15.png,BraTS2021_01548_seg_15.png,2
BraTS2021_01548_flair_20.png,BraTS2021_01548_seg_20.png,1
BraTS2021_01548_flair_5.png,BraTS2021_01548_seg_5.png,1
BraTS2021_01549_flair_0.png,BraTS2021_01549_seg_0.png,1
BraTS2021_01549_flair_10.png,BraTS2021_01549_seg_10.png,1
BraTS2021_01549_flair_15.png,BraTS2021_01549_seg_15.png,2
BraTS2021_01549_flair_20.png,BraTS2021_01549_seg_20.png,2
BraTS2021_01549_flair_25.png,BraTS2021_01549_seg_25.png,2
BraTS2021_01549_flair_30.png,BraTS2021_01549_seg_30.png,1
BraTS2021_01549_flair_5.png,BraTS2021_01549_seg_5.png,1
BraTS2021_01550_flair_0.png,BraTS2021_01550_seg_0.png,1
BraTS2021_01550_flair_10.png,BraTS2021_01550_seg_10.png,2
BraTS2021_01550_flair_15.png,BraTS2021_01550_seg_15.png,1
BraTS2021_01550_flair_20.png,BraTS2021_01550_seg_20.png,1
BraTS2021_01550_flair_25.png,BraTS2021_01550_seg_25.png,1
BraTS2021_01550_flair_30.png,BraTS2021_01550_seg_30.png,1
BraTS2021_01550_flair_35.png,BraTS2021_01550_seg_35.png,1
BraTS2021_01550_flair_40.png,BraTS2021_01550_seg_40.png,1
BraTS2021_01550_flair_5.png,BraTS2021_01550_seg_5.png,2
BraTS2021_01551_flair_0.png,BraTS2021_01551_seg_0.png,1
BraTS2021_01551_flair_5.png,BraTS2021_01551_seg_5.png,2
BraTS2021_01552_flair_0.png,BraTS2021_01552_seg_0.png,1
BraTS2021_01552_flair_10.png,BraTS2021_01552_seg_10.png,1
BraTS2021_01552_flair_15.png,BraTS2021_01552_seg_15.png,1
BraTS2021_01552_flair_20.png,BraTS2021_01552_seg_20.png,2
BraTS2021_01552_flair_25.png,BraTS2021_01552_seg_25.png,1
BraTS2021_01552_flair_30.png,BraTS2021_01552_seg_30.png,1
BraTS2021_01552_flair_35.png,BraTS2021_01552_seg_35.png,1
BraTS2021_01552_flair_40.png,BraTS2021_01552_seg_40.png,1
BraTS2021_01552_flair_45.png,BraTS2021_01552_seg_45.png,1
BraTS2021_01552_flair_5.png,BraTS2021_01552_seg_5.png,1
BraTS2021_01552_flair_50.png,BraTS2021_01552_seg_50.png,1
BraTS2021_01552_flair_55.png,BraTS2021_01552_seg_55.png,1
BraTS2021_01552_flair_60.png,BraTS2021_01552_seg_60.png,2
BraTS2021_01553_flair_0.png,BraTS2021_01553_seg_0.png,3
BraTS2021_01553_flair_10.png,BraTS2021_01553_seg_10.png,5
BraTS2021_01553_flair_15.png,BraTS2021_01553_seg_15.png,1
BraTS2021_01553_flair_20.png,BraTS2021_01553_seg_20.png,3
BraTS2021_01553_flair_25.png,BraTS2021_01553_seg_25.png,1
BraTS2021_01553_flair_30.png,BraTS2021_01553_seg_30.png,1
BraTS2021_01553_flair_35.png,BraTS2021_01553_seg_35.png,1
BraTS2021_01553_flair_40.png,BraTS2021_01553_seg_40.png,2
BraTS2021_01553_flair_45.png,BraTS2021_01553_seg_45.png,1
BraTS2021_01553_flair_5.png,BraTS2021_01553_seg_5.png,4
BraTS2021_01553_flair_50.png,BraTS2021_01553_seg_50.png,2
BraTS2021_01553_flair_55.png,BraTS2021_01553_seg_55.png,2
BraTS2021_01553_flair_60.png,BraTS2021_01553_seg_60.png,2
BraTS2021_01553_flair_65.png,BraTS2021_01553_seg_65.png,1
BraTS2021_01554_flair_0.png,BraTS2021_01554_seg_0.png,7
BraTS2021_01554_flair_10.png,BraTS2021_01554_seg_10.png,2
BraTS2021_01554_flair_15.png,BraTS2021_01554_seg_15.png,2
BraTS2021_01554_flair_20.png,BraTS2021_01554_seg_20.png,1
BraTS2021_01554_flair_25.png,BraTS2021_01554_seg_25.png,1
BraTS2021_01554_flair_30.png,BraTS2021_01554_seg_30.png,1
BraTS2021_01554_flair_35.png,BraTS2021_01554_seg_35.png,2
BraTS2021_01554_flair_40.png,BraTS2021_01554_seg_40.png,1
BraTS2021_01554_flair_45.png,BraTS2021_01554_seg_45.png,1
BraTS2021_01554_flair_5.png,BraTS2021_01554_seg_5.png,4
BraTS2021_01554_flair_50.png,BraTS2021_01554_seg_50.png,2
BraTS2021_01554_flair_55.png,BraTS2021_01554_seg_55.png,1
BraTS2021_01554_flair_60.png,BraTS2021_01554_seg_60.png,1
BraTS2021_01554_flair_65.png,BraTS2021_01554_seg_65.png,1
BraTS2021_01555_flair_18.png,BraTS2021_01555_seg_18.png,1
BraTS2021_01555_flair_23.png,BraTS2021_01555_seg_23.png,6
BraTS2021_01555_flair_28.png,BraTS2021_01555_seg_28.png,2
BraTS2021_01555_flair_33.png,BraTS2021_01555_seg_33.png,4
BraTS2021_01555_flair_38.png,BraTS2021_01555_seg_38.png,1
BraTS2021_01555_flair_43.png,BraTS2021_01555_seg_43.png,2
BraTS2021_01555_flair_48.png,BraTS2021_01555_seg_48.png,1
BraTS2021_01555_flair_53.png,BraTS2021_01555_seg_53.png,3
BraTS2021_01555_flair_58.png,BraTS2021_01555_seg_58.png,3
BraTS2021_01556_flair_0.png,BraTS2021_01556_seg_0.png,1
BraTS2021_01556_flair_10.png,BraTS2021_01556_seg_10.png,2
BraTS2021_01556_flair_15.png,BraTS2021_01556_seg_15.png,2
BraTS2021_01556_flair_20.png,BraTS2021_01556_seg_20.png,4
BraTS2021_01556_flair_5.png,BraTS2021_01556_seg_5.png,1
BraTS2021_01557_flair_0.png,BraTS2021_01557_seg_0.png,1
BraTS2021_01557_flair_10.png,BraTS2021_01557_seg_10.png,1
BraTS2021_01557_flair_15.png,BraTS2021_01557_seg_15.png,2
BraTS2021_01557_flair_20.png,BraTS2021_01557_seg_20.png,2
BraTS2021_01557_flair_5.png,BraTS2021_01557_seg_5.png,1
BraTS2021_01558_flair_0.png,BraTS2021_01558_seg_0.png,1
BraTS2021_01558_flair_10.png,BraTS2021_01558_seg_10.png,1
BraTS2021_01558_flair_15.png,BraTS2021_01558_seg_15.png,2
BraTS2021_01558_flair_20.png,BraTS2021_01558_seg_20.png,1
BraTS2021_01558_flair_25.png,BraTS2021_01558_seg_25.png,3
BraTS2021_01558_flair_30.png,BraTS2021_01558_seg_30.png,5
BraTS2021_01558_flair_35.png,BraTS2021_01558_seg_35.png,4
BraTS2021_01558_flair_40.png,BraTS2021_01558_seg_40.png,1
BraTS2021_01558_flair_45.png,BraTS2021_01558_seg_45.png,5
BraTS2021_01558_flair_5.png,BraTS2021_01558_seg_5.png,1
BraTS2021_01559_flair_0.png,BraTS2021_01559_seg_0.png,1
BraTS2021_01559_flair_10.png,BraTS2021_01559_seg_10.png,1
BraTS2021_01559_flair_15.png,BraTS2021_01559_seg_15.png,1
BraTS2021_01559_flair_20.png,BraTS2021_01559_seg_20.png,2
BraTS2021_01559_flair_25.png,BraTS2021_01559_seg_25.png,3
BraTS2021_01559_flair_5.png,BraTS2021_01559_seg_5.png,1
BraTS2021_01560_flair_39.png,BraTS2021_01560_seg_39.png,1
BraTS2021_01560_flair_44.png,BraTS2021_01560_seg_44.png,7
BraTS2021_01560_flair_49.png,BraTS2021_01560_seg_49.png,4
BraTS2021_01560_flair_54.png,BraTS2021_01560_seg_54.png,3
BraTS2021_01560_flair_59.png,BraTS2021_01560_seg_59.png,4
BraTS2021_01560_flair_64.png,BraTS2021_01560_seg_64.png,2
BraTS2021_01560_flair_69.png,BraTS2021_01560_seg_69.png,2
BraTS2021_01561_flair_0.png,BraTS2021_01561_seg_0.png,1
BraTS2021_01561_flair_10.png,BraTS2021_01561_seg_10.png,1
BraTS2021_01561_flair_15.png,BraTS2021_01561_seg_15.png,2
BraTS2021_01561_flair_20.png,BraTS2021_01561_seg_20.png,1
BraTS2021_01561_flair_25.png,BraTS2021_01561_seg_25.png,1
BraTS2021_01561_flair_30.png,BraTS2021_01561_seg_30.png,2
BraTS2021_01561_flair_5.png,BraTS2021_01561_seg_5.png,1
BraTS2021_01562_flair_12.png,BraTS2021_01562_seg_12.png,2
BraTS2021_01562_flair_17.png,BraTS2021_01562_seg_17.png,2
BraTS2021_01562_flair_2.png,BraTS2021_01562_seg_2.png,2
BraTS2021_01562_flair_22.png,BraTS2021_01562_seg_22.png,1
BraTS2021_01562_flair_27.png,BraTS2021_01562_seg_27.png,1
BraTS2021_01562_flair_32.png,BraTS2021_01562_seg_32.png,1
BraTS2021_01562_flair_37.png,BraTS2021_01562_seg_37.png,1
BraTS2021_01562_flair_42.png,BraTS2021_01562_seg_42.png,1
BraTS2021_01562_flair_47.png,BraTS2021_01562_seg_47.png,1
BraTS2021_01562_flair_52.png,BraTS2021_01562_seg_52.png,4
BraTS2021_01562_flair_57.png,BraTS2021_01562_seg_57.png,2
BraTS2021_01562_flair_62.png,BraTS2021_01562_seg_62.png,3
BraTS2021_01562_flair_67.png,BraTS2021_01562_seg_67.png,1
BraTS2021_01562_flair_7.png,BraTS2021_01562_seg_7.png,2
BraTS2021_01563_flair_0.png,BraTS2021_01563_seg_0.png,1
BraTS2021_01563_flair_10.png,BraTS2021_01563_seg_10.png,1
BraTS2021_01563_flair_15.png,BraTS2021_01563_seg_15.png,1
BraTS2021_01563_flair_20.png,BraTS2021_01563_seg_20.png,1
BraTS2021_01563_flair_25.png,BraTS2021_01563_seg_25.png,1
BraTS2021_01563_flair_30.png,BraTS2021_01563_seg_30.png,1
BraTS2021_01563_flair_35.png,BraTS2021_01563_seg_35.png,1
BraTS2021_01563_flair_40.png,BraTS2021_01563_seg_40.png,1
BraTS2021_01563_flair_45.png,BraTS2021_01563_seg_45.png,2
BraTS2021_01563_flair_5.png,BraTS2021_01563_seg_5.png,2
BraTS2021_01564_flair_0.png,BraTS2021_01564_seg_0.png,2
BraTS2021_01564_flair_10.png,BraTS2021_01564_seg_10.png,1
BraTS2021_01564_flair_15.png,BraTS2021_01564_seg_15.png,1
BraTS2021_01564_flair_20.png,BraTS2021_01564_seg_20.png,1
BraTS2021_01564_flair_25.png,BraTS2021_01564_seg_25.png,1
BraTS2021_01564_flair_30.png,BraTS2021_01564_seg_30.png,1
BraTS2021_01564_flair_35.png,BraTS2021_01564_seg_35.png,1
BraTS2021_01564_flair_40.png,BraTS2021_01564_seg_40.png,1
BraTS2021_01564_flair_45.png,BraTS2021_01564_seg_45.png,1
BraTS2021_01564_flair_5.png,BraTS2021_01564_seg_5.png,1
BraTS2021_01564_flair_50.png,BraTS2021_01564_seg_50.png,1
BraTS2021_01565_flair_11.png,BraTS2021_01565_seg_11.png,4
BraTS2021_01565_flair_16.png,BraTS2021_01565_seg_16.png,2
BraTS2021_01565_flair_21.png,BraTS2021_01565_seg_21.png,1
BraTS2021_01565_flair_26.png,BraTS2021_01565_seg_26.png,1
BraTS2021_01565_flair_31.png,BraTS2021_01565_seg_31.png,1
BraTS2021_01565_flair_36.png,BraTS2021_01565_seg_36.png,2
BraTS2021_01565_flair_41.png,BraTS2021_01565_seg_41.png,2
BraTS2021_01565_flair_46.png,BraTS2021_01565_seg_46.png,1
BraTS2021_01565_flair_51.png,BraTS2021_01565_seg_51.png,1
BraTS2021_01565_flair_56.png,BraTS2021_01565_seg_56.png,1
BraTS2021_01565_flair_6.png,BraTS2021_01565_seg_6.png,1
BraTS2021_01565_flair_61.png,BraTS2021_01565_seg_61.png,1
BraTS2021_01565_flair_66.png,BraTS2021_01565_seg_66.png,2
BraTS2021_01566_flair_0.png,BraTS2021_01566_seg_0.png,1
BraTS2021_01566_flair_10.png,BraTS2021_01566_seg_10.png,1
BraTS2021_01566_flair_5.png,BraTS2021_01566_seg_5.png,1
BraTS2021_01567_flair_12.png,BraTS2021_01567_seg_12.png,1
BraTS2021_01567_flair_17.png,BraTS2021_01567_seg_17.png,1
BraTS2021_01567_flair_22.png,BraTS2021_01567_seg_22.png,1
BraTS2021_01567_flair_27.png,BraTS2021_01567_seg_27.png,1
BraTS2021_01567_flair_32.png,BraTS2021_01567_seg_32.png,1
BraTS2021_01567_flair_37.png,BraTS2021_01567_seg_37.png,1
BraTS2021_01567_flair_42.png,BraTS2021_01567_seg_42.png,4
BraTS2021_01567_flair_47.png,BraTS2021_01567_seg_47.png,1
BraTS2021_01567_flair_52.png,BraTS2021_01567_seg_52.png,1
BraTS2021_01567_flair_57.png,BraTS2021_01567_seg_57.png,1
BraTS2021_01567_flair_62.png,BraTS2021_01567_seg_62.png,1
BraTS2021_01567_flair_67.png,BraTS2021_01567_seg_67.png,1
BraTS2021_01568_flair_0.png,BraTS2021_01568_seg_0.png,1
BraTS2021_01568_flair_10.png,BraTS2021_01568_seg_10.png,1
BraTS2021_01568_flair_15.png,BraTS2021_01568_seg_15.png,2
BraTS2021_01568_flair_20.png,BraTS2021_01568_seg_20.png,3
BraTS2021_01568_flair_25.png,BraTS2021_01568_seg_25.png,1
BraTS2021_01568_flair_30.png,BraTS2021_01568_seg_30.png,1
BraTS2021_01568_flair_35.png,BraTS2021_01568_seg_35.png,2
BraTS2021_01568_flair_40.png,BraTS2021_01568_seg_40.png,2
BraTS2021_01568_flair_45.png,BraTS2021_01568_seg_45.png,1
BraTS2021_01568_flair_5.png,BraTS2021_01568_seg_5.png,1
BraTS2021_01568_flair_50.png,BraTS2021_01568_seg_50.png,2
BraTS2021_01568_flair_55.png,BraTS2021_01568_seg_55.png,2
BraTS2021_01568_flair_60.png,BraTS2021_01568_seg_60.png,1
BraTS2021_01568_flair_65.png,BraTS2021_01568_seg_65.png,1
BraTS2021_01569_flair_0.png,BraTS2021_01569_seg_0.png,1
BraTS2021_01569_flair_10.png,BraTS2021_01569_seg_10.png,1
BraTS2021_01569_flair_15.png,BraTS2021_01569_seg_15.png,2
BraTS2021_01569_flair_20.png,BraTS2021_01569_seg_20.png,2
BraTS2021_01569_flair_25.png,BraTS2021_01569_seg_25.png,2
BraTS2021_01569_flair_30.png,BraTS2021_01569_seg_30.png,1
BraTS2021_01569_flair_35.png,BraTS2021_01569_seg_35.png,1
BraTS2021_01569_flair_40.png,BraTS2021_01569_seg_40.png,1
BraTS2021_01569_flair_45.png,BraTS2021_01569_seg_45.png,1
BraTS2021_01569_flair_5.png,BraTS2021_01569_seg_5.png,1
BraTS2021_01569_flair_50.png,BraTS2021_01569_seg_50.png,3
BraTS2021_01569_flair_55.png,BraTS2021_01569_seg_55.png,1
BraTS2021_01569_flair_60.png,BraTS2021_01569_seg_60.png,2
BraTS2021_01570_flair_0.png,BraTS2021_01570_seg_0.png,1
BraTS2021_01570_flair_10.png,BraTS2021_01570_seg_10.png,1
BraTS2021_01570_flair_15.png,BraTS2021_01570_seg_15.png,1
BraTS2021_01570_flair_20.png,BraTS2021_01570_seg_20.png,1
BraTS2021_01570_flair_25.png,BraTS2021_01570_seg_25.png,1
BraTS2021_01570_flair_30.png,BraTS2021_01570_seg_30.png,7
BraTS2021_01570_flair_5.png,BraTS2021_01570_seg_5.png,2
BraTS2021_01571_flair_27.png,BraTS2021_01571_seg_27.png,1
BraTS2021_01571_flair_32.png,BraTS2021_01571_seg_32.png,3
BraTS2021_01571_flair_37.png,BraTS2021_01571_seg_37.png,2
BraTS2021_01571_flair_42.png,BraTS2021_01571_seg_42.png,2
BraTS2021_01571_flair_47.png,BraTS2021_01571_seg_47.png,1
BraTS2021_01571_flair_52.png,BraTS2021_01571_seg_52.png,1
BraTS2021_01571_flair_57.png,BraTS2021_01571_seg_57.png,1
BraTS2021_01571_flair_62.png,BraTS2021_01571_seg_62.png,2
BraTS2021_01571_flair_67.png,BraTS2021_01571_seg_67.png,2
BraTS2021_01572_flair_0.png,BraTS2021_01572_seg_0.png,1
BraTS2021_01572_flair_10.png,BraTS2021_01572_seg_10.png,2
BraTS2021_01572_flair_15.png,BraTS2021_01572_seg_15.png,2
BraTS2021_01572_flair_20.png,BraTS2021_01572_seg_20.png,1
BraTS2021_01572_flair_25.png,BraTS2021_01572_seg_25.png,2
BraTS2021_01572_flair_30.png,BraTS2021_01572_seg_30.png,2
BraTS2021_01572_flair_35.png,BraTS2021_01572_seg_35.png,1
BraTS2021_01572_flair_40.png,BraTS2021_01572_seg_40.png,1
BraTS2021_01572_flair_5.png,BraTS2021_01572_seg_5.png,1
BraTS2021_01573_flair_11.png,BraTS2021_01573_seg_11.png,1
BraTS2021_01573_flair_16.png,BraTS2021_01573_seg_16.png,1
BraTS2021_01573_flair_21.png,BraTS2021_01573_seg_21.png,1
BraTS2021_01573_flair_26.png,BraTS2021_01573_seg_26.png,1
BraTS2021_01573_flair_31.png,BraTS2021_01573_seg_31.png,1
BraTS2021_01573_flair_36.png,BraTS2021_01573_seg_36.png,1
BraTS2021_01573_flair_41.png,BraTS2021_01573_seg_41.png,1
BraTS2021_01573_flair_46.png,BraTS2021_01573_seg_46.png,1
BraTS2021_01573_flair_51.png,BraTS2021_01573_seg_51.png,1
BraTS2021_01573_flair_56.png,BraTS2021_01573_seg_56.png,1
BraTS2021_01573_flair_6.png,BraTS2021_01573_seg_6.png,3
BraTS2021_01573_flair_61.png,BraTS2021_01573_seg_61.png,1
BraTS2021_01573_flair_66.png,BraTS2021_01573_seg_66.png,1
BraTS2021_01574_flair_0.png,BraTS2021_01574_seg_0.png,4
BraTS2021_01574_flair_10.png,BraTS2021_01574_seg_10.png,2
BraTS2021_01574_flair_15.png,BraTS2021_01574_seg_15.png,1
BraTS2021_01574_flair_20.png,BraTS2021_01574_seg_20.png,3
BraTS2021_01574_flair_25.png,BraTS2021_01574_seg_25.png,2
BraTS2021_01574_flair_30.png,BraTS2021_01574_seg_30.png,3
BraTS2021_01574_flair_35.png,BraTS2021_01574_seg_35.png,1
BraTS2021_01574_flair_40.png,BraTS2021_01574_seg_40.png,1
BraTS2021_01574_flair_45.png,BraTS2021_01574_seg_45.png,2
BraTS2021_01574_flair_5.png,BraTS2021_01574_seg_5.png,3
BraTS2021_01574_flair_50.png,BraTS2021_01574_seg_50.png,1
BraTS2021_01575_flair_13.png,BraTS2021_01575_seg_13.png,2
BraTS2021_01575_flair_18.png,BraTS2021_01575_seg_18.png,1
BraTS2021_01575_flair_23.png,BraTS2021_01575_seg_23.png,1
BraTS2021_01575_flair_28.png,BraTS2021_01575_seg_28.png,1
BraTS2021_01575_flair_33.png,BraTS2021_01575_seg_33.png,1
BraTS2021_01575_flair_38.png,BraTS2021_01575_seg_38.png,1
BraTS2021_01575_flair_43.png,BraTS2021_01575_seg_43.png,1
BraTS2021_01575_flair_48.png,BraTS2021_01575_seg_48.png,1
BraTS2021_01575_flair_53.png,BraTS2021_01575_seg_53.png,1
BraTS2021_01575_flair_58.png,BraTS2021_01575_seg_58.png,1
BraTS2021_01575_flair_63.png,BraTS2021_01575_seg_63.png,1
BraTS2021_01575_flair_68.png,BraTS2021_01575_seg_68.png,2
BraTS2021_01576_flair_11.png,BraTS2021_01576_seg_11.png,1
BraTS2021_01576_flair_16.png,BraTS2021_01576_seg_16.png,1
BraTS2021_01576_flair_21.png,BraTS2021_01576_seg_21.png,1
BraTS2021_01576_flair_26.png,BraTS2021_01576_seg_26.png,1
BraTS2021_01576_flair_31.png,BraTS2021_01576_seg_31.png,1
BraTS2021_01576_flair_36.png,BraTS2021_01576_seg_36.png,1
BraTS2021_01576_flair_41.png,BraTS2021_01576_seg_41.png,1
BraTS2021_01576_flair_46.png,BraTS2021_01576_seg_46.png,2
BraTS2021_01576_flair_51.png,BraTS2021_01576_seg_51.png,1
BraTS2021_01576_flair_56.png,BraTS2021_01576_seg_56.png,1
BraTS2021_01576_flair_6.png,BraTS2021_01576_seg_6.png,1
BraTS2021_01576_flair_61.png,BraTS2021_01576_seg_61.png,1
BraTS2021_01576_flair_66.png,BraTS2021_01576_seg_66.png,4
BraTS2021_01577_flair_0.png,BraTS2021_01577_seg_0.png,2
BraTS2021_01577_flair_10.png,BraTS2021_01577_seg_10.png,1
BraTS2021_01577_flair_15.png,BraTS2021_01577_seg_15.png,1
BraTS2021_01577_flair_20.png,BraTS2021_01577_seg_20.png,1
BraTS2021_01577_flair_25.png,BraTS2021_01577_seg_25.png,1
BraTS2021_01577_flair_30.png,BraTS2021_01577_seg_30.png,1
BraTS2021_01577_flair_35.png,BraTS2021_01577_seg_35.png,1
BraTS2021_01577_flair_40.png,BraTS2021_01577_seg_40.png,1
BraTS2021_01577_flair_5.png,BraTS2021_01577_seg_5.png,1
BraTS2021_01578_flair_0.png,BraTS2021_01578_seg_0.png,1
BraTS2021_01578_flair_10.png,BraTS2021_01578_seg_10.png,1
BraTS2021_01578_flair_15.png,BraTS2021_01578_seg_15.png,2
BraTS2021_01578_flair_20.png,BraTS2021_01578_seg_20.png,2
BraTS2021_01578_flair_25.png,BraTS2021_01578_seg_25.png,2
BraTS2021_01578_flair_30.png,BraTS2021_01578_seg_30.png,5
BraTS2021_01578_flair_35.png,BraTS2021_01578_seg_35.png,2
BraTS2021_01578_flair_40.png,BraTS2021_01578_seg_40.png,2
BraTS2021_01578_flair_45.png,BraTS2021_01578_seg_45.png,2
BraTS2021_01578_flair_5.png,BraTS2021_01578_seg_5.png,1
BraTS2021_01578_flair_50.png,BraTS2021_01578_seg_50.png,1
BraTS2021_01578_flair_55.png,BraTS2021_01578_seg_55.png,1
BraTS2021_01578_flair_60.png,BraTS2021_01578_seg_60.png,2
BraTS2021_01578_flair_65.png,BraTS2021_01578_seg_65.png,1
BraTS2021_01579_flair_0.png,BraTS2021_01579_seg_0.png,1
BraTS2021_01579_flair_10.png,BraTS2021_01579_seg_10.png,1
BraTS2021_01579_flair_15.png,BraTS2021_01579_seg_15.png,3
BraTS2021_01579_flair_20.png,BraTS2021_01579_seg_20.png,1
BraTS2021_01579_flair_25.png,BraTS2021_01579_seg_25.png,1
BraTS2021_01579_flair_30.png,BraTS2021_01579_seg_30.png,2
BraTS2021_01579_flair_35.png,BraTS2021_01579_seg_35.png,3
BraTS2021_01579_flair_40.png,BraTS2021_01579_seg_40.png,2
BraTS2021_01579_flair_5.png,BraTS2021_01579_seg_5.png,1
BraTS2021_01580_flair_15.png,BraTS2021_01580_seg_15.png,1
BraTS2021_01580_flair_20.png,BraTS2021_01580_seg_20.png,1
BraTS2021_01580_flair_25.png,BraTS2021_01580_seg_25.png,1
BraTS2021_01580_flair_30.png,BraTS2021_01580_seg_30.png,1
BraTS2021_01580_flair_35.png,BraTS2021_01580_seg_35.png,1
BraTS2021_01581_flair_0.png,BraTS2021_01581_seg_0.png,2
BraTS2021_01581_flair_10.png,BraTS2021_01581_seg_10.png,1
BraTS2021_01581_flair_15.png,BraTS2021_01581_seg_15.png,1
BraTS2021_01581_flair_20.png,BraTS2021_01581_seg_20.png,1
BraTS2021_01581_flair_25.png,BraTS2021_01581_seg_25.png,2
BraTS2021_01581_flair_30.png,BraTS2021_01581_seg_30.png,1
BraTS2021_01581_flair_35.png,BraTS2021_01581_seg_35.png,1
BraTS2021_01581_flair_40.png,BraTS2021_01581_seg_40.png,1
BraTS2021_01581_flair_45.png,BraTS2021_01581_seg_45.png,1
BraTS2021_01581_flair_5.png,BraTS2021_01581_seg_5.png,1
BraTS2021_01581_flair_50.png,BraTS2021_01581_seg_50.png,1
BraTS2021_01581_flair_55.png,BraTS2021_01581_seg_55.png,1
BraTS2021_01581_flair_60.png,BraTS2021_01581_seg_60.png,2
BraTS2021_01582_flair_14.png,BraTS2021_01582_seg_14.png,1
BraTS2021_01582_flair_19.png,BraTS2021_01582_seg_19.png,2
BraTS2021_01582_flair_24.png,BraTS2021_01582_seg_24.png,1
BraTS2021_01582_flair_29.png,BraTS2021_01582_seg_29.png,1
BraTS2021_01582_flair_34.png,BraTS2021_01582_seg_34.png,1
BraTS2021_01582_flair_39.png,BraTS2021_01582_seg_39.png,1
BraTS2021_01582_flair_4.png,BraTS2021_01582_seg_4.png,1
BraTS2021_01582_flair_44.png,BraTS2021_01582_seg_44.png,1
BraTS2021_01582_flair_49.png,BraTS2021_01582_seg_49.png,1
BraTS2021_01582_flair_54.png,BraTS2021_01582_seg_54.png,2
BraTS2021_01582_flair_9.png,BraTS2021_01582_seg_9.png,2
BraTS2021_01583_flair_11.png,BraTS2021_01583_seg_11.png,2
BraTS2021_01583_flair_16.png,BraTS2021_01583_seg_16.png,3
BraTS2021_01583_flair_21.png,BraTS2021_01583_seg_21.png,1
BraTS2021_01583_flair_26.png,BraTS2021_01583_seg_26.png,1
BraTS2021_01583_flair_31.png,BraTS2021_01583_seg_31.png,1
BraTS2021_01583_flair_36.png,BraTS2021_01583_seg_36.png,1
BraTS2021_01583_flair_41.png,BraTS2021_01583_seg_41.png,1
BraTS2021_01583_flair_46.png,BraTS2021_01583_seg_46.png,1
BraTS2021_01583_flair_51.png,BraTS2021_01583_seg_51.png,1
BraTS2021_01583_flair_56.png,BraTS2021_01583_seg_56.png,2
BraTS2021_01584_flair_10.png,BraTS2021_01584_seg_10.png,1
BraTS2021_01584_flair_15.png,BraTS2021_01584_seg_15.png,1
BraTS2021_01584_flair_20.png,BraTS2021_01584_seg_20.png,2
BraTS2021_01584_flair_25.png,BraTS2021_01584_seg_25.png,1
BraTS2021_01584_flair_30.png,BraTS2021_01584_seg_30.png,2
BraTS2021_01584_flair_35.png,BraTS2021_01584_seg_35.png,1
BraTS2021_01584_flair_40.png,BraTS2021_01584_seg_40.png,1
BraTS2021_01584_flair_45.png,BraTS2021_01584_seg_45.png,1
BraTS2021_01584_flair_50.png,BraTS2021_01584_seg_50.png,2
BraTS2021_01584_flair_55.png,BraTS2021_01584_seg_55.png,1
BraTS2021_01584_flair_60.png,BraTS2021_01584_seg_60.png,3
BraTS2021_01585_flair_0.png,BraTS2021_01585_seg_0.png,2
BraTS2021_01585_flair_10.png,BraTS2021_01585_seg_10.png,1
BraTS2021_01585_flair_15.png,BraTS2021_01585_seg_15.png,1
BraTS2021_01585_flair_20.png,BraTS2021_01585_seg_20.png,1
BraTS2021_01585_flair_25.png,BraTS2021_01585_seg_25.png,1
BraTS2021_01585_flair_30.png,BraTS2021_01585_seg_30.png,1
BraTS2021_01585_flair_35.png,BraTS2021_01585_seg_35.png,1
BraTS2021_01585_flair_5.png,BraTS2021_01585_seg_5.png,1
BraTS2021_01586_flair_19.png,BraTS2021_01586_seg_19.png,2
BraTS2021_01586_flair_24.png,BraTS2021_01586_seg_24.png,1
BraTS2021_01586_flair_29.png,BraTS2021_01586_seg_29.png,1
BraTS2021_01586_flair_34.png,BraTS2021_01586_seg_34.png,1
BraTS2021_01586_flair_39.png,BraTS2021_01586_seg_39.png,1
BraTS2021_01586_flair_44.png,BraTS2021_01586_seg_44.png,1
BraTS2021_01586_flair_49.png,BraTS2021_01586_seg_49.png,1
BraTS2021_01586_flair_54.png,BraTS2021_01586_seg_54.png,1
BraTS2021_01586_flair_59.png,BraTS2021_01586_seg_59.png,1
BraTS2021_01587_flair_10.png,BraTS2021_01587_seg_10.png,1
