filename,size_px,contrast,dilation_px,ring_frac,anomaly_score,label,detected,seed
ISIC_0026690.jpg,2052,0.195067,4,0.075,nan,nan,nan,42
ISIC_0026693.jpg,260,0.1233,1,0.075,nan,nan,nan,42
ISIC_0026694.jpg,1227,0.177746,3,0.075,nan,nan,nan,42
ISIC_0026697.jpg,3074,0.059449,5,0.075,nan,nan,nan,42
ISIC_0026702.jpg,3944,0.061514,5,0.075,nan,nan,nan,42
ISIC_0026704.jpg,2054,0.092575,4,0.075,nan,nan,nan,42
ISIC_0026709.jpg,1947,0.103206,4,0.075,nan,nan,nan,42
ISIC_0026713.jpg,173,0.070817,1,0.075,nan,nan,nan,42
ISIC_0026714.jpg,686,0.138043,2,0.075,nan,nan,nan,42
ISIC_0026716.jpg,796,0.064735,2,0.075,nan,nan,nan,42
ISIC_0026717.jpg,1019,0.059766,3,0.075,nan,nan,nan,42
ISIC_0026720.jpg,2399,0.05064,4,0.075,nan,nan,nan,42
ISIC_0026728.jpg,684,0.385234,2,0.075,nan,nan,nan,42
ISIC_0026729.jpg,1932,0.073263,4,0.075,nan,nan,nan,42
ISIC_0026735.jpg,3420,0.321822,5,0.075,nan,nan,nan,42
ISIC_0026737.jpg,1635,0.054302,3,0.075,nan,nan,nan,42
ISIC_0026738.jpg,2749,0.027085,4,0.075,nan,nan,nan,42
ISIC_0026744.jpg,1795,0.114732,4,0.075,nan,nan,nan,42
ISIC_0026745.jpg,1498,0.371601,3,0.075,nan,nan,nan,42
ISIC_0026746.jpg,700,0.194594,2,0.075,nan,nan,nan,42
ISIC_0026754.jpg,2820,0.043987,4,0.075,nan,nan,nan,42
ISIC_0026760.jpg,855,0.073451,2,0.075,nan,nan,nan,42
ISIC_0026765.jpg,902,0.184974,3,0.075,nan,nan,nan,42
ISIC_0026766.jpg,196,0.176551,1,0.075,nan,nan,nan,42
ISIC_0026769.jpg,1094,0.050066,3,0.075,nan,nan,nan,42
ISIC_0026770.jpg,2561,0.294119,4,0.075,nan,nan,nan,42
ISIC_0026774.jpg,1086,0.163744,3,0.075,nan,nan,nan,42
ISIC_0026775.jpg,1416,0.097348,3,0.075,nan,nan,nan,42
ISIC_0026783.jpg,1341,0.080917,3,0.075,nan,nan,nan,42
ISIC_0026787.jpg,546,0.209841,2,0.075,nan,nan,nan,42
ISIC_0026789.jpg,1889,0.039007,4,0.075,nan,nan,nan,42
ISIC_0026790.jpg,1363,0.333803,3,0.075,nan,nan,nan,42
ISIC_0026794.jpg,453,0.077031,2,0.075,nan,nan,nan,42
ISIC_0026796.jpg,1088,0.08588,3,0.075,nan,nan,nan,42
ISIC_0026798.jpg,660,0.053293,2,0.075,nan,nan,nan,42
ISIC_0026802.jpg,836,0.423612,2,0.075,nan,nan,nan,42
ISIC_0026803.jpg,343,0.042423,2,0.075,nan,nan,nan,42
ISIC_0026811.jpg,878,0.105372,3,0.075,nan,nan,nan,42
ISIC_0026823.jpg,2529,0.073208,4,0.075,nan,nan,nan,42
ISIC_0026827.jpg,733,0.134569,2,0.075,nan,nan,nan,42
ISIC_0026829.jpg,630,0.000354,2,0.075,nan,nan,nan,42
ISIC_0026831.jpg,144,0.082658,1,0.075,nan,nan,nan,42
ISIC_0026835.jpg,115,0.086456,1,0.075,nan,nan,nan,42
ISIC_0026842.jpg,600,0.036559,2,0.075,nan,nan,nan,42
ISIC_0026843.jpg,455,0.12461,2,0.075,nan,nan,nan,42
ISIC_0026844.jpg,520,0.10597,2,0.075,nan,nan,nan,42
ISIC_0026845.jpg,1018,0.063372,3,0.075,nan,nan,nan,42
ISIC_0026846.jpg,3164,0.079753,5,0.075,nan,nan,nan,42
ISIC_0026847.jpg,348,0.318507,2,0.075,nan,nan,nan,42
ISIC_0026848.jpg,603,0.06951,2,0.075,nan,nan,nan,42
ISIC_0026849.jpg,485,0.037044,2,0.075,nan,nan,nan,42
ISIC_0026853.jpg,1775,0.064536,4,0.075,nan,nan,nan,42
ISIC_0026855.jpg,661,0.171569,2,0.075,nan,nan,nan,42
ISIC_0026857.jpg,510,0.123539,2,0.075,nan,nan,nan,42
ISIC_0026861.jpg,1184,0.107351,3,0.075,nan,nan,nan,42
ISIC_0026865.jpg,1038,0.033318,3,0.075,nan,nan,nan,42
ISIC_0026867.jpg,3016,0.166419,5,0.075,nan,nan,nan,42
ISIC_0026868.jpg,1520,0.071953,3,0.075,nan,nan,nan,42
ISIC_0026870.jpg,2707,0.027489,4,0.075,nan,nan,nan,42
ISIC_0026871.jpg,688,0.046925,2,0.075,nan,nan,nan,42
ISIC_0026872.jpg,2622,0.054637,4,0.075,nan,nan,nan,42
ISIC_0026876.jpg,1089,0.166898,3,0.075,nan,nan,nan,42
ISIC_0026877.jpg,2500,0.305628,4,0.075,nan,nan,nan,42
ISIC_0026892.jpg,118,0.109891,1,0.075,nan,nan,nan,42
ISIC_0026893.jpg,1989,0.145254,4,0.075,nan,nan,nan,42
ISIC_0026895.jpg,671,0.090355,2,0.075,nan,nan,nan,42
ISIC_0026897.jpg,999,0.402137,3,0.075,nan,nan,nan,42
ISIC_0026902.jpg,2056,0.051784,4,0.075,nan,nan,nan,42
ISIC_0026905.jpg,2816,0.087825,4,0.075,nan,nan,nan,42
ISIC_0026907.jpg,2546,0.08758,4,0.075,nan,nan,nan,42
ISIC_0026909.jpg,1000,0.295082,3,0.075,nan,nan,nan,42
ISIC_0026912.jpg,2082,0.00969,4,0.075,nan,nan,nan,42
ISIC_0026916.jpg,1340,0.176526,3,0.075,nan,nan,nan,42
ISIC_0026923.jpg,957,0.063976,3,0.075,nan,nan,nan,42
ISIC_0026927.jpg,3129,0.021087,5,0.075,nan,nan,nan,42
ISIC_0026930.jpg,1392,0.175884,3,0.075,nan,nan,nan,42
ISIC_0026940.jpg,1085,0.095139,3,0.075,nan,nan,nan,42
ISIC_0026941.jpg,747,0.131387,2,0.075,nan,nan,nan,42
ISIC_0026947.jpg,834,0.170232,2,0.075,nan,nan,nan,42
ISIC_0026950.jpg,2135,0.099463,4,0.075,nan,nan,nan,42
ISIC_0026952.jpg,1235,0.012603,3,0.075,nan,nan,nan,42
ISIC_0026954.jpg,3613,0.195673,5,0.075,nan,nan,nan,42
ISIC_0026955.jpg,571,0.038982,2,0.075,nan,nan,nan,42
ISIC_0026957.jpg,260,0.05946,1,0.075,nan,nan,nan,42
ISIC_0026958.jpg,1154,0.161534,3,0.075,nan,nan,nan,42
ISIC_0026959.jpg,2687,0.102966,4,0.075,nan,nan,nan,42
ISIC_0026961.jpg,1437,0.073525,3,0.075,nan,nan,nan,42
ISIC_0026963.jpg,235,0.122717,1,0.075,nan,nan,nan,42
ISIC_0026967.jpg,3182,0.047148,5,0.075,nan,nan,nan,42
ISIC_0026968.jpg,946,0.083135,3,0.075,nan,nan,nan,42
ISIC_0026970.jpg,354,0.101529,2,0.075,nan,nan,nan,42
ISIC_0026976.jpg,1547,0.140498,3,0.075,nan,nan,nan,42
ISIC_0026978.jpg,1086,0.140149,3,0.075,nan,nan,nan,42
ISIC_0026981.jpg,1121,0.132438,3,0.075,nan,nan,nan,42
ISIC_0026984.jpg,1657,0.073554,3,0.075,nan,nan,nan,42
ISIC_0026988.jpg,2298,0.043675,4,0.075,nan,nan,nan,42
ISIC_0026989.jpg,1994,0.307371,4,0.075,nan,nan,nan,42
ISIC_0026992.jpg,1265,0.105489,3,0.075,nan,nan,nan,42
ISIC_0026993.jpg,939,0.571981,3,0.075,nan,nan,nan,42
ISIC_0026995.jpg,964,0.031259,3,0.075,nan,nan,nan,42
ISIC_0026996.jpg,217,0.202983,1,0.075,nan,nan,nan,42
ISIC_0027004.jpg,837,0.191203,2,0.075,nan,nan,nan,42
ISIC_0027006.jpg,2050,0.140643,4,0.075,nan,nan,nan,42
ISIC_0027008.jpg,666,0.171885,2,0.075,nan,nan,nan,42
ISIC_0027017.jpg,2284,0.066993,4,0.075,nan,nan,nan,42
ISIC_0027018.jpg,1619,0.061868,3,0.075,nan,nan,nan,42
ISIC_0027021.jpg,1324,0.184209,3,0.075,nan,nan,nan,42
ISIC_0027023.jpg,926,0.055809,3,0.075,nan,nan,nan,42
ISIC_0027025.jpg,3552,0.156449,5,0.075,nan,nan,nan,42
ISIC_0027026.jpg,766,0.078704,2,0.075,nan,nan,nan,42
ISIC_0027027.jpg,1117,0.166471,3,0.075,nan,nan,nan,42
ISIC_0027030.jpg,2744,0.025567,4,0.075,nan,nan,nan,42
ISIC_0027033.jpg,875,0.136127,3,0.075,nan,nan,nan,42
ISIC_0027037.jpg,1536,0.060641,3,0.075,nan,nan,nan,42
ISIC_0027038.jpg,1559,0.067907,3,0.075,nan,nan,nan,42
ISIC_0027041.jpg,2210,0.079524,4,0.075,nan,nan,nan,42
ISIC_0027042.jpg,1880,0.227477,4,0.075,nan,nan,nan,42
ISIC_0027043.jpg,557,0.341203,2,0.075,nan,nan,nan,42
ISIC_0027044.jpg,930,0.028607,3,0.075,nan,nan,nan,42
ISIC_0027046.jpg,151,0.110801,1,0.075,nan,nan,nan,42
ISIC_0027047.jpg,1182,0.059591,3,0.075,nan,nan,nan,42
ISIC_0027053.jpg,638,0.204758,2,0.075,nan,nan,nan,42
ISIC_0027057.jpg,1072,0.082836,3,0.075,nan,nan,nan,42
ISIC_0027058.jpg,70,0.101856,1,0.075,nan,nan,nan,42
ISIC_0027060.jpg,1270,0.392585,3,0.075,nan,nan,nan,42
ISIC_0027063.jpg,631,0.361356,2,0.075,nan,nan,nan,42
ISIC_0027064.jpg,1004,0.125688,3,0.075,nan,nan,nan,42
ISIC_0027065.jpg,3146,0.040556,5,0.075,nan,nan,nan,42
ISIC_0027067.jpg,435,0.110662,2,0.075,nan,nan,nan,42
ISIC_0027068.jpg,499,0.177813,2,0.075,nan,nan,nan,42
ISIC_0027069.jpg,3116,0.138229,5,0.075,nan,nan,nan,42
ISIC_0027071.jpg,3054,0.063803,5,0.075,nan,nan,nan,42
ISIC_0027076.jpg,195,0.253125,1,0.075,nan,nan,nan,42
ISIC_0027083.jpg,627,0.064824,2,0.075,nan,nan,nan,42
ISIC_0027084.jpg,1930,0.099194,4,0.075,nan,nan,nan,42
ISIC_0027089.jpg,1550,0.315419,3,0.075,nan,nan,nan,42
ISIC_0027090.jpg,540,0.221716,2,0.075,nan,nan,nan,42
ISIC_0027093.jpg,430,0.021538,2,0.075,nan,nan,nan,42
ISIC_0027094.jpg,1427,0.049667,3,0.075,nan,nan,nan,42
ISIC_0027100.jpg,853,0.099523,2,0.075,nan,nan,nan,42
ISIC_0027101.jpg,1846,0.145247,4,0.075,nan,nan,nan,42
ISIC_0027102.jpg,2658,0.373829,4,0.075,nan,nan,nan,42
ISIC_0027105.jpg,1263,0.107991,3,0.075,nan,nan,nan,42
ISIC_0027107.jpg,1211,0.03731,3,0.075,nan,nan,nan,42
ISIC_0027117.jpg,330,0.166359,2,0.075,nan,nan,nan,42
ISIC_0027118.jpg,170,0.153317,1,0.075,nan,nan,nan,42
ISIC_0027120.jpg,2160,0.032934,4,0.075,nan,nan,nan,42
ISIC_0027125.jpg,176,0.249621,1,0.075,nan,nan,nan,42
ISIC_0027126.jpg,715,0.132253,2,0.075,nan,nan,nan,42
ISIC_0027130.jpg,808,0.199663,2,0.075,nan,nan,nan,42
ISIC_0027135.jpg,742,0.057159,2,0.075,nan,nan,nan,42
ISIC_0027139.jpg,1635,0.19169,3,0.075,nan,nan,nan,42
ISIC_0027141.jpg,980,0.098534,3,0.075,nan,nan,nan,42
ISIC_0027142.jpg,2052,0.062114,4,0.075,nan,nan,nan,42
ISIC_0027144.jpg,699,0.278339,2,0.075,nan,nan,nan,42
ISIC_0027146.jpg,354,0.080154,2,0.075,nan,nan,nan,42
ISIC_0027149.jpg,1614,0.158707,3,0.075,nan,nan,nan,42
ISIC_0027151.jpg,122,0.198087,1,0.075,nan,nan,nan,42
ISIC_0027154.jpg,178,0.055756,1,0.075,nan,nan,nan,42
ISIC_0027155.jpg,801,0.172546,2,0.075,nan,nan,nan,42
ISIC_0027159.jpg,2856,0.237099,5,0.075,nan,nan,nan,42
ISIC_0027162.jpg,1726,0.011687,4,0.075,nan,nan,nan,42
ISIC_0027163.jpg,2010,0.30175,4,0.075,nan,nan,nan,42
ISIC_0027167.jpg,632,0.136183,2,0.075,nan,nan,nan,42
ISIC_0027171.jpg,1556,0.401766,3,0.075,nan,nan,nan,42
ISIC_0027172.jpg,1599,0.094224,3,0.075,nan,nan,nan,42
ISIC_0027174.jpg,154,0.277336,1,0.075,nan,nan,nan,42
ISIC_0027175.jpg,2126,0.009169,4,0.075,nan,nan,nan,42
ISIC_0027178.jpg,1832,0.09917,4,0.075,nan,nan,nan,42
ISIC_0027179.jpg,2237,0.110191,4,0.075,nan,nan,nan,42
ISIC_0027184.jpg,2694,0.065607,4,0.075,nan,nan,nan,42
ISIC_0027187.jpg,3585,0.043901,5,0.075,nan,nan,nan,42
ISIC_0027188.jpg,222,0.086152,1,0.075,nan,nan,nan,42
ISIC_0027189.jpg,1541,0.082737,3,0.075,nan,nan,nan,42
ISIC_0027190.jpg,2250,0.167362,4,0.075,nan,nan,nan,42
ISIC_0027192.jpg,416,0.099673,2,0.075,nan,nan,nan,42
ISIC_0027194.jpg,2486,0.012054,4,0.075,nan,nan,nan,42
ISIC_0027202.jpg,1370,0.044503,3,0.075,nan,nan,nan,42
ISIC_0027204.jpg,3066,0.015706,5,0.075,nan,nan,nan,42
ISIC_0027210.jpg,155,0.203699,1,0.075,nan,nan,nan,42
ISIC_0027216.jpg,2455,0.106217,4,0.075,nan,nan,nan,42
ISIC_0027218.jpg,1069,0.288065,3,0.075,nan,nan,nan,42
ISIC_0027219.jpg,1846,0.053612,4,0.075,nan,nan,nan,42
ISIC_0027229.jpg,1294,0.242785,3,0.075,nan,nan,nan,42
ISIC_0027231.jpg,2246,0.162658,4,0.075,nan,nan,nan,42
ISIC_0027234.jpg,2159,0.111319,4,0.075,nan,nan,nan,42
ISIC_0027238.jpg,1600,0.283282,3,0.075,nan,nan,nan,42
ISIC_0027239.jpg,1555,0.041672,3,0.075,nan,nan,nan,42
ISIC_0027253.jpg,1063,0.143642,3,0.075,nan,nan,nan,42
ISIC_0027254.jpg,2839,0.07027,5,0.075,nan,nan,nan,42
ISIC_0027256.jpg,945,0.211122,3,0.075,nan,nan,nan,42
ISIC_0027260.jpg,279,0.290006,1,0.075,nan,nan,nan,42
ISIC_0027261.jpg,266,0.127648,1,0.075,nan,nan,nan,42
ISIC_0027263.jpg,819,0.091492,2,0.075,nan,nan,nan,42
ISIC_0027269.jpg,1171,0.293462,3,0.075,nan,nan,nan,42
ISIC_0027270.jpg,1419,0.046361,3,0.075,nan,nan,nan,42
ISIC_0027275.jpg,663,0.116824,2,0.075,nan,nan,nan,42
ISIC_0027277.jpg,1320,0.43434,3,0.075,nan,nan,nan,42
ISIC_0027279.jpg,759,0.096563,2,0.075,nan,nan,nan,42
ISIC_0027281.jpg,594,0.045169,2,0.075,nan,nan,nan,42
ISIC_0027282.jpg,956,0.134453,3,0.075,nan,nan,nan,42
ISIC_0027287.jpg,2363,0.308933,4,0.075,nan,nan,nan,42
ISIC_0027291.jpg,757,0.050744,2,0.075,nan,nan,nan,42
ISIC_0027294.jpg,89,0.154946,1,0.075,nan,nan,nan,42
ISIC_0027295.jpg,1638,0.145136,3,0.075,nan,nan,nan,42
ISIC_0027297.jpg,389,0.204125,2,0.075,nan,nan,nan,42
ISIC_0027300.jpg,1676,0.228606,3,0.075,nan,nan,nan,42
ISIC_0027302.jpg,1732,0.332526,4,0.075,nan,nan,nan,42
ISIC_0027303.jpg,1829,0.316913,4,0.075,nan,nan,nan,42
ISIC_0027306.jpg,2248,0.357209,4,0.075,nan,nan,nan,42
ISIC_0027310.jpg,1239,0.233029,3,0.075,nan,nan,nan,42
ISIC_0027320.jpg,2234,0.071477,4,0.075,nan,nan,nan,42
ISIC_0027326.jpg,1892,0.228774,4,0.075,nan,nan,nan,42
ISIC_0027327.jpg,663,0.181166,2,0.075,nan,nan,nan,42
ISIC_0027328.jpg,1980,0.083434,4,0.075,nan,nan,nan,42
ISIC_0027332.jpg,1957,0.066794,4,0.075,nan,nan,nan,42
ISIC_0027334.jpg,1672,0.143051,3,0.075,nan,nan,nan,42
ISIC_0027335.jpg,602,0.181364,2,0.075,nan,nan,nan,42
ISIC_0027337.jpg,1317,0.101532,3,0.075,nan,nan,nan,42
ISIC_0027343.jpg,152,0.34291,1,0.075,nan,nan,nan,42
ISIC_0027344.jpg,2155,0.079247,4,0.075,nan,nan,nan,42
ISIC_0027350.jpg,433,0.271539,2,0.075,nan,nan,nan,42
ISIC_0027352.jpg,478,0.133994,2,0.075,nan,nan,nan,42
ISIC_0027354.jpg,2932,0.032283,5,0.075,nan,nan,nan,42
ISIC_0027355.jpg,985,0.119748,3,0.075,nan,nan,nan,42
ISIC_0027359.jpg,1245,0.121498,3,0.075,nan,nan,nan,42
ISIC_0027365.jpg,284,0.081585,1,0.075,nan,nan,nan,42
ISIC_0027367.jpg,1749,0.201005,4,0.075,nan,nan,nan,42
ISIC_0027370.jpg,1438,0.08706,3,0.075,nan,nan,nan,42
ISIC_0027371.jpg,171,0.096622,1,0.075,nan,nan,nan,42
ISIC_0027374.jpg,530,0.362199,2,0.075,nan,nan,nan,42
ISIC_0027385.jpg,251,0.181648,1,0.075,nan,nan,nan,42
ISIC_0027387.jpg,765,0.213211,2,0.075,nan,nan,nan,42
ISIC_0027388.jpg,2847,0.010783,5,0.075,nan,nan,nan,42
ISIC_0027392.jpg,3343,0.070985,5,0.075,nan,nan,nan,42
ISIC_0027394.jpg,887,0.115141,3,0.075,nan,nan,nan,42
ISIC_0027402.jpg,351,0.266056,2,0.075,nan,nan,nan,42
ISIC_0027407.jpg,2361,0.143052,4,0.075,nan,nan,nan,42
ISIC_0027419.jpg,1296,0.070574,3,0.075,nan,nan,nan,42
ISIC_0027420.jpg,956,0.315086,3,0.075,nan,nan,nan,42
ISIC_0027425.jpg,971,0.022215,3,0.075,nan,nan,nan,42
ISIC_0027428.jpg,860,0.100992,2,0.075,nan,nan,nan,42
ISIC_0027433.jpg,3231,0.01,5,0.075,nan,nan,nan,42
ISIC_0027435.jpg,425,0.027244,2,0.075,nan,nan,nan,42
ISIC_0027436.jpg,1450,0.107158,3,0.075,nan,nan,nan,42
ISIC_0027437.jpg,379,0.096932,2,0.075,nan,nan,nan,42
ISIC_0027442.jpg,1618,0.390767,3,0.075,nan,nan,nan,42
ISIC_0027447.jpg,2942,0.04063,5,0.075,nan,nan,nan,42
ISIC_0027451.jpg,1647,0.11719,3,0.075,nan,nan,nan,42
ISIC_0027452.jpg,1308,0.142989,3,0.075,nan,nan,nan,42
ISIC_0027454.jpg,1311,0.072505,3,0.075,nan,nan,nan,42
ISIC_0027455.jpg,262,0.349151,1,0.075,nan,nan,nan,42
ISIC_0027463.jpg,603,0.049671,2,0.075,nan,nan,nan,42
ISIC_0027470.jpg,774,0.097991,2,0.075,nan,nan,nan,42
ISIC_0027473.jpg,506,0.033456,2,0.075,nan,nan,nan,42
ISIC_0027478.jpg,292,0.102612,1,0.075,nan,nan,nan,42
ISIC_0027480.jpg,2045,0.117938,4,0.075,nan,nan,nan,42
ISIC_0027487.jpg,571,0.115805,2,0.075,nan,nan,nan,42
ISIC_0027488.jpg,1560,0.102524,3,0.075,nan,nan,nan,42
ISIC_0027502.jpg,333,0.216089,2,0.075,nan,nan,nan,42
ISIC_0027504.jpg,1749,0.159425,4,0.075,nan,nan,nan,42
ISIC_0027506.jpg,1786,0.070304,4,0.075,nan,nan,nan,42
ISIC_0027507.jpg,348,0.290112,2,0.075,nan,nan,nan,42
ISIC_0027509.jpg,1182,0.054882,3,0.075,nan,nan,nan,42
ISIC_0027513.jpg,849,0.00428,2,0.075,nan,nan,nan,42
ISIC_0027517.jpg,379,0.113855,2,0.075,nan,nan,nan,42
ISIC_0027522.jpg,146,0.141687,1,0.075,nan,nan,nan,42
ISIC_0027525.jpg,2179,0.002584,4,0.075,nan,nan,nan,42
ISIC_0027526.jpg,2729,0.078176,4,0.075,nan,nan,nan,42
ISIC_0027527.jpg,1071,0.159139,3,0.075,nan,nan,nan,42
ISIC_0027529.jpg,1910,0.072102,4,0.075,nan,nan,nan,42
ISIC_0027531.jpg,1630,0.101,3,0.075,nan,nan,nan,42
ISIC_0027533.jpg,812,0.059851,2,0.075,nan,nan,nan,42
ISIC_0027536.jpg,1781,0.041898,4,0.075,nan,nan,nan,42
ISIC_0027544.jpg,241,0.064467,1,0.075,nan,nan,nan,42
ISIC_0027545.jpg,362,0.141696,2,0.075,nan,nan,nan,42
ISIC_0027546.jpg,479,0.087627,2,0.075,nan,nan,nan,42
ISIC_0027550.jpg,1048,0.241272,3,0.075,nan,nan,nan,42
ISIC_0027552.jpg,964,0.380437,3,0.075,nan,nan,nan,42
ISIC_0027559.jpg,1841,0.068335,4,0.075,nan,nan,nan,42
ISIC_0027560.jpg,1210,0.097465,3,0.075,nan,nan,nan,42
ISIC_0027561.jpg,1675,0.05625,3,0.075,nan,nan,nan,42
ISIC_0027562.jpg,2864,0.03902,5,0.075,nan,nan,nan,42
ISIC_0027563.jpg,432,0.153526,2,0.075,nan,nan,nan,42
ISIC_0027573.jpg,470,0.089772,2,0.075,nan,nan,nan,42
ISIC_0027577.jpg,2314,0.076609,4,0.075,nan,nan,nan,42
ISIC_0027580.jpg,2221,0.091868,4,0.075,nan,nan,nan,42
ISIC_0027584.jpg,2965,0.033661,5,0.075,nan,nan,nan,42
ISIC_0027588.jpg,651,0.025437,2,0.075,nan,nan,nan,42
ISIC_0027590.jpg,3482,0.02298,5,0.075,nan,nan,nan,42
ISIC_0027595.jpg,1841,0.03786,4,0.075,nan,nan,nan,42
ISIC_0027598.jpg,1174,0.081679,3,0.075,nan,nan,nan,42
ISIC_0027601.jpg,987,0.094771,3,0.075,nan,nan,nan,42
ISIC_0027604.jpg,648,0.289573,2,0.075,nan,nan,nan,42
ISIC_0027606.jpg,2346,0.311129,4,0.075,nan,nan,nan,42
ISIC_0027608.jpg,1963,0.004005,4,0.075,nan,nan,nan,42
ISIC_0027609.jpg,1072,0.127578,3,0.075,nan,nan,nan,42
ISIC_0027612.jpg,833,0.106923,2,0.075,nan,nan,nan,42
ISIC_0027613.jpg,273,0.10603,1,0.075,nan,nan,nan,42
ISIC_0027615.jpg,1092,0.031499,3,0.075,nan,nan,nan,42
ISIC_0027616.jpg,1478,0.067364,3,0.075,nan,nan,nan,42
ISIC_0027620.jpg,1688,0.343416,3,0.075,nan,nan,nan,42
ISIC_0027622.jpg,1671,0.271128,3,0.075,nan,nan,nan,42
ISIC_0027626.jpg,2109,0.033404,4,0.075,nan,nan,nan,42
ISIC_0027629.jpg,282,0.118073,1,0.075,nan,nan,nan,42
ISIC_0027631.jpg,1912,0.098467,4,0.075,nan,nan,nan,42
ISIC_0027648.jpg,855,0.019156,2,0.075,nan,nan,nan,42
ISIC_0027649.jpg,1856,0.174638,4,0.075,nan,nan,nan,42
ISIC_0027650.jpg,2086,0.041602,4,0.075,nan,nan,nan,42
ISIC_0027651.jpg,278,0.20792,1,0.075,nan,nan,nan,42
ISIC_0027652.jpg,777,0.089089,2,0.075,nan,nan,nan,42
ISIC_0027659.jpg,367,0.183463,2,0.075,nan,nan,nan,42
ISIC_0027663.jpg,720,0.19155,2,0.075,nan,nan,nan,42
ISIC_0027665.jpg,310,0.2049,1,0.075,nan,nan,nan,42
ISIC_0027668.jpg,474,0.309955,2,0.075,nan,nan,nan,42
ISIC_0027669.jpg,3074,0.222016,5,0.075,nan,nan,nan,42
ISIC_0027672.jpg,1144,0.137344,3,0.075,nan,nan,nan,42
ISIC_0027673.jpg,1950,0.359672,4,0.075,nan,nan,nan,42
ISIC_0027675.jpg,2468,0.19865,4,0.075,nan,nan,nan,42
ISIC_0027677.jpg,435,0.060685,2,0.075,nan,nan,nan,42
ISIC_0027678.jpg,2170,0.070475,4,0.075,nan,nan,nan,42
ISIC_0027680.jpg,1884,0.302149,4,0.075,nan,nan,nan,42
ISIC_0027681.jpg,3132,0.119233,5,0.075,nan,nan,nan,42
ISIC_0027693.jpg,1359,0.213928,3,0.075,nan,nan,nan,42
ISIC_0027700.jpg,670,0.206301,2,0.075,nan,nan,nan,42
ISIC_0027702.jpg,3186,0.155454,5,0.075,nan,nan,nan,42
ISIC_0027704.jpg,865,0.114094,2,0.075,nan,nan,nan,42
ISIC_0027706.jpg,864,0.089893,2,0.075,nan,nan,nan,42
ISIC_0027708.jpg,3145,0.059339,5,0.075,nan,nan,nan,42
ISIC_0027710.jpg,2111,0.111659,4,0.075,nan,nan,nan,42
ISIC_0027713.jpg,2288,0.035573,4,0.075,nan,nan,nan,42
ISIC_0027719.jpg,1633,0.072012,3,0.075,nan,nan,nan,42
ISIC_0027721.jpg,2227,0.014825,4,0.075,nan,nan,nan,42
ISIC_0027722.jpg,1133,0.093236,3,0.075,nan,nan,nan,42
ISIC_0027727.jpg,997,0.043694,3,0.075,nan,nan,nan,42
ISIC_0027735.jpg,265,0.142647,1,0.075,nan,nan,nan,42
ISIC_0027737.jpg,386,0.097122,2,0.075,nan,nan,nan,42
ISIC_0027739.jpg,219,0.150498,1,0.075,nan,nan,nan,42
ISIC_0027742.jpg,1272,0.382701,3,0.075,nan,nan,nan,42
ISIC_0027744.jpg,817,0.124676,2,0.075,nan,nan,nan,42
ISIC_0027745.jpg,1666,0.038455,3,0.075,nan,nan,nan,42
ISIC_0027747.jpg,3100,0.090715,5,0.075,nan,nan,nan,42
ISIC_0027753.jpg,1847,0.127722,4,0.075,nan,nan,nan,42
ISIC_0027754.jpg,1962,0.032003,4,0.075,nan,nan,nan,42
ISIC_0027759.jpg,379,0.063454,2,0.075,nan,nan,nan,42
ISIC_0027760.jpg,1542,0.083728,3,0.075,nan,nan,nan,42
ISIC_0027767.jpg,615,0.213429,2,0.075,nan,nan,nan,42
ISIC_0027769.jpg,170,0.268763,1,0.075,nan,nan,nan,42
ISIC_0027770.jpg,1547,0.048886,3,0.075,nan,nan,nan,42
ISIC_0027771.jpg,1117,0.10932,3,0.075,nan,nan,nan,42
ISIC_0027774.jpg,220,0.147432,1,0.075,nan,nan,nan,42
ISIC_0027776.jpg,3263,0.056268,5,0.075,nan,nan,nan,42
ISIC_0027780.jpg,2374,0.023527,4,0.075,nan,nan,nan,42
ISIC_0027781.jpg,768,0.158861,2,0.075,nan,nan,nan,42
ISIC_0027786.jpg,1005,0.072987,3,0.075,nan,nan,nan,42
ISIC_0027788.jpg,686,0.060305,2,0.075,nan,nan,nan,42
ISIC_0027790.jpg,483,0.139562,2,0.075,nan,nan,nan,42
ISIC_0027793.jpg,962,0.173154,3,0.075,nan,nan,nan,42
ISIC_0027795.jpg,1456,0.033944,3,0.075,nan,nan,nan,42
ISIC_0027796.jpg,406,0.193943,2,0.075,nan,nan,nan,42
ISIC_0027797.jpg,264,0.250306,1,0.075,nan,nan,nan,42
ISIC_0027801.jpg,1108,0.057561,3,0.075,nan,nan,nan,42
ISIC_0027802.jpg,2255,0.047572,4,0.075,nan,nan,nan,42
ISIC_0027806.jpg,923,0.081561,3,0.075,nan,nan,nan,42
ISIC_0027811.jpg,389,0.047333,2,0.075,nan,nan,nan,42
ISIC_0027814.jpg,628,0.045029,2,0.075,nan,nan,nan,42
ISIC_0027815.jpg,2011,0.276184,4,0.075,nan,nan,nan,42
ISIC_0027819.jpg,335,0.235163,2,0.075,nan,nan,nan,42
ISIC_0027820.jpg,365,0.007264,2,0.075,nan,nan,nan,42
ISIC_0027822.jpg,311,0.12562,1,0.075,nan,nan,nan,42
ISIC_0027825.jpg,1631,0.04456,3,0.075,nan,nan,nan,42
