filename,brain_px,brain_threshold,full_frame_px,brain_method,size_px,area_ratio_brain,area_ratio_full
BraTS2021_01526_flair_40.png,1668,1e-06,4096,nonzero,17.0,0.010192,0.00415
BraTS2021_01526_flair_45.png,1551,1e-06,4096,nonzero,46.0,0.029658,0.01123
BraTS2021_01526_flair_50.png,1423,1e-06,4096,nonzero,109.0,0.076599,0.026611
BraTS2021_01526_flair_55.png,1271,1e-06,4096,nonzero,140.0,0.110149,0.03418
BraTS2021_01526_flair_60.png,1148,1e-06,4096,nonzero,156.0,0.135889,0.038086
BraTS2021_01526_flair_65.png,1027,1e-06,4096,nonzero,165.0,0.160662,0.040283
BraTS2021_01527_flair_0.png,1462,1e-06,4096,nonzero,233.0,0.159371,0.056885
BraTS2021_01527_flair_10.png,1627,1e-06,4096,nonzero,220.0,0.135218,0.053711
BraTS2021_01527_flair_15.png,1709,1e-06,4096,nonzero,196.0,0.114687,0.047852
BraTS2021_01527_flair_20.png,1720,1e-06,4096,nonzero,153.0,0.088953,0.037354
BraTS2021_01527_flair_25.png,1718,1e-06,4096,nonzero,108.0,0.062864,0.026367
BraTS2021_01527_flair_5.png,1544,1e-06,4096,nonzero,239.0,0.154793,0.05835
BraTS2021_01528_flair_0.png,1369,1e-06,4096,nonzero,435.0,0.31775,0.106201
BraTS2021_01528_flair_10.png,1604,1e-06,4096,nonzero,476.0,0.296758,0.116211
BraTS2021_01528_flair_15.png,1657,1e-06,4096,nonzero,492.0,0.296922,0.120117
BraTS2021_01528_flair_20.png,1737,1e-06,4096,nonzero,479.0,0.275763,0.116943
BraTS2021_01528_flair_25.png,1746,1e-06,4096,nonzero,470.0,0.269187,0.114746
BraTS2021_01528_flair_30.png,1739,1e-06,4096,nonzero,388.0,0.223117,0.094727
BraTS2021_01528_flair_35.png,1718,1e-06,4096,nonzero,286.0,0.166473,0.069824
BraTS2021_01528_flair_40.png,1675,1e-06,4096,nonzero,162.0,0.096716,0.039551
BraTS2021_01528_flair_45.png,1610,1e-06,4096,nonzero,107.0,0.06646,0.026123
BraTS2021_01528_flair_5.png,1517,1e-06,4096,nonzero,466.0,0.307185,0.11377
BraTS2021_01528_flair_50.png,1531,1e-06,4096,nonzero,53.0,0.034618,0.012939
BraTS2021_01529_flair_0.png,1657,1e-06,4096,nonzero,93.0,0.056126,0.022705
BraTS2021_01529_flair_10.png,1818,1e-06,4096,nonzero,170.0,0.093509,0.041504
BraTS2021_01529_flair_15.png,1897,1e-06,4096,nonzero,180.0,0.094887,0.043945
BraTS2021_01529_flair_20.png,1924,1e-06,4096,nonzero,182.0,0.094595,0.044434
BraTS2021_01529_flair_25.png,1923,1e-06,4096,nonzero,172.0,0.089444,0.041992
BraTS2021_01529_flair_30.png,1926,1e-06,4096,nonzero,122.0,0.063344,0.029785
BraTS2021_01529_flair_35.png,1895,1e-06,4096,nonzero,58.0,0.030607,0.01416
BraTS2021_01529_flair_5.png,1755,1e-06,4096,nonzero,78.0,0.044444,0.019043
BraTS2021_01531_flair_55.png,1391,1e-06,4096,nonzero,226.0,0.162473,0.055176
BraTS2021_01531_flair_60.png,1265,1e-06,4096,nonzero,175.0,0.13834,0.042725
BraTS2021_01531_flair_65.png,1114,1e-06,4096,nonzero,160.0,0.143627,0.039062
BraTS2021_01532_flair_10.png,2059,1e-06,4096,nonzero,32.0,0.015542,0.007812
BraTS2021_01532_flair_15.png,2110,1e-06,4096,nonzero,202.0,0.095735,0.049316
BraTS2021_01532_flair_20.png,2120,1e-06,4096,nonzero,304.0,0.143396,0.074219
BraTS2021_01532_flair_25.png,2123,1e-06,4096,nonzero,371.0,0.174753,0.090576
BraTS2021_01532_flair_30.png,2101,1e-06,4096,nonzero,393.0,0.187054,0.095947
BraTS2021_01532_flair_35.png,2061,1e-06,4096,nonzero,391.0,0.189714,0.095459
BraTS2021_01532_flair_40.png,2006,1e-06,4096,nonzero,367.0,0.182951,0.0896
BraTS2021_01532_flair_45.png,1936,1e-06,4096,nonzero,342.0,0.176653,0.083496
BraTS2021_01532_flair_50.png,1827,1e-06,4096,nonzero,305.0,0.16694,0.074463
BraTS2021_01532_flair_55.png,1690,1e-06,4096,nonzero,276.0,0.163314,0.067383
BraTS2021_01532_flair_60.png,1534,1e-06,4096,nonzero,221.0,0.144068,0.053955
BraTS2021_01532_flair_65.png,1346,1e-06,4096,nonzero,159.0,0.118128,0.038818
BraTS2021_01533_flair_0.png,1523,1e-06,4096,nonzero,144.0,0.09455,0.035156
BraTS2021_01533_flair_10.png,1751,1e-06,4096,nonzero,365.0,0.208452,0.089111
BraTS2021_01533_flair_15.png,1791,1e-06,4096,nonzero,463.0,0.258515,0.113037
BraTS2021_01533_flair_20.png,1879,1e-06,4096,nonzero,540.0,0.287387,0.131836
BraTS2021_01533_flair_25.png,1920,1e-06,4096,nonzero,566.0,0.294792,0.138184
BraTS2021_01533_flair_30.png,1910,1e-06,4096,nonzero,588.0,0.307853,0.143555
BraTS2021_01533_flair_35.png,1874,1e-06,4096,nonzero,591.0,0.315368,0.144287
BraTS2021_01533_flair_40.png,1807,1e-06,4096,nonzero,601.0,0.332595,0.146729
BraTS2021_01533_flair_45.png,1749,1e-06,4096,nonzero,575.0,0.328759,0.140381
BraTS2021_01533_flair_5.png,1609,1e-06,4096,nonzero,236.0,0.146675,0.057617
BraTS2021_01533_flair_50.png,1662,1e-06,4096,nonzero,532.0,0.320096,0.129883
BraTS2021_01533_flair_55.png,1527,1e-06,4096,nonzero,458.0,0.299935,0.111816
BraTS2021_01533_flair_60.png,1387,1e-06,4096,nonzero,332.0,0.239366,0.081055
BraTS2021_01533_flair_65.png,1229,1e-06,4096,nonzero,243.0,0.197722,0.059326
BraTS2021_01534_flair_0.png,1578,1e-06,4096,nonzero,100.0,0.063371,0.024414
BraTS2021_01534_flair_10.png,1803,1e-06,4096,nonzero,207.0,0.114809,0.050537
BraTS2021_01534_flair_15.png,1839,1e-06,4096,nonzero,175.0,0.09516,0.042725
BraTS2021_01534_flair_20.png,1844,1e-06,4096,nonzero,116.0,0.062907,0.02832
BraTS2021_01534_flair_25.png,1833,1e-06,4096,nonzero,92.0,0.050191,0.022461
BraTS2021_01534_flair_30.png,1803,1e-06,4096,nonzero,73.0,0.040488,0.017822
BraTS2021_01534_flair_35.png,1774,1e-06,4096,nonzero,50.0,0.028185,0.012207
BraTS2021_01534_flair_5.png,1694,1e-06,4096,nonzero,200.0,0.118064,0.048828
BraTS2021_01535_flair_0.png,1296,1e-06,4096,nonzero,107.0,0.082562,0.026123
BraTS2021_01535_flair_10.png,1505,1e-06,4096,nonzero,151.0,0.100332,0.036865
BraTS2021_01535_flair_15.png,1570,1e-06,4096,nonzero,162.0,0.103185,0.039551
BraTS2021_01535_flair_20.png,1634,1e-06,4096,nonzero,142.0,0.086903,0.034668
BraTS2021_01535_flair_25.png,1663,1e-06,4096,nonzero,113.0,0.067949,0.027588
BraTS2021_01535_flair_30.png,1659,1e-06,4096,nonzero,68.0,0.040989,0.016602
BraTS2021_01535_flair_35.png,1637,1e-06,4096,nonzero,30.0,0.018326,0.007324
BraTS2021_01535_flair_5.png,1422,1e-06,4096,nonzero,129.0,0.090717,0.031494
BraTS2021_01536_flair_0.png,1405,1e-06,4096,nonzero,193.0,0.137367,0.047119
BraTS2021_01536_flair_10.png,1624,1e-06,4096,nonzero,164.0,0.100985,0.040039
BraTS2021_01536_flair_15.png,1697,1e-06,4096,nonzero,83.0,0.04891,0.020264
BraTS2021_01536_flair_5.png,1545,1e-06,4096,nonzero,192.0,0.124272,0.046875
BraTS2021_01537_flair_11.png,1600,1e-06,4096,nonzero,42.0,0.02625,0.010254
BraTS2021_01537_flair_16.png,1675,1e-06,4096,nonzero,108.0,0.064478,0.026367
BraTS2021_01537_flair_21.png,1754,1e-06,4096,nonzero,155.0,0.088369,0.037842
BraTS2021_01537_flair_26.png,1795,1e-06,4096,nonzero,237.0,0.132033,0.057861
BraTS2021_01537_flair_31.png,1804,1e-06,4096,nonzero,367.0,0.203437,0.0896
BraTS2021_01537_flair_36.png,1792,1e-06,4096,nonzero,423.0,0.236049,0.103271
BraTS2021_01537_flair_41.png,1743,1e-06,4096,nonzero,438.0,0.251291,0.106934
BraTS2021_01537_flair_46.png,1689,1e-06,4096,nonzero,450.0,0.26643,0.109863
BraTS2021_01537_flair_51.png,1584,1e-06,4096,nonzero,402.0,0.253788,0.098145
BraTS2021_01537_flair_56.png,1462,1e-06,4096,nonzero,348.0,0.23803,0.084961
BraTS2021_01537_flair_6.png,1549,1e-06,4096,nonzero,14.0,0.009038,0.003418
BraTS2021_01537_flair_61.png,1312,1e-06,4096,nonzero,237.0,0.18064,0.057861
BraTS2021_01537_flair_66.png,1145,1e-06,4096,nonzero,191.0,0.166812,0.046631
BraTS2021_01538_flair_23.png,1742,1e-06,4096,nonzero,20.0,0.011481,0.004883
BraTS2021_01538_flair_28.png,1750,1e-06,4096,nonzero,53.0,0.030286,0.012939
BraTS2021_01538_flair_33.png,1730,1e-06,4096,nonzero,81.0,0.046821,0.019775
BraTS2021_01538_flair_38.png,1687,1e-06,4096,nonzero,91.0,0.053942,0.022217
BraTS2021_01538_flair_43.png,1627,1e-06,4096,nonzero,82.0,0.0504,0.02002
BraTS2021_01538_flair_48.png,1550,1e-06,4096,nonzero,72.0,0.046452,0.017578
BraTS2021_01538_flair_53.png,1464,1e-06,4096,nonzero,38.0,0.025956,0.009277
BraTS2021_01539_flair_0.png,1281,1e-06,4096,nonzero,153.0,0.119438,0.037354
BraTS2021_01539_flair_10.png,1465,1e-06,4096,nonzero,152.0,0.103754,0.037109
BraTS2021_01539_flair_15.png,1561,1e-06,4096,nonzero,220.0,0.140935,0.053711
BraTS2021_01539_flair_20.png,1634,1e-06,4096,nonzero,232.0,0.141983,0.056641
BraTS2021_01539_flair_25.png,1679,1e-06,4096,nonzero,210.0,0.125074,0.05127
BraTS2021_01539_flair_30.png,1670,1e-06,4096,nonzero,130.0,0.077844,0.031738
BraTS2021_01539_flair_35.png,1649,1e-06,4096,nonzero,38.0,0.023044,0.009277
BraTS2021_01539_flair_5.png,1389,1e-06,4096,nonzero,142.0,0.102232,0.034668
BraTS2021_01540_flair_0.png,1404,1e-06,4096,nonzero,213.0,0.151709,0.052002
BraTS2021_01540_flair_10.png,1551,1e-06,4096,nonzero,267.0,0.172147,0.065186
BraTS2021_01540_flair_15.png,1636,1e-06,4096,nonzero,233.0,0.142421,0.056885
BraTS2021_01540_flair_20.png,1720,1e-06,4096,nonzero,227.0,0.131977,0.05542
BraTS2021_01540_flair_25.png,1753,1e-06,4096,nonzero,221.0,0.12607,0.053955
BraTS2021_01540_flair_30.png,1740,1e-06,4096,nonzero,188.0,0.108046,0.045898
BraTS2021_01540_flair_35.png,1707,1e-06,4096,nonzero,44.0,0.025776,0.010742
BraTS2021_01540_flair_5.png,1497,1e-06,4096,nonzero,258.0,0.172345,0.062988
BraTS2021_01541_flair_0.png,1336,1e-06,4096,nonzero,101.0,0.075599,0.024658
BraTS2021_01541_flair_10.png,1518,1e-06,4096,nonzero,254.0,0.167325,0.062012
BraTS2021_01541_flair_15.png,1601,1e-06,4096,nonzero,321.0,0.2005,0.078369
BraTS2021_01541_flair_20.png,1675,1e-06,4096,nonzero,308.0,0.183881,0.075195
BraTS2021_01541_flair_25.png,1705,1e-06,4096,nonzero,255.0,0.14956,0.062256
BraTS2021_01541_flair_30.png,1704,1e-06,4096,nonzero,197.0,0.11561,0.048096
BraTS2021_01541_flair_35.png,1694,1e-06,4096,nonzero,151.0,0.089138,0.036865
BraTS2021_01541_flair_40.png,1670,1e-06,4096,nonzero,159.0,0.09521,0.038818
BraTS2021_01541_flair_45.png,1620,1e-06,4096,nonzero,121.0,0.074691,0.029541
BraTS2021_01541_flair_5.png,1474,1e-06,4096,nonzero,160.0,0.108548,0.039062
BraTS2021_01541_flair_50.png,1538,1e-06,4096,nonzero,42.0,0.027308,0.010254
BraTS2021_01541_flair_55.png,1414,1e-06,4096,nonzero,18.0,0.01273,0.004395
BraTS2021_01542_flair_0.png,1672,1e-06,4096,nonzero,16.0,0.009569,0.003906
BraTS2021_01542_flair_10.png,1798,1e-06,4096,nonzero,84.0,0.046719,0.020508
BraTS2021_01542_flair_15.png,1866,1e-06,4096,nonzero,123.0,0.065916,0.030029
BraTS2021_01542_flair_20.png,1884,1e-06,4096,nonzero,163.0,0.086518,0.039795
BraTS2021_01542_flair_25.png,1887,1e-06,4096,nonzero,270.0,0.143084,0.065918
BraTS2021_01542_flair_30.png,1874,1e-06,4096,nonzero,309.0,0.164888,0.075439
BraTS2021_01542_flair_35.png,1826,1e-06,4096,nonzero,318.0,0.174151,0.077637
BraTS2021_01542_flair_40.png,1758,1e-06,4096,nonzero,275.0,0.156428,0.067139
BraTS2021_01542_flair_45.png,1662,1e-06,4096,nonzero,240.0,0.144404,0.058594
BraTS2021_01542_flair_5.png,1736,1e-06,4096,nonzero,57.0,0.032834,0.013916
BraTS2021_01542_flair_50.png,1524,1e-06,4096,nonzero,191.0,0.125328,0.046631
BraTS2021_01542_flair_55.png,1369,1e-06,4096,nonzero,142.0,0.103725,0.034668
BraTS2021_01542_flair_60.png,1195,1e-06,4096,nonzero,86.0,0.071967,0.020996
BraTS2021_01542_flair_65.png,1035,1e-06,4096,nonzero,48.0,0.046377,0.011719
BraTS2021_01543_flair_14.png,1840,1e-06,4096,nonzero,114.0,0.061957,0.027832
BraTS2021_01543_flair_19.png,1890,1e-06,4096,nonzero,112.0,0.059259,0.027344
BraTS2021_01543_flair_24.png,1929,1e-06,4096,nonzero,97.0,0.050285,0.023682
BraTS2021_01543_flair_29.png,1918,1e-06,4096,nonzero,69.0,0.035975,0.016846
BraTS2021_01543_flair_34.png,1882,1e-06,4096,nonzero,22.0,0.01169,0.005371
BraTS2021_01543_flair_4.png,1690,1e-06,4096,nonzero,14.0,0.008284,0.003418
BraTS2021_01543_flair_9.png,1743,1e-06,4096,nonzero,85.0,0.048766,0.020752
BraTS2021_01544_flair_0.png,1494,1e-06,4096,nonzero,77.0,0.051539,0.018799
BraTS2021_01544_flair_10.png,1597,1e-06,4096,nonzero,175.0,0.10958,0.042725
BraTS2021_01544_flair_15.png,1669,1e-06,4096,nonzero,189.0,0.113241,0.046143
BraTS2021_01544_flair_20.png,1736,1e-06,4096,nonzero,161.0,0.092742,0.039307
BraTS2021_01544_flair_25.png,1748,1e-06,4096,nonzero,148.0,0.084668,0.036133
BraTS2021_01544_flair_30.png,1735,1e-06,4096,nonzero,128.0,0.073775,0.03125
BraTS2021_01544_flair_35.png,1697,1e-06,4096,nonzero,124.0,0.07307,0.030273
BraTS2021_01544_flair_40.png,1642,1e-06,4096,nonzero,97.0,0.059074,0.023682
BraTS2021_01544_flair_45.png,1569,1e-06,4096,nonzero,59.0,0.037604,0.014404
BraTS2021_01544_flair_5.png,1569,1e-06,4096,nonzero,118.0,0.075207,0.028809
BraTS2021_01544_flair_50.png,1466,1e-06,4096,nonzero,16.0,0.010914,0.003906
BraTS2021_01545_flair_20.png,1833,1e-06,4096,nonzero,13.0,0.007092,0.003174
BraTS2021_01545_flair_25.png,1864,1e-06,4096,nonzero,42.0,0.022532,0.010254
BraTS2021_01545_flair_30.png,1857,1e-06,4096,nonzero,68.0,0.036618,0.016602
BraTS2021_01545_flair_35.png,1808,1e-06,4096,nonzero,90.0,0.049779,0.021973
BraTS2021_01545_flair_40.png,1758,1e-06,4096,nonzero,104.0,0.059158,0.025391
BraTS2021_01545_flair_45.png,1695,1e-06,4096,nonzero,104.0,0.061357,0.025391
BraTS2021_01545_flair_50.png,1599,1e-06,4096,nonzero,87.0,0.054409,0.02124
BraTS2021_01545_flair_55.png,1467,1e-06,4096,nonzero,72.0,0.04908,0.017578
BraTS2021_01545_flair_60.png,1346,1e-06,4096,nonzero,64.0,0.047548,0.015625
BraTS2021_01545_flair_65.png,1258,1e-06,4096,nonzero,40.0,0.031797,0.009766
BraTS2021_01546_flair_0.png,1259,1e-06,4096,nonzero,269.0,0.213662,0.065674
BraTS2021_01546_flair_10.png,1359,1e-06,4096,nonzero,382.0,0.281089,0.093262
BraTS2021_01546_flair_15.png,1361,1e-06,4096,nonzero,385.0,0.28288,0.093994
BraTS2021_01546_flair_20.png,1379,1e-06,4096,nonzero,349.0,0.253082,0.085205
BraTS2021_01546_flair_25.png,1396,1e-06,4096,nonzero,290.0,0.207736,0.070801
BraTS2021_01546_flair_30.png,1421,1e-06,4096,nonzero,271.0,0.190711,0.066162
BraTS2021_01546_flair_35.png,1469,1e-06,4096,nonzero,230.0,0.156569,0.056152
BraTS2021_01546_flair_40.png,1501,1e-06,4096,nonzero,168.0,0.111925,0.041016
BraTS2021_01546_flair_45.png,1519,1e-06,4096,nonzero,97.0,0.063858,0.023682
BraTS2021_01546_flair_5.png,1328,1e-06,4096,nonzero,344.0,0.259036,0.083984
BraTS2021_01546_flair_50.png,1479,1e-06,4096,nonzero,36.0,0.024341,0.008789
BraTS2021_01547_flair_13.png,1749,1e-06,4096,nonzero,210.0,0.120069,0.05127
BraTS2021_01547_flair_18.png,1828,1e-06,4096,nonzero,238.0,0.130197,0.058105
BraTS2021_01547_flair_23.png,1870,1e-06,4096,nonzero,293.0,0.156684,0.071533
BraTS2021_01547_flair_28.png,1890,1e-06,4096,nonzero,298.0,0.157672,0.072754
BraTS2021_01547_flair_3.png,1447,1e-06,4096,nonzero,32.0,0.022115,0.007812
BraTS2021_01547_flair_33.png,1890,1e-06,4096,nonzero,253.0,0.133862,0.061768
BraTS2021_01547_flair_38.png,1834,1e-06,4096,nonzero,240.0,0.130862,0.058594
BraTS2021_01547_flair_43.png,1768,1e-06,4096,nonzero,217.0,0.122738,0.052979
BraTS2021_01547_flair_48.png,1663,1e-06,4096,nonzero,201.0,0.120866,0.049072
BraTS2021_01547_flair_53.png,1491,1e-06,4096,nonzero,149.0,0.099933,0.036377
BraTS2021_01547_flair_58.png,1323,1e-06,4096,nonzero,91.0,0.068783,0.022217
BraTS2021_01547_flair_63.png,1128,1e-06,4096,nonzero,46.0,0.04078,0.01123
BraTS2021_01547_flair_8.png,1652,1e-06,4096,nonzero,109.0,0.065981,0.026611
BraTS2021_01548_flair_0.png,4096,1e-06,4096,nonzero,200.0,0.048828,0.048828
BraTS2021_01548_flair_10.png,4096,1e-06,4096,nonzero,140.0,0.03418,0.03418
BraTS2021_01548_flair_15.png,4096,1e-06,4096,nonzero,81.0,0.019775,0.019775
BraTS2021_01548_flair_20.png,4096,1e-06,4096,nonzero,21.0,0.005127,0.005127
BraTS2021_01548_flair_5.png,4096,1e-06,4096,nonzero,172.0,0.041992,0.041992
BraTS2021_01549_flair_0.png,1231,1e-06,4096,nonzero,156.0,0.126726,0.038086
BraTS2021_01549_flair_10.png,1343,1e-06,4096,nonzero,157.0,0.116902,0.03833
BraTS2021_01549_flair_15.png,1383,1e-06,4096,nonzero,128.0,0.092552,0.03125
BraTS2021_01549_flair_20.png,1434,1e-06,4096,nonzero,97.0,0.067643,0.023682
BraTS2021_01549_flair_25.png,1498,1e-06,4096,nonzero,55.0,0.036716,0.013428
BraTS2021_01549_flair_30.png,1538,1e-06,4096,nonzero,32.0,0.020806,0.007812
BraTS2021_01549_flair_5.png,1272,1e-06,4096,nonzero,163.0,0.128145,0.039795
BraTS2021_01550_flair_0.png,1358,1e-06,4096,nonzero,65.0,0.047865,0.015869
BraTS2021_01550_flair_10.png,1542,1e-06,4096,nonzero,120.0,0.077821,0.029297
BraTS2021_01550_flair_15.png,1623,1e-06,4096,nonzero,114.0,0.07024,0.027832
BraTS2021_01550_flair_20.png,1654,1e-06,4096,nonzero,96.0,0.058041,0.023438
BraTS2021_01550_flair_25.png,1667,1e-06,4096,nonzero,78.0,0.046791,0.019043
BraTS2021_01550_flair_30.png,1659,1e-06,4096,nonzero,47.0,0.02833,0.011475
BraTS2021_01550_flair_35.png,1632,1e-06,4096,nonzero,35.0,0.021446,0.008545
BraTS2021_01550_flair_40.png,1595,1e-06,4096,nonzero,29.0,0.018182,0.00708
BraTS2021_01550_flair_5.png,1456,1e-06,4096,nonzero,94.0,0.06456,0.022949
BraTS2021_01551_flair_0.png,4096,1e-06,4096,nonzero,66.0,0.016113,0.016113
BraTS2021_01551_flair_5.png,4096,1e-06,4096,nonzero,14.0,0.003418,0.003418
BraTS2021_01552_flair_0.png,1883,1e-06,4096,nonzero,151.0,0.080191,0.036865
BraTS2021_01552_flair_10.png,2124,1e-06,4096,nonzero,274.0,0.129002,0.066895
BraTS2021_01552_flair_15.png,2178,1e-06,4096,nonzero,312.0,0.143251,0.076172
BraTS2021_01552_flair_20.png,2192,1e-06,4096,nonzero,308.0,0.140511,0.075195
BraTS2021_01552_flair_25.png,2184,1e-06,4096,nonzero,340.0,0.155678,0.083008
BraTS2021_01552_flair_30.png,2161,1e-06,4096,nonzero,352.0,0.162888,0.085938
BraTS2021_01552_flair_35.png,2098,1e-06,4096,nonzero,328.0,0.156339,0.080078
BraTS2021_01552_flair_40.png,2032,1e-06,4096,nonzero,312.0,0.153543,0.076172
BraTS2021_01552_flair_45.png,1962,1e-06,4096,nonzero,269.0,0.137105,0.065674
BraTS2021_01552_flair_5.png,2051,1e-06,4096,nonzero,218.0,0.10629,0.053223
BraTS2021_01552_flair_50.png,1871,1e-06,4096,nonzero,198.0,0.105826,0.04834
BraTS2021_01552_flair_55.png,1756,1e-06,4096,nonzero,147.0,0.083713,0.035889
BraTS2021_01552_flair_60.png,1611,1e-06,4096,nonzero,38.0,0.023588,0.009277
BraTS2021_01553_flair_0.png,1332,1e-06,4096,nonzero,63.0,0.047297,0.015381
BraTS2021_01553_flair_10.png,1492,1e-06,4096,nonzero,250.0,0.16756,0.061035
BraTS2021_01553_flair_15.png,1554,1e-06,4096,nonzero,371.0,0.238739,0.090576
BraTS2021_01553_flair_20.png,1620,1e-06,4096,nonzero,408.0,0.251852,0.099609
BraTS2021_01553_flair_25.png,1678,1e-06,4096,nonzero,435.0,0.259237,0.106201
BraTS2021_01553_flair_30.png,1708,1e-06,4096,nonzero,433.0,0.253513,0.105713
BraTS2021_01553_flair_35.png,1679,1e-06,4096,nonzero,432.0,0.257296,0.105469
BraTS2021_01553_flair_40.png,1629,1e-06,4096,nonzero,401.0,0.246163,0.0979
BraTS2021_01553_flair_45.png,1561,1e-06,4096,nonzero,363.0,0.232543,0.088623
BraTS2021_01553_flair_5.png,1379,1e-06,4096,nonzero,133.0,0.096447,0.032471
BraTS2021_01553_flair_50.png,1466,1e-06,4096,nonzero,221.0,0.15075,0.053955
BraTS2021_01553_flair_55.png,1343,1e-06,4096,nonzero,169.0,0.125838,0.04126
BraTS2021_01553_flair_60.png,1202,1e-06,4096,nonzero,127.0,0.105657,0.031006
BraTS2021_01553_flair_65.png,1027,1e-06,4096,nonzero,99.0,0.096397,0.02417
BraTS2021_01554_flair_0.png,1761,1e-06,4096,nonzero,57.0,0.032368,0.013916
BraTS2021_01554_flair_10.png,2028,1e-06,4096,nonzero,339.0,0.16716,0.082764
BraTS2021_01554_flair_15.png,2066,1e-06,4096,nonzero,429.0,0.207648,0.104736
BraTS2021_01554_flair_20.png,2069,1e-06,4096,nonzero,498.0,0.240696,0.121582
BraTS2021_01554_flair_25.png,2037,1e-06,4096,nonzero,513.0,0.251841,0.125244
BraTS2021_01554_flair_30.png,1990,1e-06,4096,nonzero,493.0,0.247739,0.120361
BraTS2021_01554_flair_35.png,1925,1e-06,4096,nonzero,474.0,0.246234,0.115723
BraTS2021_01554_flair_40.png,1839,1e-06,4096,nonzero,430.0,0.233823,0.10498
BraTS2021_01554_flair_45.png,1712,1e-06,4096,nonzero,396.0,0.231308,0.09668
BraTS2021_01554_flair_5.png,1899,1e-06,4096,nonzero,187.0,0.098473,0.045654
BraTS2021_01554_flair_50.png,1566,1e-06,4096,nonzero,299.0,0.190932,0.072998
BraTS2021_01554_flair_55.png,1392,1e-06,4096,nonzero,205.0,0.14727,0.050049
BraTS2021_01554_flair_60.png,1215,1e-06,4096,nonzero,161.0,0.13251,0.039307
BraTS2021_01554_flair_65.png,1020,1e-06,4096,nonzero,73.0,0.071569,0.017822
BraTS2021_01555_flair_18.png,1580,1e-06,4096,nonzero,15.0,0.009494,0.003662
BraTS2021_01555_flair_23.png,1620,1e-06,4096,nonzero,39.0,0.024074,0.009521
BraTS2021_01555_flair_28.png,1623,1e-06,4096,nonzero,81.0,0.049908,0.019775
BraTS2021_01555_flair_33.png,1603,1e-06,4096,nonzero,195.0,0.121647,0.047607
BraTS2021_01555_flair_38.png,1569,1e-06,4096,nonzero,223.0,0.142129,0.054443
BraTS2021_01555_flair_43.png,1473,1e-06,4096,nonzero,157.0,0.106585,0.03833
BraTS2021_01555_flair_48.png,1367,1e-06,4096,nonzero,123.0,0.089978,0.030029
BraTS2021_01555_flair_53.png,1225,1e-06,4096,nonzero,61.0,0.049796,0.014893
BraTS2021_01555_flair_58.png,1070,1e-06,4096,nonzero,12.0,0.011215,0.00293
BraTS2021_01556_flair_0.png,1443,1e-06,4096,nonzero,151.0,0.104643,0.036865
BraTS2021_01556_flair_10.png,1704,1e-06,4096,nonzero,111.0,0.065141,0.0271
BraTS2021_01556_flair_15.png,1782,1e-06,4096,nonzero,79.0,0.044332,0.019287
BraTS2021_01556_flair_20.png,1869,1e-06,4096,nonzero,16.0,0.008561,0.003906
BraTS2021_01556_flair_5.png,1593,1e-06,4096,nonzero,133.0,0.08349,0.032471
BraTS2021_01557_flair_0.png,1685,1e-06,4096,nonzero,75.0,0.04451,0.018311
BraTS2021_01557_flair_10.png,1853,1e-06,4096,nonzero,68.0,0.036697,0.016602
BraTS2021_01557_flair_15.png,1919,1e-06,4096,nonzero,30.0,0.015633,0.007324
BraTS2021_01557_flair_20.png,1937,1e-06,4096,nonzero,22.0,0.011358,0.005371
BraTS2021_01557_flair_5.png,1766,1e-06,4096,nonzero,68.0,0.038505,0.016602
BraTS2021_01558_flair_0.png,1326,1e-06,4096,nonzero,136.0,0.102564,0.033203
BraTS2021_01558_flair_10.png,1602,1e-06,4096,nonzero,169.0,0.105493,0.04126
BraTS2021_01558_flair_15.png,1706,1e-06,4096,nonzero,153.0,0.089683,0.037354
BraTS2021_01558_flair_20.png,1774,1e-06,4096,nonzero,154.0,0.086809,0.037598
BraTS2021_01558_flair_25.png,1781,1e-06,4096,nonzero,142.0,0.07973,0.034668
BraTS2021_01558_flair_30.png,1759,1e-06,4096,nonzero,93.0,0.052871,0.022705
BraTS2021_01558_flair_35.png,1726,1e-06,4096,nonzero,82.0,0.047509,0.02002
BraTS2021_01558_flair_40.png,1676,1e-06,4096,nonzero,55.0,0.032816,0.013428
BraTS2021_01558_flair_45.png,1586,1e-06,4096,nonzero,19.0,0.01198,0.004639
BraTS2021_01558_flair_5.png,1432,1e-06,4096,nonzero,157.0,0.109637,0.03833
BraTS2021_01559_flair_0.png,1393,1e-06,4096,nonzero,45.0,0.032304,0.010986
BraTS2021_01559_flair_10.png,1612,1e-06,4096,nonzero,67.0,0.041563,0.016357
BraTS2021_01559_flair_15.png,1715,1e-06,4096,nonzero,58.0,0.033819,0.01416
BraTS2021_01559_flair_20.png,1759,1e-06,4096,nonzero,37.0,0.021035,0.009033
BraTS2021_01559_flair_25.png,1777,1e-06,4096,nonzero,18.0,0.010129,0.004395
BraTS2021_01559_flair_5.png,1533,1e-06,4096,nonzero,61.0,0.039791,0.014893
BraTS2021_01560_flair_39.png,1619,1e-06,4096,nonzero,22.0,0.013589,0.005371
BraTS2021_01560_flair_44.png,1551,1e-06,4096,nonzero,28.0,0.018053,0.006836
BraTS2021_01560_flair_49.png,1451,1e-06,4096,nonzero,45.0,0.031013,0.010986
